,2011-08-31,2011-11-30,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30
AdditionsToNoncurrentAssets,,,,264561.000,174080.000,,,,,,,,
AdditionsToOtherAssetsAmount,,,,,,,,,,,,,48143.000
AdjustmentForAmortization,,,,,,,159.000,,,,91930.000,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,214323.000,166843.000,166842.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,101661.000,101661.000,,101661.000,0.000,12936.000,-101661.000,12936.000,12936.000,12936.000
AssetImpairmentCharges,,,,,1978216.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,925771.000,,,,50752.000,,,,3935244.000,,
CommonStockDividendsPerShareCashPaid,,,,0.110,0.110,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,0.110,0.110,,,,,,,,
CostOfGoodsSoldDepreciationAndAmortization,69154.000,68388.000,70395.000,71928.000,72102.000,72116.000,71870.000,72509.000,72102.000,76433.000,89628.000,100825.000,102179.000
CostOfRevenue,3577614.000,4681398.000,5022236.000,3669575.000,4769166.000,5494159.000,5027164.000,3700926.000,5061615.000,5823706.000,4833471.000,3867671.000,5527876.000
CostsAndExpenses,6172092.000,7178782.000,8036093.000,6461882.000,9468538.000,9808861.000,8358833.000,7071421.000,8275611.000,10243421.000,8975446.000,8028307.000,9007940.000
DeferredIncomeTaxExpenseBenefit,,,-68829.000,,,,,,,,,,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,20276.000,,,,182080.000,,
DepreciationDepletionAndAmortization,190261.000,194129.000,237140.000,230406.000,224044.000,243787.000,235756.000,235997.000,198466.000,356556.000,374412.000,365127.000,357865.000
EarningsPerShareBasic,0.150,0.120,0.170,0.140,-0.080,0.010,0.190,0.170,0.110,0.250,0.120,0.140,0.160
EarningsPerShareDiluted,0.140,0.120,0.170,0.130,-0.080,0.020,0.190,0.160,0.110,0.220,0.110,0.140,0.150
FranchiseCosts,514826.000,452713.000,544426.000,558094.000,457558.000,520050.000,478810.000,519649.000,510145.000,553944.000,545558.000,519387.000,558560.000
FranchiseRevenue,1572169.000,1164454.000,1567567.000,1499693.000,1308145.000,1795737.000,1999173.000,1977012.000,1478698.000,2067651.000,2471155.000,2783719.000,1977581.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,2600.000,,,,4902.000,,
GeneralAndAdministrativeExpense,717036.000,800583.000,840096.000,701742.000,847862.000,1457240.000,1270704.000,1208115.000,1146214.000,1378304.000,1411433.000,1175068.000,1230495.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,243000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1417668.000,1116398.000,1633394.000,1279442.000,-822366.000,493024.000,1830693.000,1607064.000,1021085.000,830322.000,1297936.000,1382364.000,1509164.000
IncomeTaxExpenseBenefit,506115.000,391430.000,571065.000,450660.000,-312882.000,524617.000,584154.000,510568.000,406886.000,653052.000,360664.000,453001.000,554500.000
IncomeTaxesPaid,,,,,,,594336.000,,,,57037.000,,
IncreaseDecreaseInAccountsPayable,,,-591728.000,,,,-968459.000,,,,129990.000,,
IncreaseDecreaseInAccountsReceivable,,,-509779.000,,,,-446607.000,,,,-1337281.000,,
IncreaseDecreaseInAccruedLiabilities,,,335572.000,,,,-416174.000,,,,347000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,37424.000,,,,70165.000,,
IncreaseDecreaseInDeferredRevenue,,,-10500.000,,,,57695.000,,,,-19633.000,,
IncreaseDecreaseInInventories,,,-604183.000,,,,-262391.000,,,,-355877.000,,
IncreaseDecreaseInOtherCurrentAssets,,,185437.000,,,,158610.000,,,,59475.000,,
InterestExpense,,,,,,,,,,,61333.000,61334.000,60666.000
InterestPaid,,,,,,,-8606.000,,,,47093.000,,
InventoryWriteDown,,,15000.000,,,,,,,,11042.000,,
InvestmentIncomeInterest,13972.000,15270.000,11294.000,11487.000,10368.000,10518.000,11664.000,15324.000,16702.000,40906.000,12509.000,14557.000,16208.000
NetCashProvidedByUsedInFinancingActivities,,,-973179.000,,,,-647256.000,,,,-495643.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-973179.000,,,,-647256.000,,,,-495643.000,,
NetCashProvidedByUsedInInvestingActivities,,,-231592.000,,,,-113998.000,,,,1061203.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-231592.000,,,,-113998.000,,,,1061203.000,,
NetCashProvidedByUsedInOperatingActivities,,,2130542.000,,,,812006.000,,,,3369684.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,2130542.000,,,,812006.000,,,,3369684.000,,
NetIncomeLoss,911553.000,724968.000,1062329.000,828782.000,-509484.000,96585.000,1179307.000,1027784.000,699174.000,1486179.000,711334.000,877356.000,962378.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,67232.000,68712.000,-84975.000,-1308909.000,225938.000,52007.000,-7714.000
NumberOfOperatingSegments,,,,,,,3.000,,,,,,
NumberOfReportableSegments,,,,,,,5.000,,,,5.000,,
OperatingIncomeLoss,1403696.000,1101128.000,1622100.000,1267955.000,-832734.000,482506.000,1819029.000,1591740.000,1004383.000,820369.000,1346760.000,1429141.000,1553622.000
OtherNoncashExpense,,,,,,,215703.000,,,,173245.000,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,-48824.000,-46777.000,-44458.000
PaymentsForProceedsFromOtherInvestingActivities,,,2565.000,,,,-47386.000,,,,-1240681.000,,
PaymentsForRepurchaseOfCommonStock,,,362680.000,,,,,,,,,,
PaymentsOfDividends,,,616239.000,,,,667532.000,,,,675423.000,,
PaymentsToAcquireNotesReceivable,,,37351.000,,,,153893.000,,,,165246.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,252852.000,,,,57795.000,,,,119193.000,,
ProceedsFromCollectionOfNotesReceivable,,,61176.000,,,,47704.000,,,,104961.000,,
ProceedsFromDivestitureOfBusinesses,,,,,,,,,,,,525000.000,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,-2300.000,,
ProceedsFromSaleOfNotesReceivable,,,,,,,,,,,,431244.000,
ProceedsFromSaleOfProductiveAssets,,,,,,,2600.000,,,,,,
ProfitLoss,,,,,,,1246539.000,1096496.000,614199.000,177270.000,937272.000,929363.000,954664.000
ProvisionForDoubtfulAccounts,,,88000.000,,,,70709.000,,,,42600.000,,
RestructuringCharges,,,,,47000.000,,,,,,124551.000,,
RestructuringCostsAndAssetImpairmentCharges,,,,,,,,,,,124551.000,584661.000,
RetailExpenses,787444.000,649696.000,931013.000,893260.000,743805.000,803624.000,840962.000,944013.000,803338.000,715123.000,1039954.000,932601.000,724608.000
Revenues,7575788.000,8279910.000,9658193.000,7729837.000,8635804.000,10291367.000,10177862.000,8663161.000,9279994.000,11063790.000,10322206.000,9457448.000,10561562.000
RevenuesFromExternalCustomers,,,,7729837.000,8635805.000,,,,,,,,
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,,-510419.000,-561619.000,,,,,,,,
SalesRevenueNet,6003619.000,7115456.000,8090626.000,6230144.000,7327659.000,8495630.000,8178689.000,6686149.000,7801296.000,8996139.000,7851051.000,6673729.000,8583981.000
SegmentReportingInformationRevenue,,,,8240256.000,9197424.000,,,,,,,,
SellingAndMarketingExpense,384911.000,400263.000,461182.000,408805.000,447887.000,621132.000,505437.000,462721.000,555833.000,629775.000,646067.000,583792.000,608536.000
ShareBasedCompensation,,,135033.000,94867.000,94867.000,93866.000,142808.000,125653.000,166664.000,166844.000,214323.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,,,,88725.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,0.000,,
StockIssuedDuringPeriodSharesRestrictedStockAwardGross,,,,33770.000,,,,41390.000,,,,,
StockIssuedDuringPeriodSharesShareBasedCompensationGross,,,,,,,4000.000,0.000,,,,0.000,0.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,-133240.000,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,,48400.000,,,,,,
StockRepurchasedDuringPeriodShares,,,,,,,,0.000,0.000,,,,
TaxBenefitFromStockOptionsExercised1,,,5740.000,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,193419.000,159445.000,151317.000,155133.000,130577.000,-296601.000,237416.000,388051.000,364692.000,-653280.000,329192.000,247729.000,218027.000
WeightedAverageNumberOfDilutedSharesOutstanding,6299163.000,6285452.000,6310762.000,6200203.000,6180856.000,-12472820.000,6311748.000,6485329.000,6480552.000,-12840718.000,6488278.000,6439703.000,6380856.000
WeightedAverageNumberOfSharesOutstandingBasic,6105744.000,6126007.000,6159445.000,6045070.000,6050279.000,-12176219.000,6074332.000,6097278.000,6115860.000,-12187438.000,6159086.000,6191974.000,6162829.000
