,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,21166000.000,69578000.000,27302000.000,11872000.000,6160000.000,9510000.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,1538000.000,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,3575000.000,5518000.000,13168000.000,7793000.000,7753000.000,7060000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,24828000.000,23919000.000,32181000.000,27119000.000,26275000.000,29288000.000,33602000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,20729000.000,,,,,,
AdvertisingExpense,,187400000.000,201000000.000,223900000.000,248700000.000,276300000.000,304900000.000
AmortizationOfDebtDiscountPremium,0.000,0.000,,,,,
AmortizationOfIntangibleAssets,,,2000000.000,2300000.000,2500000.000,1600000.000,3500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,600000.000,800000.000,899000.000,1334000.000,1449000.000,1822000.000
BusinessCombinationIntegrationRelatedCosts,,0.000,,,,,
CapitalExpendituresIncurredButNotYetPaid,8905000.000,6199000.000,23772000.000,40745000.000,42900000.000,43481000.000,70129000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,320441000.000,,-389188000.000,-163483000.000,39948000.000,-102743000.000,45841000.000
CommonStockDividendsPerShareCashPaid,,0.500,,,,,
CommonStockDividendsPerShareDeclared,,,2.500,0.500,0.500,0.550,0.605
ComprehensiveIncomeNetOfTax,181845000.000,257283000.000,290703000.000,337510000.000,344101000.000,330285000.000,287443000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,0.000,,,,,,
CostOfGoodsAndServicesSold,3422462000.000,3616921000.000,3998956000.000,4269223000.000,4727813000.000,5088078000.000,5556198000.000
CurrentFederalTaxExpenseBenefit,,119893000.000,174049000.000,156177000.000,187735000.000,164165000.000,184636000.000
CurrentIncomeTaxExpenseBenefit,,142968000.000,201478000.000,183946000.000,218075000.000,191241000.000,216062000.000
CurrentStateAndLocalTaxExpenseBenefit,,23075000.000,27429000.000,27769000.000,30340000.000,27076000.000,31426000.000
DeferredCompensationArrangementWithIndividualEmployerContribution,,200000.000,900000.000,1000000.000,1500000.000,2000000.000,2200000.000
DeferredFederalIncomeTaxExpenseBenefit,,23130000.000,-1734000.000,23499000.000,-5740000.000,8198000.000,-38138000.000
DeferredIncomeTaxExpenseBenefit,18005000.000,25152000.000,-2362000.000,24563000.000,-6259000.000,9243000.000,-45036000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,2022000.000,-628000.000,1064000.000,-519000.000,1045000.000,-6898000.000
DefinedContributionPlanCostRecognized,,4900000.000,5300000.000,6400000.000,6100000.000,7000000.000,8700000.000
Depreciation,,111700000.000,123300000.000,151500000.000,159100000.000,178900000.000,203100000.000
DepreciationAndAmortization,110394000.000,116581000.000,125096000.000,154928000.000,179431000.000,193594000.000,233834000.000
DividendsCommonStockCash,,61503000.000,311876000.000,61788000.000,60530000.000,64359000.000,68544000.000
EarningsPerShareBasic,1.570,2.190,2.390,2.750,2.890,2.870,2.590
EarningsPerShareDiluted,1.500,2.100,2.310,2.690,2.840,2.830,2.560
EffectOfExchangeRateOnCashAndCashEquivalents,18000.000,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,-4000.000,-6000.000,-88000.000,-97000.000,-106000.000,47000.000
EffectiveIncomeTaxRateContinuingOperations,,0.389,0.407,0.382,0.381,0.378,0.373
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.016,-0.004,0.000,-0.001,-0.001
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,,0.002,0.005,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,0.001,0.000,-0.006,-0.009
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.041,0.036,0.035,0.031,0.035,0.033
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,8947000.000,11561000.000,9230000.000,9200000.000,10290000.000,11718000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,22177000.000,20768000.000,64767000.000,27106000.000,12204000.000,6826000.000,10011000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,22177000.000,20768000.000,64767000.000,27106000.000,11953000.000,6825000.000,10011000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,32370000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,32370000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,1400000.000,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,6236000.000,,,,,
FutureAmortizationExpenseAfterYearFive,,1669000.000,,,,,
FutureAmortizationExpenseYearFive,,507000.000,,,,,
FutureAmortizationExpenseYearFour,,661000.000,,,,,
FutureAmortizationExpenseYearOne,,1439000.000,,,,,
FutureAmortizationExpenseYearThree,,764000.000,,,,,
FutureAmortizationExpenseYearTwo,,1196000.000,,,,,
GainLossOnDispositionOfAssets,0.000,,,,14428000.000,0.000,0.000
GainOnSaleOfInvestments,,13900000.000,0.000,0.000,,,
GoodwillAcquiredDuringPeriod,,,,,,,44465000.000
GoodwillImpairmentLoss,,,0.000,0.000,0.000,0.000,0.000
GoodwillPeriodIncreaseDecrease,,,,0.000,0.000,0.000,
GrossProfit,1449030000.000,1594881000.000,1837163000.000,1943950000.000,2086666000.000,2182887000.000,2365783000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,0.000,0.000,12400000.000,,
ImpairmentOfLongLivedAssetsHeldForUse,0.000,,,,,,23400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,546107000.000,556014000.000,530875000.000,458422000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,297511000.000,432026000.000,489825000.000,,,,
IncomeTaxExpenseBenefit,115434000.000,,,208509000.000,211816000.000,200484000.000,171026000.000
IncomeTaxExpenseBenefitContinuingOperations,,168120000.000,199116000.000,,,,
IncomeTaxesPaid,85230000.000,84749000.000,117387000.000,206397000.000,186790000.000,186741000.000,196712000.000
IncreaseDecreaseInAccountsPayable,-2251000.000,73950000.000,-13588000.000,11684000.000,81330000.000,34232000.000,59870000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,11796000.000,54923000.000,92352000.000,-13357000.000,32476000.000,7157000.000,26034000.000
IncreaseDecreaseInAccruedLiabilities,23965000.000,-21410000.000,-5576000.000,-7117000.000,16158000.000,5190000.000,64469000.000
IncreaseDecreaseInBookOverdrafts,,-10063000.000,10422000.000,43508000.000,-29258000.000,29121000.000,17393000.000
IncreaseDecreaseInInventories,1119000.000,118102000.000,81189000.000,135879000.000,158702000.000,136420000.000,84733000.000
IncreaseDecreaseInOtherDeferredLiability,23165000.000,9970000.000,12152000.000,303000.000,24453000.000,39100000.000,19380000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1970000.000,9174000.000,8693000.000,7717000.000,11004000.000,21266000.000,2282000.000
IncreaseDecreaseInReceivables,-9265000.000,3350000.000,4328000.000,9690000.000,-1797000.000,6412000.000,4125000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,5536000.000,4366000.000,2750000.000,1994000.000,1564000.000,1121000.000
InterestExpense,14016000.000,13868000.000,6034000.000,2929000.000,3215000.000,4012000.000,5856000.000
InterestIncomeMoneyMarketDeposits,,300000.000,1000000.000,200000.000,100000.000,,
InterestPaid,12384000.000,12488000.000,5352000.000,2255000.000,2631000.000,3308000.000,4983000.000
LiabilitiesAssumed1,,,15000000.000,0.000,0.000,,
NetCashProvidedByUsedInContinuingOperations,,188350000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,91591000.000,-22451000.000,-503112000.000,-228090000.000,-260913000.000,-373717000.000,-162865000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,91591000.000,-22451000.000,-503112000.000,-228090000.000,-260913000.000,-373717000.000,-162865000.000
NetCashProvidedByUsedInInvestingActivities,-161135000.000,-199616000.000,-324354000.000,-339175000.000,-305020000.000,-372434000.000,-550324000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-161135000.000,-199616000.000,-324354000.000,-339175000.000,-305020000.000,-372434000.000,-550324000.000
NetCashProvidedByUsedInOperatingActivities,389967000.000,410421000.000,438284000.000,403870000.000,605978000.000,643514000.000,758983000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,389967000.000,410421000.000,438284000.000,403870000.000,605978000.000,643514000.000,758983000.000
NetIncomeLoss,182077000.000,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,,263906000.000,290709000.000,337598000.000,344198000.000,330391000.000,287396000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,19000000.000,,,,,
OperatingIncomeLoss,309249000.000,432020000.000,523674000.000,536812000.000,554059000.000,535192000.000,449854000.000
