,2011-07-31,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,30766.000,,,,28308.000,,,,,37926.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,119139.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,623226.000,1045487.000,357969.000,131175.000,119139.000,856519.000,156552.000,126638.000,26507.000,247717.000,246041.000,350515.000,262181.000
AmortizationOfDebtDiscountPremium,,,163458.000,,,,32839.000,,,,79381.000,,,,,0.000,,1147.000,
AmortizationOfFinancingCosts,9375.000,34375.000,21210.000,19685.000,20776.000,-61671.000,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,125000.000,110000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,4976776.000,6567075.000,5801754.000,-10637074.000,5541988.000,799523.000,4939045.000,-10698308.000,980092.000,733000.000,2258666.000,2176166.000,-1960716.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,0.030,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,0.030,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,-1610877.000,1410936.000,-1779214.000,-265069.000,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,4480901.000,11899142.000,8325558.000,12330639.000,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,276822.000,,,,,,,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,136822.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,29570.000,,,,398773.000,,,,-1069055.000,,,,,-2760421.000,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,-1659152.000,1390809.000,-1724671.000,,-1685611.000,,,,
ConcentrationRiskPercentage1,,,,,,,,,,,,,,,,0.100,,,
CostOfServices,939336.000,1097132.000,1328659.000,1205673.000,1798957.000,1982875.000,1860493.000,2366393.000,2140615.000,2708712.000,3259839.000,6161645.000,6090345.000,6555592.000,8463541.000,10133005.000,12171183.000,12715864.000,13715485.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,0.000,,,
Depreciation,2580.000,3941.000,4791.000,4946.000,5048.000,,6652.000,6386.000,6528.000,,,,,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,,,,,69500.000,,,
DepreciationDepletionAndAmortization,,,,,,,6652.000,,,,11899.000,193281.000,194060.000,-64806.000,145594.000,164658.000,170555.000,148934.000,161595.000
EarningsPerShareBasic,,,,,,,,,,,,0.030,,,-0.310,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.010,-0.100,-0.150,-0.010,-0.020,-0.040,-0.030,-0.030,-0.030,,-0.030,,,-0.220,-0.230,-0.290,-0.750
EarningsPerShareDiluted,,,,,,,,,,,,0.030,,,-0.310,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.340,,,,,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,,,,,,,-266364.000,,,0.000,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,-30005.000,152140.000,358433.000,352977.000,430396.000,822222.000,511111.000,300000.000,0.000
GeneralAndAdministrativeExpense,235130.000,204690.000,351547.000,501858.000,1598373.000,1065758.000,1291393.000,1580654.000,1271575.000,1142988.000,2009332.000,3451907.000,2889598.000,2931384.000,3510045.000,3836475.000,4455329.000,4485932.000,5805636.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,-216565.000,,,,,,,,
GrossProfit,154371.000,334833.000,303185.000,443778.000,166196.000,546808.000,586073.000,226653.000,464616.000,130750.000,,,,,,,,,
HealthCareOrganizationStopLossInsurancePremiumExpense,,,,,,,,,,,20000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-122834.000,58204.000,-153356.000,-3202026.000,-4721401.000,-822981.000,-839711.000,-1532117.000,-982690.000,-1184843.000,-1495932.000,1622907.000,-1423383.000,112243.000,-1496767.000,-940931.000,-1655794.000,-1384959.000,-4747726.000
IncomeTaxExpenseBenefit,,,4000.000,800.000,,,9404.000,0.000,31956.000,-21847.000,11602.000,86989.000,-31944.000,97145.000,36196.000,-41553.000,-185040.000,99516.000,79582.000
IncomeTaxesPaid,,,8240.000,,,,9404.000,,,,11129.000,,,,,16400.000,,,
IncreaseDecreaseDueFromAffiliates,,,2425.000,,,,-5648.000,,,,20482.000,,,,,-453.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,15619.000,,,,-86869.000,,,,-4797.000,,,,,-317451.000,,,
IncreaseDecreaseInAccountsReceivable,,,152404.000,,,,-262418.000,,,,-4273.000,,,,,774087.000,,,
IncreaseDecreaseInDeferredCharges,,,,,,,,,,,,,,,,0.000,,,
IncreaseDecreaseInDerivativeLiabilities,,,-123838.000,,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,,6064.000,,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInOtherDeferredLiability,,,,,,,,,,,,,,,,33584.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,1450.000,,,,21.000,,,,-2955.000,,,,,-2762.000,,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,,,,,,-265980.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,5000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,3963.000,,,,12572.000,,,,5267.000,,,,,,,,
InterestExpense,31603.000,33672.000,202826.000,205221.000,200463.000,321666.000,127493.000,170806.000,178679.000,202206.000,276867.000,329258.000,362935.000,357347.000,100983.000,2659.000,3054.000,9993.000,67199.000
InterestPaid,,,15000.000,,,,18062.000,,,,150486.000,,,,,7142.000,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,42880.000,,,,393339.000,,,,,,,,,,,,
LeaseAndRentalExpense,,,,,,,,,,,,,,,70000.000,,,,
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseBusinessAcquisitions,,,,,,,,,,,421157.000,,,,,,,,
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,,,,,,,,,,,-199809.000,,,,,994774.000,,,
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,,,,,,,,,,,0.000,,,,,1634291.000,,,
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,,,,,,,,,,,377708.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,170000.000,,,,389000.000,,,,-175000.000,,,,,-330498.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,170000.000,,,,389000.000,,,,-175000.000,,,,,-330498.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-9270.000,,,,-3199.000,,,,204388.000,,,,,-163511.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-9270.000,,,,-3199.000,,,,204388.000,,,,,-163511.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-131160.000,,,,12972.000,,,,-1098443.000,,,,,-2266412.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-131160.000,,,,12972.000,,,,-1098443.000,,,,,-2266412.000,,,
NetIncomeLoss,-122834.000,58204.000,-157356.000,-3202826.000,-4721401.000,-822981.000,-849115.000,-1532117.000,-1014646.000,-1162996.000,-1677741.000,1376310.000,-1691583.000,190413.000,-1685611.000,-1315257.000,-1358409.000,-1732706.000,-4563444.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,170207.000,159608.000,300144.000,-175315.000,152648.000,415879.000,-112345.000,248231.000,-263864.000
NonoperatingIncomeExpense,-39494.000,-67998.000,-100203.000,-3139000.000,-3284176.000,-297898.000,-127739.000,-171730.000,-169203.000,-160810.000,-309348.000,-235554.000,108146.000,-53075.000,-37295.000,821534.000,518617.000,290895.000,176494.000
OperatingExpenses,237710.000,208631.000,356338.000,506804.000,1603421.000,1071891.000,1298045.000,1587040.000,1278103.000,1154783.000,5281070.000,9806833.000,9174003.000,9422170.000,12119180.000,14134138.000,16797067.000,17350730.000,19682716.000
OperatingIncomeLoss,-83339.000,126202.000,-53153.000,-63026.000,-1437225.000,-525083.000,-711972.000,-1360387.000,-813487.000,-1024033.000,-1186584.000,1858461.000,-1531529.000,165318.000,-1459472.000,-1762465.000,-2174411.000,-1675854.000,-4924220.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,,,18589.000,14499.000,-33088.000,,0.000,,,,
OtherNonoperatingIncome,,49.000,,455.000,207.000,,,,9476.000,,-32481.000,-58436.000,112648.000,,,,,,
OtherNonoperatingIncomeExpense,1484.000,,-5.000,,,,-246.000,-924.000,,,,,,,-100344.000,1971.000,10560.000,888.000,1282.000
PaymentsForLossesAndLossAdjustmentExpense,,,,,,,,,,,-199809.000,,,,,2629065.000,,,
PaymentsOfDebtIssuanceCosts,,,,,,,11000.000,,,,,,,,,,,,
PaymentsToAcquireBusinessesGross,,,,,,,,,,,140000.000,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,-216361.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,9270.000,,,,3199.000,,,,11973.000,,,,,163511.000,,,
PaymentsToMinorityShareholders,,,100000.000,,,,0.000,,,,0.000,,,,,450000.000,,,
ProceedsFromIssuanceOfDebt,,,,,,,100000.000,,,,,,,,,,,,
ProceedsFromIssuanceOfPrivatePlacement,,,,,,,300000.000,,,,,,,,,,,,
ProceedsFromMinorityShareholders,,,,,,,,,,,,,,,400000.000,,,,
ProceedsFromNotesPayable,,,,,,,0.000,,,,,,,,,,,,
ProceedsFromRepaymentsOfDebt,,,,,,,,,,,500000.000,,,,,,,,
ProceedsFromRepaymentsOfNotesPayable,,,270000.000,,,,,,,,,,,,,,,,
ProceedsFromWarrantExercises,,,,,,,,,,,,,,,,132002.000,,,
ProfitLoss,,,,,,,,,,,-1507534.000,1535918.000,-1391439.000,15098.000,-1532963.000,-899378.000,-1470754.000,-1484475.000,-4827308.000
PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,,,,,,,,,,,,,,,660000.000,,,,
ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,167496.000,,,
RelatedPartyCosts,,,,,,,,,,,235119.000,,,,,,,,
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,,,,12500.000,,,
RepaymentsOfNotesPayable,,,,,,,,,,,0.000,,,,,,,,
