,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,-668189.000,18172030.000,34088543.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,-25614.000,108548.000,-268098.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-69600.000,0.000,
AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,69600.000,0.000,
AmortizationOfDebtDiscountPremium,1827534.000,,
AmortizationOfFinancingCosts,1000.000,56000.000,
AmortizationOfFinancingCostsAndDiscounts,,798000.000,
AmortizationOfIntangibleAssets,3002.000,5347.000,7958.000
CashAndCashEquivalentsPeriodIncreaseDecrease,108513.000,,3675020.000
CostOfGoodsSold,,2477252.000,6136395.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,5390100.000,,
Depreciation,17253.000,22464.000,26483.000
DerivativeCostOfHedge,-568485.000,0.000,9678390.000
DividendsPaidinkind,,,-30966.000
EarningsPerShareBasicAndDiluted,-0.200,-0.760,-2.600
EffectOnRetainedEarningsAccumulatedDeficitDueToChangeInMeasurementDateTax,-15324264.000,,
ExtraordinaryItemsGross,,209604.000,50437681.000
FairValueAdjustmentOfWarrants,-13701.000,432770.000,6264132.000
FairValueLiabilitiesMeasuredOnRecurringBasisDebtInstrumentValuationTechniquesChangeInTechniqueQuantificationOfEffect,-269000.000,,
FederalIncomeTaxExpenseBenefitContinuingOperations,-2630000.000,-9115000.000,-34457000.000
GainLossOnNonRecourseDebt,,,-41129336.000
GeneralAndAdministrativeExpense,4799696.000,5236747.000,6866355.000
GrossProfit,,367550.000,878583.000
IncomeLossFromContinuingOperations,-4799696.000,-4828992.000,-5987772.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-6804749.000,-26890210.000,-98447858.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,2230000.000,1552000.000,1623000.000
IncreaseDecreaseInAccountsReceivable,,-234309.000,-562515.000
IncreaseDecreaseInDerivativeLiabilities,702917.000,19416295.000,43634482.000
IncreaseDecreaseInInventories,,-263871.000,-2137177.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,910641.000,-233944.000,252367.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,12908.000,-32822.000,-167356.000
IncreaseDecreaseInPrepaidExpense,10359.000,-6126.000,-5460.000
InterestExpense,-2139485.000,2855519.000,980867.000
InterestPaid,41487.000,563637.000,315631.000
LicenseCosts,-24724.000,42102.000,-31127.000
NetCashProvidedByUsedInContinuingOperations,1800231.000,-3767470.000,
NetCashProvidedByUsedInFinancingActivities,2077284.000,3036327.000,9885160.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2077284.000,3036327.000,9885160.000
NetCashProvidedByUsedInInvestingActivities,-168540.000,-59478.000,-43694.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-168540.000,-59478.000,-43694.000
NetCashProvidedByUsedInOperatingActivities,-1800231.000,-3767470.000,-6166446.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1800231.000,-3767470.000,-6166446.000
NetIncomeLoss,-6804749.000,-26890210.000,-98447858.000
NetIncomeLossAttributableToNoncontrollingInterest,-2.000,0.000,
NetIncomeLossAttributableToParentDiluted,-6804747.000,-26890210.000,-98447858.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,214769.000,,45161472.000
OtherExpenses,-2005053.000,22061219.000,92460086.000
OtherIncome,,992.000,13275.000
PaymentsOfDividends,,,-30966.000
PaymentsToAcquireOtherPropertyPlantAndEquipment,-143816.000,17376.000,12567.000
