,2015-06-30,2016-06-30
AdjustmentForAmortization,8521.000,8270.000
AdjustmentOfWarrantsGrantedForServices,59675.000,42886.000
AmortizationOfFinancingCosts,,1427218.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,6512390.000,6616700.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5229144.000,-7305563.000
DebtConversionConvertedInstrumentAmount1,1152297.000,0.000
Depreciation,294217.000,651275.000
DerivativeGainLossOnDerivativeNet,8529005.000,541922.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,-3077864.000,0.000
EarningsPerShareBasic,-0.040,-0.190
EarningsPerShareDiluted,-0.090,-0.190
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.710,0.463
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.370,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.062
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,-0.061
FairValueAdjustmentOfWarrants,,56115.000
GeneralAndAdministrativeExpense,3402778.000,3830531.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2198172.000,-10724629.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.040,-0.190
IncomeLossFromContinuingOperationsPerDilutedShare,-0.090,-0.190
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxesPaid,0.000,0.000
IncreaseDecreaseInAccountsPayableRelatedParties,,451258.000
IncreaseDecreaseInAccountsPayableTrade,-286930.000,7007.000
IncreaseDecreaseInDeferredCharges,-500000.000,
IncreaseDecreaseInInterestPayableNet,,-166666.000
IncreaseDecreaseInOtherAccruedLiabilities,-63323.000,7087.000
IncreaseDecreaseInOtherCurrentAssets,-150000.000,
IncreaseDecreaseInOtherNoncurrentAssets,142531.000,-46505.000
IncreaseDecreaseInPrepaidExpense,106336.000,5033.000
IncreaseDecreaseInPrepaidExpensesOther,-266741.000,
IncreaseDecreaseInSecurityDeposits,,-3515.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,2666667.000,0.000
InterestExpense,2649592.000,1042470.000
InterestPaid,480000.000,1036115.000
InvestmentIncomeInterest,160859.000,
IssuanceOfStockAndWarrantsForServicesOrClaims,,345589.000
NetCashProvidedByUsedInFinancingActivities,6743297.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6743297.000,0.000
NetCashProvidedByUsedInInvestingActivities,-5760109.000,-476368.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5760109.000,-476368.000
NetCashProvidedByUsedInOperatingActivities,-6212332.000,-6829195.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6212332.000,-6829195.000
NetIncomeLoss,-2198172.000,-10724629.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2198172.000,-10724629.000
NetIncomeLossAvailableToCommonStockholdersDiluted,-5276036.000,-10724629.000
NonoperatingIncomeExpense,4864928.000,-1865128.000
OperatingExpenses,7063100.000,8859501.000
OperatingIncomeLoss,-7063100.000,-8859501.000
OperatingLeasesRentExpenseNet,104340.000,
OtherGeneralAndAdministrativeExpense,2000.000,2000.000
OtherNonoperatingIncomeExpense,,62638.000
OtherResearchAndDevelopmentExpense,,332476.000
PaymentsForAdvanceToAffiliate,-1000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,6760109.000,476368.000
ProceedsFromCollectionOfAdvanceToAffiliate,,0.000
ProceedsFromConvertibleDebt,,0.000
ProceedsFromIssuanceOfPrivatePlacement,0.000,0.000
ProceedsFromIssuanceOfWarrants,,5740540.000
ProceedsFromWarrantExercises,6743297.000,0.000
PropertyPlantAndEquipmentDisposals,,332476.000
ResearchAndDevelopmentExpense,3660322.000,5028970.000
SalariesAndWages,,58910.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,0.458,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,0.374,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,0.017,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,0.012,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,75000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,0.000
StockholdersEquityNoteStockSplitConversionRatio1,3.500,
ValuationAllowanceDeferredTaxAssetChangeInAmount,5400000.000,7917713.000
WeightedAverageNumberOfDilutedSharesOutstanding,59220515.000,57669472.000
WeightedAverageNumberOfSharesOutstandingBasic,56553848.000,57669472.000
