,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,437000.000,97000.000,-1122000.000,-575000.000
AdditionalPaidInCapital,123771000.000,124250000.000,124762000.000,126475000.000
Assets,1466495000.000,1469666000.000,1522583000.000,1591363000.000
AvailableForSaleSecuritiesFairValueDisclosure,183058000.000,164735000.000,170801000.000,181107000.000
BankOwnedLifeInsurance,16217000.000,16363000.000,16508000.000,16654000.000
CashAndCashEquivalentsAtCarryingValue,105719000.000,115723000.000,129069000.000,167570000.000
CashAndDueFromBanks,13025000.000,13797000.000,13397000.000,16135000.000
CashCashEquivalentsAndFederalFundsSold,105719000.000,115723000.000,129069000.000,167570000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000.000
CommonStockSharesIssued,11733000.000,11733000.000,11739000.000,11995.000
CommonStockValue,11733000.000,11733000.000,11739000.000,11995000.000
Deposits,1043500000.000,1047696000.000,1100237000.000,1163667000.000
FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,904000.000,1207000.000,1269000.000,1382000.000
FederalHomeLoanBankStock,9810000.000,9820000.000,9829000.000,9838000.000
Goodwill,35799000.000,35799000.000,35799000.000,35799000.000
HeldToMaturitySecurities,104565000.000,102871000.000,99630000.000,97400000.000
IntangibleAssetsNetExcludingGoodwill,4434000.000,4694000.000,4533000.000,5321000.000
InterestBearingDepositLiabilities,806627000.000,765715000.000,765378000.000,784483000.000
InterestBearingDepositsInBanks,91790000.000,100719000.000,114403000.000,150053000.000
JuniorSubordinatedNotes,20619000.000,20619000.000,20619000.000,20619000.000
Liabilities,1294781000.000,1297488000.000,1349194000.000,1412608000.000
LiabilitiesAndStockholdersEquity,1466495000.000,1469666000.000,1522583000.000,1591363000.000
LoansAndLeasesReceivableAllowance,19110000.000,18007000.000,17968000.000,17977000.000
LoansAndLeasesReceivableNetOfDeferredIncome,970566000.000,978236000.000,1023486000.000,1046168000.000
LoansAndLeasesReceivableNetReportedAmount,951456000.000,960229000.000,1005518000.000,1028191000.000
LoansReceivableHeldForSaleNet,863000.000,7277000.000,1778000.000,1350000.000
NoninterestBearingDepositLiabilities,236873000.000,281981000.000,334859000.000,379184000.000
OtherAssets,40829000.000,40534000.000,40491000.000,35303000.000
OtherLiabilities,7783000.000,9749000.000,9636000.000,7351000.000
OtherRealEstateAndForeclosedAssets,7200000.000,5135000.000,2090000.000,3954000.000
PreferredStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000.000
PreferredStockSharesIssued,34000.000,33000.000,33000.000,33.000
PreferredStockValue,29766000.000,32914000.000,32914000.000,32914000.000
PropertyPlantAndEquipmentNet,6545000.000,6486000.000,6537000.000,8876000.000
RetainedEarningsAccumulatedDeficit,6742000.000,4007000.000,5950000.000,9062000.000
StockholdersEquity,171714000.000,172178000.000,173389000.000,178755000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,171714000.000,172178000.000,173389000.000,178755000.000
TreasuryStockShares,71000.000,78000.000,81000.000,96.000
TreasuryStockValue,735000.000,823000.000,854000.000,1116000.000
