,2012-05-31,2012-11-30,2013-05-31,2013-08-31,2013-11-30,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,8000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,2400000.000,,,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-53387.000,,190456.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,,,,,,,552000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,610000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,3674999.000,,,,,,3927132.000,4399080.000,,2421017.000,3510199.000,,,718102.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,,,,-0.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,,,,0.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,-35000.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,75804000.000
CashAcquiredFromAcquisition,,,,,,,,,,,,,,,,509000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,479008.000,,13024.000,,,17402000.000,,1202000.000,,,,-302000.000,,,,27454000.000
ComprehensiveIncomeNetOfTax,,,,,,-4857000.000,3293000.000,4714000.000,-11757000.000,-6528000.000,-18932000.000,15406000.000,17862000.000,-4464000.000,-3655000.000,5820000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,1153000.000
CostOfGoodsSold,,,,,,33245000.000,35287000.000,34861000.000,39055000.000,41166000.000,38170000.000,37694000.000,51048000.000,50407000.000,53220000.000,43565000.000
CostsAndExpensesRelatedParty,,,,,,,,,,,,1072000.000,,,,
CurrentFederalStateAndLocalTaxExpenseBenefit,,,,,,,,,,,,,,,,452000.000
CurrentForeignTaxExpenseBenefit,,,,,,2423000.000,1900000.000,4929000.000,4328000.000,8728000.000,2825000.000,3256000.000,4406000.000,6063000.000,2594000.000,2280000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,2732000.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,,200000.000,,,,,,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,,,,,,,,,,,,576000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,,,548000.000,363000.000,-157000.000,-697000.000,-204000.000,939000.000,387000.000,-591000.000,-28000.000,-15000.000,-2070000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,-1690000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,548000.000,,-157000.000,,,,387000.000,,,,-1690000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,380000.000
Depreciation,,,,,,,,,,,,,,,,4295000.000
DepreciationAndAmortization,,,,,,,,,,,,,,,,4905000.000
DepreciationDepletionAndAmortization,,,,,,1952000.000,3020000.000,2501000.000,2745000.000,3000000.000,3623000.000,3261000.000,3009000.000,3992000.000,,
DerivativeGainLossOnDerivativeNet,,,,,,67000.000,,18000.000,,,,10000.000,,,,23000.000
DividendsCommonStockStock,,,,,,,,,,,,,,,,760000.000
EarningsPerShareBasic,,,,,,-0.200,0.020,0.400,-0.450,0.300,-0.750,0.510,0.530,-0.280,0.030,0.030
EarningsPerShareBasicAndDiluted,-0.040,-0.050,0.120,-0.340,-2.190,,,,,,,,,,,
EarningsPerShareDiluted,,,,,,-0.200,0.020,0.350,-0.450,0.250,-0.650,0.470,0.470,-0.280,0.110,0.030
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,100000.000,,292000.000,,,,300000.000,,,,759000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,-1.730,0.830,0.331,-0.471,0.529,2.222,0.211,0.210,-3.200,3.188,0.503
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,,,,,,,0.400,,,,
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,,,,2583000.000
FairValueAdjustmentOfWarrants,,,,,,8880000.000,4585000.000,5078000.000,-16391000.000,-3146000.000,25681000.000,-5911000.000,6687000.000,-12885000.000,16784000.000,
FairValueAssumptionsExpectedDividendPayments,,,,,,,,,,,,0.125,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,0.447,,0.328,,,,0.412,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,0.009,,0.006,,,,0.005,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,3361000.000,,8100000.000,,1257000.000,,2434000.000,,2425000.000
GainLossOnDispositionOfAssets1,,,,,,,,9000.000,,,,0.000,,,,-3000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,-3159000.000
GeneralAndAdministrativeExpense,59278.000,95034.000,75966.000,120173.000,322365.000,,,,,,,,,,,-7501000.000
GrossProfit,,,,,,14596000.000,16649000.000,17182000.000,18998000.000,21726000.000,27675000.000,23209000.000,26465000.000,29618000.000,33355000.000,22252000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-1710000.000,2671000.000,14653000.000,-7716000.000,16107000.000,-15118000.000,17307000.000,18188000.000,-1888000.000,5645000.000,2073000.000
IncomeTaxExpenseBenefit,,,,,,2971000.000,2263000.000,4772000.000,3631000.000,8524000.000,3764000.000,3643000.000,3815000.000,6035000.000,2579000.000,1042000.000
IncomeTaxReconciliationTaxExemptIncome,,,,,,,,5078.000,,,,,,,,
IncomeTaxesPaidNet,,,,,,0.000,,0.000,,,,4440000.000,,,,3993000.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,1017000.000,,,,-8771000.000
