,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForAmortization,,,,,,,,,,4381000.000,4248000.000,,6946000.000,3020000.000,5601000.000,4152000.000,5272000.000,4386000.000,4252000.000,4037000.000,3940000.000,2992000.000,2931000.000,2932000.000,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,4368000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,5615000.000,,,,3294000.000,,,,3923000.000,,,,4387000.000,,,,4278000.000,,,,458000.000,,,,3463000.000,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,4387000.000,,,,4278000.000,,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,4909000.000,4131000.000,,,,,,,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,422000.000,600000.000,,1800000.000,1800000.000,1700000.000,-3500000.000,2900000.000,2900000.000,3100000.000,-5700000.000,3000000.000,2900000.000,2900000.000,-5700000.000,3300000.000,3000000.000,2900000.000,-6300000.000,7000000.000,2000000.000,2000000.000,-8800000.000,1700000.000,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,,,32000000.000,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,13000000.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-194256000.000,,,,218111000.000,,,,-178612000.000,,,,149428000.000,,,,-64673000.000,,,,31259000.000,,,,,
CashFlowHedgeGainLossReclassifiedToCostOfSalesNet,-135000.000,93000.000,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,60671000.000,,,,,,,,,,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,4484000.000,,,,,,,,,,,,,,,,,,,,,,,,,
