,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccruedInvestmentIncomeReceivable,33580000.000,36266000.000,34237000.000,33523000.000,30782000.000,35938000.000,37327000.000,33478000.000,29921000.000,26658000.000,26887000.000,34065000.000,27351000.000,28019000.000,25514000.000,26509000.000,40583000.000,37480000.000,40855000.000,39749000.000,37492000.000,37900000.000,37245000.000,38076000.000,40547000.000,40118000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,19845000.000,18031000.000,11092000.000,11760000.000,12988000.000,12531000.000,14067000.000,13622000.000,6050000.000,4909000.000,4566000.000,4131000.000,3963000.000,3918000.000,3829000.000,3416000.000,3342000.000,2993000.000,2260000.000,2108000.000,1665000.000,2337000.000,2621000.000,1133000.000,-358000.000,-139000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,,,870000.000,849000.000,801000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,,,2048000.000,,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,,5768000.000,9331000.000,,379000.000,,,,,,,,,,,,754941000.000,750484000.000,551683000.000,507674000.000,422422000.000,242561000.000,213053000.000,216558000.000,131173000.000,67583000.000
AlternativeInvestmentsFairValueDisclosure,,739931000.000,646002000.000,675985000.000,709615000.000,635828000.000,645681000.000,553401000.000,577783000.000,548354000.000,350662000.000,344248000.000,342778000.000,334149000.000,322241000.000,303818000.000,293126000.000,275695000.000,250735000.000,240368000.000,224503000.000,214149000.000,213213000.000,214596000.000,216103000.000,212859000.000
Assets,8015100000.000,8166340000.000,8117409000.000,7744912000.000,8353598000.000,8959518000.000,8793508000.000,7928628000.000,8096920000.000,8467383000.000,8353955000.000,8179131000.000,8163705000.000,8515625000.000,8356935000.000,8203550000.000,11287198000.000,12053186000.000,11906721000.000,11560871000.000,12153913000.000,12544763000.000,12659531000.000,12352082000.000,13319627000.000,13705680000.000
AssetsHeldByInsuranceRegulators,,,78900000.000,403400000.000,483000000.000,522600000.000,515100000.000,581200000.000,632900000.000,644300000.000,649700000.000,652800000.000,667100000.000,673900000.000,685800000.000,691900000.000,700400000.000,665800000.000,667800000.000,664600000.000,700000000.000,676600000.000,686000000.000,842600000.000,873100000.000,888200000.000
AssetsHeldInTrust,,829700000.000,895500000.000,1292700000.000,1252100000.000,1330900000.000,1270700000.000,1490900000.000,1693300000.000,1653700000.000,1702700000.000,2081100000.000,2027700000.000,2036300000.000,2115600000.000,2379400000.000,2549800000.000,2463200000.000,2445000000.000,2500000000.000,2400000000.000,2400000000.000,2400000000.000,2700000000.000,2700000000.000,2800000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,2868000.000,2481000.000,0.000,,,,,,,115556000.000,0.000,0.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,2481000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,139283000.000,130669000.000,113131000.000,96647000.000,82045000.000,71445000.000,39324000.000,36094000.000,34091000.000,30273000.000,26402000.000,25512000.000,24664000.000,23772000.000,22156000.000,19384000.000,17778000.000,15943000.000,12384000.000,10923000.000,10323000.000,0.000,,
AvailableForSaleSecuritiesAmortizedCost,212700000.000,184912000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,11367000.000,17877000.000,,,,,,1429000.000,1265000.000,1186000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,3174000.000,15941000.000,,,,,,1241000.000,1084000.000,1051000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,8193000.000,1936000.000,,,,,,188000.000,181000.000,135000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,13172000.000,11223000.000,8658000.000,6200000.000,5051000.000,2331000.000,1155000.000,647000.000,647000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,13482000.000,11791000.000,9335000.000,6779000.000,5620000.000,2537000.000,1234000.000,677000.000,707000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,11869000.000,12010000.000,8861000.000,8358000.000,2892000.000,3043000.000,2312000.000,1660000.000,1359000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,12857000.000,12685000.000,9348000.000,8761000.000,3064000.000,3381000.000,2648000.000,1839000.000,1497000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,6090000.000,5463000.000,3725000.000,2145000.000,1417000.000,1190000.000,786000.000,539000.000,406000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,6520000.000,6184000.000,4194000.000,2309000.000,1610000.000,1382000.000,940000.000,649000.000,501000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,174000.000,152000.000,437000.000,112000.000,112000.000,501000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,125000.000,128000.000,428000.000,89000.000,104000.000,674000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesDebtSecurities,232320000.000,202769000.000,149969000.000,142052000.000,125292000.000,108102000.000,94826000.000,83442000.000,45254000.000,40785000.000,38530000.000,34241000.000,30205000.000,29219000.000,28069000.000,26885000.000,25086000.000,21754000.000,19905000.000,17813000.000,13985000.000,12434000.000,11721000.000,0.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,524000.000,728000.000,,,,,,68000.000,67000.000,54000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,207000.000,318000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,,,43000.000,49000.000,15000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,524000.000,728000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,,,68000.000,67000.000,54000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,317000.000,410000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,,,25000.000,18000.000,39000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,18381000.000,11414000.000,,,,,,5998000.000,4758000.000,4493000.000,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,44871000.000,,,,43082000.000,,,,40064000.000,,,,37046000.000,,,,33253000.000,,,,30836000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,2892000.000,,,,3017000.000,,,,3017000.000,,,,3017000.000,,,,3017000.000,,,,3017000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,2417000.000,,,,2417000.000,,,,2417000.000,,,,2661000.000,,,,2661000.000,,,,2661000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,2735000.000,,,,3017000.000,,,,2417000.000,,,,2501000.000,,,,2661000.000,,,,2661000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,2892000.000,,,,3017000.000,,,,3017000.000,,,,2417000.000,,,,2539000.000,,,,2661000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,2892000.000,,,,3017000.000,,,,3017000.000,,,,3017000.000,,,,2417000.000,,,,2539000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,31043000.000,,,,28597000.000,,,,26179000.000,,,,23433000.000,,,,19958000.000,,,,17297000.000,,
CashAndCashEquivalentsAtCarryingValue,252631000.000,237737000.000,235058000.000,216984000.000,260982000.000,264232000.000,249123000.000,325358000.000,335625000.000,285594000.000,266350000.000,408032000.000,327163000.000,294457000.000,300547000.000,525584000.000,557618000.000,398090000.000,524546000.000,506885000.000,449149000.000,455521000.000,493330000.000,421157000.000,454087000.000,623150000.000
CommonStockParOrStatedValuePerShare,,,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,,,,225000000.000,,,,225000000.000,,,,225000000.000,,,,225000000.000,,,,225000000.000,,,,225000000.000,,
CommonStockSharesIssued,,,,51542955.000,51765197.000,50608641.000,48228296.000,45542203.000,44510091.000,44385324.000,44390632.000,43646436.000,40855729.000,40522818.000,38887563.000,38441972.000,46025698.000,46012505.000,44121489.000,43701064.000,43095065.000,41496229.000,41155526.000,41187413.000,40785167.000,40282418.000
CommonStockSharesOutstanding,,,,51542955.000,51765197.000,50608641.000,48228296.000,45542203.000,44510091.000,44385324.000,44390632.000,43646436.000,40855729.000,40522818.000,38887563.000,38441972.000,46025698.000,46012505.000,44121489.000,43701064.000,43095065.000,41496229.000,41155526.000,41187413.000,40785167.000,40282418.000
CommonStockValue,51742000.000,51753000.000,51787000.000,51543000.000,51765000.000,50609000.000,48228000.000,45542000.000,44510000.000,44385000.000,44391000.000,43646000.000,40856000.000,40523000.000,38888000.000,38442000.000,46026000.000,46013000.000,44121000.000,43701000.000,43095000.000,41496000.000,41156000.000,41187000.000,40785000.000,40282000.000
