,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,15615000.000,19136000.000,18482000.000,15335000.000,16156000.000,12594000.000,17857000.000,17730000.000,25671000.000,22837000.000
AccountsReceivableNetCurrent,49187000.000,39313000.000,36836000.000,42726000.000,42079000.000,41139000.000,36278000.000,35869000.000,33614000.000,28615000.000
AccruedIncomeTaxesCurrent,707000.000,705000.000,672000.000,691000.000,320000.000,323000.000,344000.000,350000.000,579000.000,518000.000
AccruedIncomeTaxesNoncurrent,37000.000,74000.000,75000.000,76000.000,81000.000,81000.000,67000.000,67000.000,44000.000,44000.000
AccruedLiabilitiesCurrent,19951000.000,32318000.000,30791000.000,30513000.000,28521000.000,28177000.000,29515000.000,28749000.000,29875000.000,29216000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,8119000.000,,,,7896000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,488000.000,550000.000,530000.000,466000.000,459000.000,600000.000,184000.000,195000.000,165000.000,202000.000
AdditionalPaidInCapital,90796000.000,89027000.000,88113000.000,88431000.000,88587000.000,88522000.000,88712000.000,88792000.000,89016000.000,87969000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,5352000.000,3627000.000
AllowanceForNotesReceivable,14955000.000,14955000.000,14955000.000,,,,,,,
Assets,228634000.000,192846000.000,188967000.000,143566000.000,140894000.000,131296000.000,132168000.000,128222000.000,120256000.000,80347000.000
AssetsCurrent,108655000.000,95792000.000,91517000.000,90671000.000,88726000.000,79502000.000,80688000.000,83473000.000,81316000.000,65956000.000
AssetsHeldForSaleCurrent,,,,,,,,1399000.000,,
CashAndCashEquivalentsAtCarryingValue,1811000.000,2456000.000,878000.000,1138000.000,318000.000,434000.000,287000.000,234000.000,174000.000,303000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,26727780.000,26727780.000,26727780.000,26727780.000,26727780.000,26727780.000,26727780.000,26727780.000,26727780.000,26727780.000
CommonStockValue,2674000.000,2674000.000,2674000.000,2674000.000,2674000.000,2674000.000,2674000.000,2674000.000,2674000.000,2674000.000
DeferredIncomeTaxLiabilities,,,,,1433000.000,,,,492000.000,
DeferredSetUpCostsCurrent,,,,,,,,,1500000.000,1500000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,8723000.000,,,,8748000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,34097000.000,,,,31103000.000,
DeferredTaxAssetsGross,,,,,74498000.000,,,,85823000.000,
DeferredTaxAssetsInventory,,,,,972000.000,,,,1425000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,-759000.000,,,,-131000.000,
DeferredTaxAssetsNet,,,,,674000.000,,,,361000.000,
DeferredTaxAssetsNetCurrent,7002000.000,5458000.000,5027000.000,60000.000,53000.000,53000.000,47000.000,48000.000,,
DeferredTaxAssetsNetNoncurrent,36768000.000,43670000.000,44651000.000,938000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,1731000.000,,,,3045000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,16688000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,835000.000,,,,25000.000,
DeferredTaxAssetsOther,,,,,1628000.000,,,,1864000.000,
DeferredTaxAssetsStateTaxes,,,,-237000.000,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,17192000.000,,,,17202000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,4464000.000,,,,5663000.000,
DeferredTaxAssetsValuationAllowance,,,,68500000.000,73824000.000,74100000.000,75700000.000,79900000.000,85462000.000,97100000.000
DeferredTaxLiabilitiesCurrent,,,,,87000.000,87000.000,34000.000,,132000.000,251000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,272000.000,,,,81000.000,
DeferredTaxLiabilitiesNoncurrent,320000.000,360000.000,367000.000,367000.000,725000.000,812000.000,562000.000,752000.000,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,320000.000,,,,0.000,
DeferredTaxLiabilityNotRecognizedCumulativeAmountOfTemporaryDifference,,,,,695000.000,,,,,
FinancingReceivableAllowanceForCreditLosses,,,,14955000.000,14955000.000,14955000.000,14955000.000,14955000.000,14955000.000,14955000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,1659000.000,,,,1182000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,1261000.000,,,,1182000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,1263000.000,,,,1182000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,1263000.000,,,,1182000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,1263000.000,,,,1182000.000,
Goodwill,,0.000,,,,,,,,
IncomeTaxReceivable,,,,1800000.000,700000.000,,,,,
IncomeTaxesReceivable,948000.000,2149000.000,2084000.000,835000.000,803000.000,707000.000,727000.000,617000.000,5000.000,5000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,599000.000,,,,,,
IntangibleAssetsNetExcludingGoodwill,75087000.000,45453000.000,45048000.000,44838000.000,44287000.000,43867000.000,43328000.000,38659000.000,33250000.000,8895000.000
InventoryNet,47420000.000,42688000.000,43844000.000,43293000.000,39953000.000,32834000.000,37484000.000,40443000.000,41185000.000,31789000.000
InventoryValuationReserves,,,,,1279000.000,,,,1965000.000,
LettersOfCreditOutstandingAmount,,,,,50000.000,50000.000,,,,
Liabilities,103056000.000,103032000.000,99544000.000,103018000.000,104032000.000,94801000.000,99307000.000,104248000.000,111016000.000,102605000.000
LiabilitiesAndStockholdersEquity,228634000.000,192846000.000,188967000.000,143566000.000,140894000.000,131296000.000,132168000.000,128222000.000,120256000.000,80347000.000
LiabilitiesCurrent,36273000.000,52159000.000,49945000.000,84419000.000,102611000.000,93312000.000,98110000.000,102900000.000,109334000.000,100799000.000
LongTermDebtCurrent,0.000,0.000,,4380000.000,,,,,,
LongTermDebtNoncurrent,65265000.000,49490000.000,48330000.000,17520000.000,,,,,,
NotesAndLoansReceivableNetNoncurrent,0.000,0.000,0.000,,,,446000.000,450000.000,453000.000,357000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,6994000.000,,,,11791000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,3197000.000,,,,1640000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,754000.000,,,,821000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,816000.000,,,,1431000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,985000.000,,,,1501000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1114000.000,,,,1330000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,128000.000,,,,5068000.000,
OperatingLossCarryforwards,,,,,13700000.000,,,,47700000.000,
OtherAssetsNoncurrent,2994000.000,2923000.000,2777000.000,1834000.000,2400000.000,2292000.000,2155000.000,2046000.000,1680000.000,1503000.000
OtherLiabilitiesNoncurrent,1161000.000,949000.000,827000.000,636000.000,615000.000,596000.000,568000.000,529000.000,1638000.000,1762000.000
PrepaidExpenseAndOtherAssetsCurrent,2287000.000,3728000.000,2848000.000,2619000.000,2866000.000,3102000.000,4435000.000,3142000.000,4352000.000,4252000.000
PropertyPlantAndEquipmentGross,,,,,13600000.000,,,,11453000.000,
PropertyPlantAndEquipmentNet,5130000.000,5008000.000,4974000.000,5285000.000,5481000.000,5635000.000,5551000.000,3594000.000,3557000.000,3636000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,2654000.000,1233000.000,1430000.000,1721000.000,1986000.000,992000.000
RestructuringReserve,,,,,,,,,687000.000,639000.000
RetainedEarningsAccumulatedDeficit,130794000.000,94713000.000,93910000.000,44557000.000,40613000.000,39630000.000,36203000.000,23075000.000,8125000.000,-23600000.000
ShortTermBorrowings,0.000,0.000,,33500000.000,57527000.000,52131000.000,50360000.000,56071000.000,53077000.000,47977000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,,,,667000.000,235000.000,319000.000,339000.000,343000.000,355000.000,260000.000
StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,,,,,7000000.000,,,,7000000.000,
StockholdersEquity,125578000.000,89814000.000,89423000.000,40548000.000,36862000.000,36495000.000,32861000.000,23974000.000,9240000.000,-22258000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,125578000.000,89814000.000,89423000.000,40548000.000,36862000.000,36495000.000,32861000.000,23974000.000,9240000.000,-22258000.000
TaxCreditCarryforwardAmount,,,,,,,,,17200000.000,
TreasuryStockShares,5074578.000,4971025.000,4902131.000,4890631.000,4885064.000,4857464.000,4856464.000,4644064.000,4642944.000,4579668.000
TreasuryStockValue,99174000.000,97150000.000,95804000.000,95580000.000,95471000.000,94931000.000,94912000.000,90762000.000,90740000.000,89503000.000
UnrecognizedTaxBenefits,,,,743000.000,395000.000,400000.000,404000.000,410000.000,398000.000,304000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,177000.000,78000.000,84000.000,89000.000,93000.000,93000.000,90000.000
