,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2285000.000,3964000.000,4825000.000,4846000.000,8494000.000,4465000.000,4431000.000,2697000.000
AccruedLiabilitiesCurrent,580000.000,994000.000,1344000.000,1717000.000,1882000.000,2176000.000,3532000.000,2626000.000
AccruedProfessionalFeesCurrent,,,119000.000,,,,95000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,4751000.000,,,,5449000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,66000.000,-11000.000,-201000.000,-164000.000,-190000.000,-166000.000,57000.000,166000.000
Assets,126847000.000,119047000.000,109358000.000,101262000.000,93201000.000,78292000.000,67050000.000,87616000.000
AssetsCurrent,120353000.000,107587000.000,93041000.000,79839000.000,66328000.000,48841000.000,36930000.000,57085000.000
AssetsFairValueDisclosureRecurring,,0.000,2015.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,117382000.000,105680000.000,91051000.000,78225000.000,64798000.000,46793000.000,34324000.000,54632000.000
CommonStockNoParValue,,,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,,,,,,
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,-410000.000,,,,,
CommonStockSharesOutstanding,32040964.000,32052965.000,32279106.000,32292106.000,32428676.000,32443792.000,32627691.000,35215222.000
CommonStockValue,231935000.000,232850000.000,233902000.000,235751000.000,237523000.000,238808000.000,242419000.000,276079000.000
ConstructionInProgressGross,2681000.000,6606000.000,10371000.000,13708000.000,17094000.000,19369000.000,19978000.000,
DeferredIncomeTaxLiabilities,,,505000.000,,,,47000.000,
DeferredRentCreditNoncurrent,7000.000,12000.000,17000.000,20000.000,21000.000,22000.000,23000.000,23000.000
DeferredTaxAssetsGross,,,9766000.000,,,,40530000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,878000.000,,,,2408000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,8820000.000,,,,35064000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,68000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,2737000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,286000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,8000.000,
DeferredTaxAssetsValuationAllowance,,,9261000.000,,,,40483000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,31000.000,
EmployeeRelatedLiabilitiesCurrent,,,319000.000,,,,413000.000,
Liabilities,2872000.000,4970000.000,6308000.000,6583000.000,10397000.000,6663000.000,7986000.000,5346000.000
LiabilitiesAndStockholdersEquity,126847000.000,119047000.000,109358000.000,101262000.000,93201000.000,78292000.000,67050000.000,87616000.000
LiabilitiesCurrent,2865000.000,4958000.000,6291000.000,6563000.000,10376000.000,6641000.000,7963000.000,5323000.000
LiabilitiesFairValueDisclosureRecurring,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,448000.000,,,,460000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,79000.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,471000.000,,,,79000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,460000.000,,,,470000.000,
OtherAccruedLiabilitiesCurrent,,,628000.000,,,,101000.000,
PreferredStockNoParValue,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,2971000.000,1907000.000,1990000.000,1614000.000,1530000.000,2048000.000,2606000.000,2453000.000
PropertyPlantAndEquipmentNet,3813000.000,4854000.000,5946000.000,7715000.000,9779000.000,10082000.000,10142000.000,30531000.000
RetainedEarningsAccumulatedDeficit,-108026000.000,-118762000.000,-130651000.000,-140908000.000,-154529000.000,-167013000.000,-183412000.000,-193975000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,4952068.000,4998343.000,4786577.000,5083160.000,5281715.000,5221974.000,5188658.000,5118123.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,7.660,7.770,8.560,8.000,8.480,7.920,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,6.890,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,4784577.000,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,4114857.000,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,17.950,8.010,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,8.010,,,,,
StockholdersEquity,123975000.000,114077000.000,103050000.000,94679000.000,82804000.000,71629000.000,59064000.000,82270000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,123975000.000,114077000.000,103050000.000,94679000.000,82804000.000,71629000.000,59064000.000,82270000.000
UnrecognizedTaxBenefits,,,0.000,,,,0.000,
