,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2014-01-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,156468.000,,,,,,,
AccountsPayableCurrent,3192.000,4236.000,5076.000,5916.000,7036.000,7876.000,,166663.000,167135.000,164826.000,175901.000,183563.000,188818.000,199191.000
AccountsPayableOtherCurrent,,,,,,39889.000,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,40326.000,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,1848.000,1788.000,1908.000,2325.000,2306.000,2253.000,2274.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,88853.000,86704.000,98160.000,,,109445.000,115126.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,75941.000,85148.000,66474.000,67286.000,69776.000,76544.000,73752.000
AdditionalPaidInCapital,,,,,,,5959760.000,70191.000,76728.000,88832.000,95805.000,106944.000,150269.000,167826.000
Assets,,,,,,,87431.000,180344.000,173803.000,179834.000,177701.000,171304.000,163602.000,164634.000
AssetsCurrent,12261.000,11307.000,22263.000,25833.000,21783.000,5763.000,87431.000,23353.000,22599.000,24116.000,25705.000,25916.000,26807.000,31816.000
AssetsNoncurrent,,,,,,,,156991.000,151204.000,155718.000,,,,
BankOverdrafts,,,,,,,,10748.000,13242.000,13319.000,13621.000,10716.000,3483.000,0.000
CapitalizedComputerSoftwareGross,,,,,,,,5262.000,5092.000,5434.000,5418.000,5373.000,5249.000,5300.000
Cash,12261.000,11307.000,22263.000,21083.000,17783.000,2513.000,50681.000,,18063.000,19275.000,19218.000,19482.000,19032.000,23967.000
CashAndCashEquivalentsAtCarryingValue,12261.000,11307.000,22263.000,21083.000,17783.000,2513.000,,18665.000,18063.000,19275.000,19218.000,19482.000,19032.000,23967.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,30000000.000,30000000.000,30000000.000,30000000.000,,30000000.000,66140000.000,66937845.000,66937845.000,66937845.000,66937845.000,66937845.000,66937845.000,66937845.000
CommonStockSharesOutstanding,,,,,,,66140000.000,66937845.000,66937845.000,66937845.000,66937845.000,66937845.000,66937845.000,66937845.000
CommonStockValue,,30000.000,30000.000,30000.000,30000.000,30000.000,66140.000,66938.000,66938.000,66938.000,66937.000,66937.000,66937.000,66937.000
CommonStockValueOutstanding,30000.000,,,,,,,,,,,,,
CommonStockholdersEquity,,,,-14786.000,,,,,,,,,,
ConvertibleDebt,,,,,,,,161599.000,,,,,,
ConvertibleDebtCurrent,,,,,,,,382117.000,388660.000,400752.000,,,,
ConvertibleNotesPayable,,,,,,,300000.000,,,,407678.000,,462195.000,479750.000
ConvertibleNotesPayableCurrent,,,,,,,,382117.000,388660.000,400752.000,,418866.000,,
DebtInstrumentFaceAmount,,,,,,,350000.000,,,,,,,
DeferredRevenueLeasesCurrent,,,,,,,,1407.000,1361.000,1453.000,1448.000,1436.000,1403.000,1417.000
DeferredRevenueLeasesNetNoncurrent,,,,,,,,8088.000,7487.000,7626.000,7241.000,7182.000,7016.000,7083.000
DeferredTaxAssetsGross,,,,,,,,,,,0.000,,,
DeferredTaxAssetsNet,,,,,,,,,,,180000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,-180000.000,,,
DepositsAssetsNoncurrent,,,,,,,,3087.000,2988.000,3188.000,5638.000,4926.000,4163.000,3547.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,35356.000,-37469.000,-47401.000,-44786.000,-50047.000,-72002.000,6485263.000,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,471487.000,,
DueToOfficersOrStockholdersCurrent,,,,,34794.000,,,,,,,,,
DueToRelatedPartiesCurrent,14425.000,14540.000,34588.000,34703.000,34794.000,39889.000,,462724.000,449358.000,476256.000,474981.000,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,462226.000,466183.000
EquityMethodInvestments,,,,,,,346000.000,,,,,,,
FurnitureAndFixturesGross,,,,,,,,89320.000,86436.000,92239.000,91866.000,91113.000,89010.000,89863.000
InterestPayableCurrent,,,,,,,,10204.000,,,,,,
InventoryNet,,,,,,,,4688.000,4536.000,4841.000,6487.000,6434.000,6285.000,6345.000
LeaseholdImprovementsGross,,,,,,,,148175.000,143392.000,153017.000,152561.000,151311.000,147818.000,149234.000
Liabilities,,,,,,,546794.000,1033595.000,1029031.000,1066141.000,1083195.000,1095556.000,1127394.000,1155898.000
