,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31
AccountsPayableAndAccruedLiabilitiesCurrent,5595000.000,4850000.000,4710000.000,5082000.000,4398000.000,4343000.000,4146000.000,3697000.000,4769000.000,4049000.000,3301000.000,4431000.000,5530000.000,3261000.000,4782000.000,6151000.000,5788000.000
AccountsPayableOtherCurrent,,,,,,,1121000.000,,,,1153000.000,,,,2700000.000,,
AccountsPayableTradeCurrent,,,,,,,95000.000,,,,47000.000,,,,26000.000,,
AccountsReceivableNetCurrent,1463000.000,683000.000,1390000.000,1507000.000,2554000.000,1672000.000,1370000.000,1795000.000,1344000.000,1573000.000,1331000.000,1587000.000,1265000.000,1371000.000,1417000.000,1669000.000,886000.000
AccruedBonusesCurrent,,,,,,,801000.000,,,,300000.000,,,,173000.000,,
AccruedLiabilitiesCurrent,,,,,85000.000,158000.000,,,,,,,,,,,
AccruedMarketingCostsCurrent,,,,,,,103000.000,,,,50000.000,,,,458000.000,,
AccruedProfessionalFeesCurrent,,,,,,,138000.000,,,,250000.000,,,,373000.000,,
AccruedRentCurrent,,,,,,,894000.000,,,,751000.000,,,,,,
AccruedRoyaltiesCurrent,,,,,,,,,,,,,164000.000,180000.000,413000.000,268000.000,294000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,,,,,,,714000.000,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,,,,,,0.000,,130000.000,318000.000,383000.000,383000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,17170000.000,18038000.000,14183000.000,15073000.000,16025000.000,16958000.000,17333000.000,18056000.000,18794000.000,18979000.000,19799000.000,20636000.000,21471000.000,21933000.000,22766000.000,23539000.000,24756000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-459000.000,,,,-313000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-438000.000,-480000.000,-485000.000,-480000.000,-478000.000,-478000.000,-471000.000,-471000.000,-472000.000,-462000.000,-326000.000,-326000.000,-326000.000,-326000.000,-13000.000,-13000.000,-13000.000
AdditionalPaidInCapitalCommonStock,51548000.000,51705000.000,52479000.000,52844000.000,53090000.000,53168000.000,53807000.000,54058000.000,54143000.000,53743000.000,53822000.000,53895000.000,54040000.000,54072000.000,54104000.000,54144000.000,54157000.000
AllowanceForDoubtfulAccountsReceivable,1032000.000,968000.000,311000.000,311000.000,325000.000,325000.000,325000.000,,,,392000.000,,,,220000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,325000.000,325000.000,325000.000,325000.000,392000.000,352000.000,352000.000,352000.000,220000.000,220000.000,220000.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,117000.000,206000.000,296000.000,387000.000,480000.000,574000.000,668000.000,735000.000,819000.000,892000.000,902000.000,908000.000,,,,
AllowanceForNotesAndLoansReceivableCurrent,0.000,0.000,0.000,,,,,,,,,,,,,,
Assets,29379000.000,28628000.000,25617000.000,39222000.000,37425000.000,34144000.000,37770000.000,38414000.000,34821000.000,32082000.000,30256000.000,30687000.000,29707000.000,42150000.000,36881000.000,38419000.000,35899000.000
AssetsCurrent,9132000.000,7624000.000,6677000.000,16919000.000,15912000.000,13291000.000,11289000.000,12527000.000,11477000.000,10217000.000,9034000.000,9262000.000,9262000.000,11552000.000,10534000.000,8122000.000,7017000.000
AvailableForSaleSecurities,,,,,,,,,,,1000.000,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,14000.000,,,,14000.000,,,,14000.000,,
AvailableForSaleSecuritiesCurrent,,,,,,,2000.000,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,11917000.000,11917000.000,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,550000.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,11917000.000,11917000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,1400000.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,7735000.000,7735000.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,14201000.000,,14201000.000,14201000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,2481000.000,,2481000.000,2481000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,6200000.000,,6200000.000,6200000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,,,,,,,,2481000.000,,2481000.000,2481000.000,,,,,,
