,2011-09-30,2012-03-31
AllocatedShareBasedCompensationExpense,6490437.000,
AmortizationOfFinancingCosts,,38200.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-256100.000
CostOfServices,,17300.000
Depreciation,,1600.000
EarningsPerShareBasicAndDiluted,-0.300,-0.020
GrossProfit,,256400.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-1009100.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8486191.000,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,-719800.000
IncomeTaxExpenseBenefit,1694.000,800.000
IncomeTaxesPaid,,800.000
IncreaseDecreaseInAccountsPayable,,-49700.000
IncreaseDecreaseInAccountsReceivable,,-1900.000
IncreaseDecreaseInAccruedLiabilities,,248900.000
IncreaseDecreaseInDeferredRevenue,,37000.000
IncreaseDecreaseInOtherOperatingAssets,,1400.000
IncreaseDecreaseInPrepaidExpense,,14200.000
InterestExpense,4576.000,-289500.000
InterestPaid,,600.000
NetCashProvidedByUsedInFinancingActivities,,130000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,130000.000
NetCashProvidedByUsedInInvestingActivities,,-4600.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-4600.000
NetCashProvidedByUsedInOperatingActivities,,-381500.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-381500.000
NetIncomeLoss,-8487885.000,-1010100.000
NonoperatingIncomeExpense,-13500.000,
OperatingExpenses,8698367.000,976200.000
OperatingIncomeLoss,-8472691.000,
OtherCostAndExpenseOperating,2207930.000,
OtherNonoperatingIncomeExpense,-8924.000,
PaymentsToAcquireMachineryAndEquipment,,4600.000
PaymentsToAcquireNotesReceivable,,0.000
ProceedsFromIssuanceOfCommonStock,,30000.000
ProceedsFromNotesPayable,,100000.000
ProvisionForDoubtfulAccounts,,5600.000
Revenues,225676.000,
SalesRevenueNet,225676.000,
SalesRevenueServicesNet,,273700.000
SellingGeneralAndAdministrativeExpense,,869200.000
ShareBasedCompensation,,107000.000
StockIssuedDuringPeriodValueNewIssues,,30000.000
WeightedAverageNumberOfSharesOutstandingBasic,,44320264.000
