,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1185000000.000,978900000.000,836000000.000,1043700000.000,1100800000.000,890300000.000,852300000.000,931600000.000
AccountsReceivableNetCurrent,,1243400000.000,1026200000.000,1140200000.000,1325000000.000,1127600000.000,950300000.000,1102100000.000
AccrualForEnvironmentalLossContingencies,115200000.000,114400000.000,113200000.000,110800000.000,108500000.000,106800000.000,95800000.000,93700000.000
AccrualForEnvironmentalLossContingenciesDiscount,,,2300000.000,,,,5600000.000,
AccrualForEnvironmentalLossContingenciesDiscountRate,,,0.023,,,,0.025,
AccrualForEnvironmentalLossContingenciesGross,,,115500000.000,,,,101400000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterFifthYear,,,36400000.000,,,,30200000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFifthYear,,,8400000.000,,,,7600000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFourthYear,,,9100000.000,,,,7900000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,,,15400000.000,,,,15200000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInThirdYear,,,10700000.000,,,,10300000.000,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,,35500000.000,,,,30200000.000,
AccruedEnvironmentalLossContingenciesCurrent,30600000.000,30000000.000,35500000.000,32300000.000,26500000.000,23600000.000,30200000.000,29000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,690500000.000,710600000.000,723500000.000,779100000.000,789500000.000,815400000.000,811500000.000,845000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,4700000.000,-4700000.000,-4700000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-304500000.000,-388800000.000,-424400000.000,-357100000.000,-360700000.000,-381000000.000,-389900000.000,-371700000.000
AdditionalPaidInCapitalCommonStock,2221000000.000,2222600000.000,2224700000.000,2227000000.000,2229200000.000,2236600000.000,2251800000.000,2276700000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,14400000.000,,,,13400000.000,
Assets,6081700000.000,5820100000.000,5612400000.000,5935400000.000,5954400000.000,5596900000.000,5389900000.000,5596000000.000
AssetsCurrent,2713900000.000,2471300000.000,2196300000.000,2446800000.000,2503700000.000,2300600000.000,2178100000.000,2388400000.000
BankOverdrafts,24300000.000,18300000.000,20100000.000,14900000.000,17800000.000,15000000.000,13200000.000,10300000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,8800000.000,,,,,
BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,,,8800000.000,,,,7500000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,8100000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,1800000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,19800000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,9100000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,2200000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,,,200000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,3100000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,56200000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,6800000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,27400000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,171100000.000,,,,,
CapitalLeaseObligations,,34900000.000,57300000.000,56000000.000,53900000.000,60200000.000,63400000.000,67700000.000
CapitalLeaseObligationsNoncurrent,25500000.000,,,,,,,
CapitalLeasedAssetsGross,32600000.000,42500000.000,63500000.000,65200000.000,62700000.000,68900000.000,76500000.000,84400000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,25100000.000,34100000.000,56000000.000,55200000.000,53400000.000,57400000.000,62000000.000,66700000.000
CapitalLeasesFutureMinimumPaymentsDue,,,57300000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,20000000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,5400000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,6300000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,7300000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,9000000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,9300000.000,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,7500000.000,8400000.000,7500000.000,10000000.000,9300000.000,11500000.000,14500000.000,17700000.000
CashAndCashEquivalentsAtCarryingValue,197000000.000,187400000.000,188100000.000,222100000.000,223800000.000,267100000.000,336400000.000,300600000.000
CommitmentsAndContingencies,,,,,0.000,0.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,137947059.000,137956040.000,138000000.000,138000000.000,137900000.000,138100000.000,139800000.000,140200000.000
CommonStockSharesOutstanding,137947059.000,137956040.000,138000000.000,138000000.000,137900000.000,138100000.000,138800000.000,140200000.000
CommonStockValue,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000,1400000.000
ConstructionInProgressGross,,,,,,,29800000.000,
CustomerAdvancesAndDepositsCurrent,24000000.000,23500000.000,60100000.000,,,,84600000.000,91800000.000
DebtInstrumentCollateralAmount,,,2617400000.000,,,,2668100000.000,
DebtInstrumentUnamortizedDiscount,15300000.000,22700000.000,,,,,,
