,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,-343000.000,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,-229000.000,,,,443000.000,,,,499000.000,,,,3377000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,678000.000,,,,1330000.000,,,,2090000.000,,,,1906000.000,,,,5510000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,1438000.000,,,,6000.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,3000.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,,1000.000,,,,333000.000,,,,1212000.000
AmortizationOfFinancingCostsAndDiscounts,42000.000,,42000.000,,,,66000.000,,,,96000.000,,,,96000.000,,,,94000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,-23000.000,-74000.000,,-42000.000,-54000.000,-69000.000,-65000.000,-46000.000,,,,,,,,
AssetRetirementObligationAccretionExpense,,,-114000.000,,,,168000.000,,,,187000.000,,,,240000.000,,,,217000.000
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,0.000,,,,0.000,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,0.000,,,,0.000,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,790.000,,,,,,,,0.160,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,780.000,,,,,,,,0.160,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,42466000.000,,,,,,,,8703000.000,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,245625000.000,,,,,,,,189425000.000,,
CapitalLeaseObligationsIncurred,,,744000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,25442000.000,,-18103000.000,,,,7444000.000,,,,-14726000.000,,,,186318000.000,,,,-50322000.000
