,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AcquisitionCosts,,,381000.000,,159000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,0.000,0.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,-4000.000,33000.000,1028000.000,1641000.000,759000.000
AdvertisingExpense,1600000.000,,1400000.000,1700000.000,2000000.000
AllocatedShareBasedCompensationExpense,100000.000,100000.000,1000000.000,1600000.000,800000.000
AmortizationOfFinancingCosts,154000.000,82000.000,76000.000,105000.000,129000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1438000.000,35000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,0.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,-159000.000,0.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,2478000.000,0.000,,
CapitalExpendituresIncurredButNotYetPaid,,1343000.000,1961000.000,1211000.000,479000.000
CashAcquiredFromAcquisition,,98000.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-445000.000,2601000.000,-2607000.000,4625000.000,9471000.000
CasinoExpenses,30208000.000,50319000.000,60782000.000,56364000.000,58928000.000
CasinoRevenue,62871000.000,95472000.000,109889000.000,116933000.000,123355000.000
ComprehensiveIncomeNetOfTax,5369000.000,3341000.000,-4412000.000,2974000.000,9289000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-106000.000,-2321000.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,3514000.000,-7774000.000,3626000.000,13423000.000
CostOfRevenue,,,,8449000.000,8943000.000
CostsAndExpenses,66478000.000,98970000.000,117391000.000,,
CurrentFederalTaxExpenseBenefit,67000.000,25000.000,-13000.000,84000.000,85000.000
CurrentForeignTaxExpenseBenefit,1009000.000,1616000.000,1931000.000,3056000.000,1898000.000
DeferredFederalIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
DeferredForeignIncomeTaxExpenseBenefit,-48000.000,-348000.000,-411000.000,-1305000.000,-196000.000
DeferredIncomeTaxExpenseBenefit,-48000.000,-348000.000,-411000.000,-1305000.000,-196000.000
Depreciation,4757000.000,6200000.000,7300000.000,7600000.000,8000000.000
DepreciationDepletionAndAmortization,,6599000.000,7835000.000,7999000.000,8349000.000
DirectCostsOfOwnedHotels,,,590000.000,561000.000,541000.000
EarningsPerShareBasic,0.170,0.260,0.050,0.490,0.380
EarningsPerShareDiluted,0.170,0.260,0.050,0.490,0.370
EffectOfExchangeRateOnCashAndCashEquivalents,177000.000,-243000.000,-759000.000,-1292000.000,-1514000.000
EffectiveIncomeTaxRateContinuingOperations,0.201,0.176,3.597,0.120,0.115
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.026,0.057,5.324,-0.158,-0.174
EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,0.002,-0.054,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.100,-0.185,0.680,-0.175,-0.100
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,,0.387,0.010,0.011
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.023,0.021,-0.146,0.004,0.015
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.008,-0.003,-0.150,0.000,0.002
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,1279000.000,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,44015000.000,,,,
FairValueOfAssetsAcquired,,,,,560000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,67000.000,25000.000,-13000.000,84000.000,85000.000
FoodAndBeverageCostOfSales,,,9252000.000,10267000.000,10945000.000
FoodAndBeverageRevenue,,,10988000.000,12003000.000,12500000.000
ForeignCurrencyTransactionGainLossBeforeTax,-24000.000,318000.000,517000.000,2126000.000,2523000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,961000.000,1268000.000,1520000.000,1751000.000,1702000.000
GainLossOnDispositionOfAssets1,,,-828000.000,,-330000.000
GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,,,,0.000,
GainsLossesOnSalesOfAssets,-33000.000,-570000.000,-631000.000,-514000.000,-330000.000
GeneralAndAdministrativeExpense,,,,,44306000.000
GoodwillAcquiredDuringPeriod,,8070000.000,,,3584000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,-370000.000
GoodwillImpairmentLoss,,0.000,0.000,0.000,0.000
