,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,,,,,,,,,457000.000,,,,308000.000,,,,352000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,553000.000,200000.000,182000.000,,,,126000.000,,,,225000.000,,,,281000.000,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,13000.000,,,,,8000.000,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,200000.000,182000.000,195000.000,115000.000,375000.000,126000.000,65000.000,46000.000,59000.000,225000.000,220000.000,197000.000,297000.000,281000.000,260000.000,112000.000
AmortizationOfDebtDiscountPremium,,,,,66000.000,66000.000,1307000.000,0.000,,,,,,,,,76000.000,,
AmortizationOfFinancingCosts,7000.000,8000.000,17000.000,,26000.000,26000.000,56000.000,142000.000,,,,,8000.000,,,,27000.000,,
AmortizationOfIntangibleAssets,153000.000,153000.000,186000.000,173000.000,6000.000,4000.000,,,,,,,31000.000,278000.000,285000.000,285000.000,335000.000,335000.000,335000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,4455887.000,8342308.000,8159583.000,1171226.000,-14883209.000,2091467.000,2161807000.000,2208699.000,-2161608838.000,395327.000,636073.000,,,9176790.000,9196457.000,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,694000.000,244000.000,529000.000,474000.000,218000.000,188000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1353000.000,,,,45000.000,-376000.000,741000.000,4518000.000,-5042000.000,-1394000.000,789000.000,4180000.000,158000.000,,,,-3016000.000,,
CostOfServicesEnergyServices,19767000.000,25139000.000,14998000.000,14720000.000,9377000.000,9780000.000,9651000.000,8950000.000,8551000.000,9176000.000,10735000.000,12700000.000,12800000.000,21078000.000,21125000.000,19857000.000,16212000.000,14770000.000,16998000.000
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,,,32000.000,,,,-869000.000,,
DecreaseInRestrictedCash,,,,,,,,,,,,,,,,,1300000.000,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,-1246000.000,,,,,,
DepreciationDepletionAndAmortization,309000.000,329000.000,466000.000,,268000.000,264000.000,261000.000,224000.000,188000.000,181000.000,177000.000,185000.000,208000.000,,,,617000.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,1272000.000,,-756000.000,3130000.000,2077000.000
DerivativeLossOnDerivative,,,,,,,,,,,,,805000.000,1280000.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,-2764000.000,107000.000,-252000.000,-1590000.000,-3000.000,55000.000,136000.000,-181000.000,-63000.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,2660000.000,230000.000,1546000.000,2369000.000,140000.000,43000.000,450000.000,-379000.000,10000.000,,,,,,
DividendsPreferredStockPaidinkind,,,,,,,-22000.000,,,,,,-308000.000,,,,,,
EarningsPerShareBasic,-0.150,0.020,,-0.270,,,,,,,,,,,0.150,,,,0.070
EarningsPerShareBasicAndDiluted,,,-0.190,-0.260,-0.270,-0.080,-1.070,-3.730,-0.710,-0.180,-0.110,-0.440,-0.250,-0.140,,,-0.800,-0.390,
EarningsPerShareDiluted,-0.150,0.020,,-0.270,,,,,,,,,,,0.050,,,,-0.030
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,1420000.000,,,,2052000.000,,
GainLossOnSaleOfPropertyPlantEquipment,1000.000,-108000.000,,,-13000.000,,127000.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,1420000.000,,,,-2052000.000,,
GrossProfit,4493000.000,7052000.000,3323000.000,3446000.000,2622000.000,3961000.000,3703000.000,3521000.000,3729000.000,4414000.000,4850000.000,4661000.000,5499000.000,10872000.000,11035000.000,10357000.000,6937000.000,6244000.000,8723000.000
IncomeLossFromContinuingOperations,,,,,-3929000.000,-2133000.000,-3511000.000,-1564000.000,-1165000.000,-229000.000,-45000.000,-1191000.000,-2036000.000,-827000.000,,,,,1054000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-6598000.000,,,,,,,,,-3282000.000,-752000.000,1862000.000,-1498000.000,-7322000.000,-3371000.000,1086000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,1859000.000,,-7328000.000,-3373000.000,1054000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.160,-0.080,-0.980,-2.680,-0.710,-0.190,-0.150,-0.390,-0.240,-0.120,,,-0.800,-0.390,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,0.150,,,,0.070
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,0.050,,,,-0.030
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,-2777000.000,95000.000,-329000.000,-1488000.000,-3000.000,55000.000,136000.000,-181000.000,-63000.000,-158000.000,-46000.000,-365000.000,-12000.000,-35000.000,11000.000
