,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AllocatedShareBasedCompensationExpense,,,,,239000.000
CapitalizedComputerSoftwareAmortization,-1073000.000,-1071000.000,-952000.000,-952000.000,-925000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,4814000.000,,,,-3119000.000
ComprehensiveIncomeNetOfTax,1396000.000,1689000.000,2001000.000,2236000.000,1003000.000
CostOfGoodsSold,1170000.000,837000.000,1418000.000,575000.000,964000.000
CostOfServices,3972000.000,4365000.000,4530000.000,4779000.000,4293000.000
CostsAndExpenses,13206000.000,13008000.000,14512000.000,12735000.000,14458000.000
DeferredIncomeTaxExpenseBenefit,-35000.000,,,,273000.000
DepreciationAmortizationAndAccretionNet,1636000.000,,,,1771000.000
EarningsPerShareBasic,0.180,0.210,0.230,0.300,0.100
EarningsPerShareDiluted,0.180,0.210,0.220,0.290,0.090
EffectOfExchangeRateOnCashAndCashEquivalents,-139000.000,,,,192000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.480
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,,,,,14000000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,,,,1985000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,114000.000,,,,306000.000
ForeignCurrencyTransactionGainLossRealized,-97000.000,-44000.000,145000.000,-227000.000,202000.000
IncomeLossFromContinuingOperations,,,,,801000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,824000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,-23000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2251000.000,2614000.000,2347000.000,3924000.000,1535000.000
IncomeTaxExpenseBenefit,758000.000,881000.000,491000.000,1461000.000,734000.000
IncomeTaxesPaidNet,412000.000,,,,784000.000
IncreaseDecreaseInAccountsReceivable,4155000.000,,,,1408000.000
IncreaseDecreaseInInventories,-44000.000,,,,-308000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-296000.000,,,,315000.000
NetCashProvidedByUsedInFinancingActivities,-119000.000,,,,1157000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-119000.000,,,,1157000.000
NetCashProvidedByUsedInInvestingActivities,-1031000.000,,,,-5929000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1031000.000,,,,-5929000.000
NetCashProvidedByUsedInOperatingActivities,6103000.000,,,,1461000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6103000.000,,,,1461000.000
NetIncomeLoss,1493000.000,1733000.000,1856000.000,2463000.000,801000.000
NumberOfOperatingSegments,,,,,4.000
NumberOfReportableSegments,,,,,1.000
OperatingIncomeLoss,2247000.000,2613000.000,2345000.000,3935000.000,1527000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,202000.000
OtherNonoperatingExpense,,,-2000.000,,
OtherNonoperatingIncomeExpense,,,,,8000.000
PaymentsForRepurchaseOfCommonStock,233000.000,,,,22000.000
PaymentsForRepurchaseOfCommonStockForEmployeeTaxWithholdingObligations,,,,,475000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,-151000.000,,,,4476000.000
PaymentsToAcquirePropertyPlantAndEquipment,235000.000,,,,141000.000
PaymentsToDevelopSoftware,947000.000,,,,1312000.000
ProceedsFromStockOptionsExercised,,,,,873000.000
ProvisionForDoubtfulAccounts,246000.000,,,,54000.000
ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,1630000.000,1335000.000,1479000.000,1298000.000,1438000.000
Revenues,15453000.000,15621000.000,16857000.000,16670000.000,15985000.000
SalesRevenueGoodsNet,4390000.000,3796000.000,,,
SalesRevenueNet,15453000.000,15621000.000,5036000.000,16670000.000,3828000.000
SalesRevenueServicesNet,11063000.000,11825000.000,11821000.000,12272000.000,12157000.000
SegmentReportingInformationRevenue,,,,,15985000.000
SellingGeneralAndAdministrativeExpense,5361000.000,5400000.000,6133000.000,5131000.000,6838000.000
ShareBasedCompensation,297000.000,,,,239000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,110255.000
SharesPaidForTaxWithholdingForShareBasedCompensation,,,,,41318.000
StockIssuedDuringPeriodValueOther,,,,,47000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,873000.000
TaxBenefitFromStockOptionsExercised1,,,,,306000.000
TreasuryStockValueAcquiredCostMethod,,,,,22000.000
WeightedAverageNumberOfDilutedSharesOutstanding,8294.000,8380.000,8461.000,8389865.000,8566000.000
WeightedAverageNumberOfSharesOutstandingBasic,8114.000,8164.000,8206.000,8153516.000,8325000.000
