,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1900000.000,1900000.000,2400000.000,-4100000.000,2200000.000,2300000.000,2800000.000,-4800000.000,400000.000,0.000,0.000,-300000.000,,,0.000,,900000.000,,100000.000,,500000.000,500000.000,500000.000,-1100000.000,400000.000,400000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,35500000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,,,104300000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,8700000.000,14800000.000,,5900000.000,3500000.000,4600000.000,15300000.000,6600000.000,2600000.000,4300000.000,2300000.000,900000.000,1000000.000,3200000.000,4200000.000,2500000.000,4900000.000,12400000.000,4000000.000,16900000.000,10900000.000,1600000.000,4900000.000,2400000.000,1900000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,9800000.000,5400000.000,,5000000.000,1700000.000,2300000.000,11400000.000,5500000.000,1600000.000,33000000.000,5600000.000,5400000.000,1100000.000,400000.000,600000.000,5700000.000,1900000.000,4400000.000,13600000.000,9600000.000,4000000.000,400000.000,3200000.000,1100000.000,1200000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,5290600000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,139800000.000,,,,,,,,,,,,,
BenefitsLossesAndExpenses,2232900000.000,2226500000.000,2252300000.000,3309100000.000,2301300000.000,2321500000.000,2307600000.000,2335500000.000,2321000000.000,2290400000.000,2256800000.000,2280400000.000,2284600000.000,2307000000.000,2297300000.000,3093600000.000,2344400000.000,2383900000.000,2358900000.000,2405800000.000,2421200000.000,2421100000.000,2431200000.000,2425300000.000,2476200000.000,2460400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3000000.000,,,,-14100000.000,,,,24700000.000,,,,-17900000.000,,,,-18400000.000,,,,7800000.000,,,,6600000.000,
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,,,,800000.000,,,,,,,,,,,,,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,31100000.000,,,,36200000.000,38000000.000,,,43200000.000,,,,47300000.000,,,,50900000.000,,,,54500000.000,,,,59200000.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,-2600000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,2600000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,280600000.000,268700000.000,655800000.000,-862700000.000,207500000.000,361500000.000,420000000.000,71600000.000,70300000.000,-50400000.000,398600000.000,66600000.000,428300000.000,420000000.000,137800000.000,-661300000.000,306900000.000,-32700000.000,222400000.000,220200000.000,395200000.000,375900000.000,346900000.000,-253700000.000,281300000.000,349600000.000
CurrentIncomeTaxExpenseBenefit,65300000.000,91000000.000,54400000.000,19800000.000,37300000.000,3600000.000,85500000.000,80200000.000,81800000.000,112200000.000,69400000.000,33200000.000,29700000.000,78600000.000,58800000.000,-63800000.000,40600000.000,105900000.000,95100000.000,100500000.000,51000000.000,107700000.000,84000000.000,143000000.000,56600000.000,105800000.000
DeferredIncomeTaxExpenseBenefit,39500000.000,17200000.000,33300000.000,-298700000.000,58800000.000,76400000.000,4700000.000,8600000.000,9400000.000,-19300000.000,9000000.000,51400000.000,67900000.000,25400000.000,32200000.000,-115000000.000,49500000.000,-10400000.000,0.000,-10000000.000,42600000.000,-4300000.000,12100000.000,-19800000.000,43800000.000,10700000.000
DeferredPolicyAcquisitionCostAmortizationExpense,138300000.000,136900000.000,125200000.000,133400000.000,99400000.000,99200000.000,87000000.000,93100000.000,123800000.000,101300000.000,98600000.000,95200000.000,118600000.000,106400000.000,107900000.000,107900000.000,134300000.000,124100000.000,117000000.000,106900000.000,132200000.000,126200000.000,118800000.000,115800000.000,141500000.000,138300000.000
DeferredPolicyAcquisitionCostsAdditions,158300000.000,-158200000.000,-155600000.000,-472800000.000,-117400000.000,-119200000.000,-111000000.000,-119700000.000,-118200000.000,-113300000.000,-117800000.000,-117500000.000,-129000000.000,,,,,,,,,,,,,
DeferredPolicyAcquisitionCostsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,10700000.000,,,,20300000.000,,,,20600000.000,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,-11600000.000,-11600000.000,-11600000.000,,,,,,,,,,,,,,,,,,,
DepreciationAmortizationAndAccretionNet,19300000.000,,,,20500000.000,,,,21200000.000,,,,20800000.000,,,,23500000.000,,,,25400000.000,,,,26500000.000,
