,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,23519.000,27549.000,36340.000,30553.000,34628.000,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,83954.000,100656.000,102943.000,172900.000,184132.000,,,,,,,,,,,,,,,
Assets,2860.000,496.000,1515.000,1447.000,140.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,2860.000,496.000,1515.000,1447.000,140.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,10000000.000,100000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,10000000.000,10146883.000,10146883.000,11632946.000,11832546.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,56132073.000,56892843.000,56892843.000,56892843.000
CommonStockSharesOutstanding,10000000.000,10146883.000,10146883.000,11632946.000,11832546.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,12264146.000,56132073.000,56892843.000,56892843.000,56892843.000
CommonStockSharesSubscriptions,,,,10.000,,,,,,,,,,,,,,,,
CommonStockValue,10000.000,10147.000,10147.000,11633.000,11833.000,,,,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,0.030,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,0.030,0.030,0.030,,0.030,0.030,0.030,0.030,0.030,0.030
DeferredTaxAssetsOperatingLossCarryforwards,,,,62699.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,62699.000,,,,,,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,152729.000,174099.000,192681.000,221295.000,243610.000,,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,3242.000,369.000,1799.000,291.000,291.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,34874.000,35874.000,42967.000,7375.000,12876.000,,,,,,,,,,,,,,,
Liabilities,61635.000,63792.000,81106.000,38219.000,47795.000,,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,2860.000,496.000,1515.000,1447.000,140.000,,,,,,,,,,,,,,,
OperatingLossCarryforwards,,,,184408.000,,,,,,,,,,,,,,,,
OperatingLossCarryforwardsValuationAllowance,,,,62699.000,,,,,,,,,,,,,,,,
StockholdersEquity,-58775.000,-63296.000,-79591.000,-36772.000,-47655.000,,,,,,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-58775.000,-63296.000,-79591.000,-36772.000,-47655.000,,,,,,,,,,,,,,,
StockholdersEquityNoteSubscriptionsReceivable,,,,10.000,10.000,,,,,,,,,,,,,,,
