,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsPayable,,,,,,,,,,,3310019.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilities,2671754.000,3271897.000,3079576.000,4052598.000,4060546.000,4938023.000,3800003.000,3626117.000,3894102.000,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,3528686.000,,,,,5527011.000,5831156.000,5711200.000,6468452.000,6860826.000,8364740.000,10786968.000,10638362.000
AccountsPayableCurrent,,,,,,,,,,,,2990442.000,4713323.000,,5527011.000,5831156.000,5711200.000,6468452.000,6860826.000,8364740.000,10786968.000,10638362.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,2000329.000,2882945.000,2769325.000,2867922.000,4869026.000,6167932.000,8174783.000,8595314.000
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,3119468.000,2730580.000,2618073.000,3230170.000,1550408.000,1544492.000,1768159.000,1733120.000
AccountsReceivableNet,1903409.000,2028933.000,1957852.000,2370573.000,2304073.000,2368000.000,1572211.000,1614152.000,1516717.000,,1397527.000,1084881.000,1059237.000,,678456.000,1080536.000,,1219028.000,2099503.000,,,
AccountsReceivableNetCurrent,,,,,,,,,,1520640.000,,,,1153887.000,,,998340.000,,,2194915.000,2498514.000,2762722.000
AccountsReceivableRelatedParties,235055.000,688870.000,480626.000,550740.000,941805.000,735668.000,728041.000,1239222.000,1019863.000,,644448.000,880319.000,1324945.000,1654736.000,3761758.000,3372481.000,2536505.000,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,621194.000,,880319.000,1324945.000,1654736.000,,,2536505.000,1958004.000,3632876.000,3277616.000,3069485.000,3465190.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,5025268.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-7345074.000,-7778993.000,-8277749.000,8791385.000,-9274412.000,-10226723.000,-10650970.000,-11061388.000,-7054044.000,-7303090.000,-7501223.000,-6340238.000,-5870637.000,-6041920.000,-6255680.000,-6469597.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4660383.000,5040323.000,5190159.000,5140265.000,5082736.000,5203667.000,5214394.000,5515336.000,5671833.000,5932815.000,5963101.000,5724868.000,5842518.000,5770187.000,5986340.000,5630799.000,5280245.000,4564445.000,4903140.000,4529669.000,4265781.000,4068952.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,1625874.000,1625874.000,1625874.000,,,,,,,,,,,,,,
AdditionalPaidInCapital,28732279.000,30941122.000,31122422.000,30445222.000,30965222.000,33317008.000,33479528.000,33479529.000,33479529.000,33479529.000,33479529.000,33479529.000,33479529.000,33479529.000,33479529.000,33731028.000,33830528.000,37537278.000,37681279.000,37681279.000,37681279.000,37681279.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,149560.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,783298.000,903073.000,844420.000,1000291.000,1156193.000,,115101.000,0.000,0.000,39430.000,111876.000,33959.000,33266.000,33105.000,101485.000,176448.000,290275.000,55145.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,1188252.000,,,,,,,,,,,,
Assets,32892781.000,32562537.000,31562039.000,31129141.000,30648782.000,32574808.000,31216417.000,30944392.000,30614088.000,29558203.000,29372877.000,27697816.000,29306863.000,29604547.000,26003381.000,25444058.000,24561801.000,26581642.000,27970981.000,27503711.000,29637774.000,28789343.000
AssetsCurrent,16772296.000,16872596.000,15627701.000,14806800.000,13942518.000,12906167.000,10240198.000,9573332.000,9644997.000,8915205.000,9001521.000,7710489.000,9593330.000,10371344.000,10437644.000,10537176.000,10383607.000,11385693.000,13946401.000,14355436.000,17163166.000,16816932.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,1974567.000,,,,,,,,,,,,
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,1782249.000,1472729.000,1163908.000
BuildingsAndImprovementsGross,,,,,,,10601864.000,10192769.000,10258562.000,10343192.000,10401306.000,10294687.000,10350244.000,10773745.000,10172060.000,9976738.000,9781910.000,9311491.000,8667889.000,8435733.000,8267729.000,8177588.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,-626125.000,-626125.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,,,,,,-273794.000,-471605.000,-590211.000,-708512.000,-359758.000,-4478.000,,,,,,
CapitalLeaseObligations,,,,,,,,,,23400.000,,,,,,,,,,,,
Cash,10891434.000,7994100.000,242049.000,2958895.000,1449454.000,618464.000,68294.000,517106.000,423821.000,,830035.000,1287270.000,875884.000,392848.000,241967.000,521562.000,165751.000,225726.000,900071.000,174912.000,421801.000,170003.000
CashAndCashEquivalentsAtCarryingValue,,,,,1449454.000,618464.000,68294.000,517106.000,,800083.000,,1287270.000,875884.000,,,,165751.000,225726.000,900071.000,174912.000,421801.000,170003.000
CashEquivalentsAtCarryingValue,,,,,,,,,423821.000,,830035.000,,,392848.000,241967.000,521562.000,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,,,0.001,,,,,,,,,,,,
CommonStockSharesAuthorized,,,,,,,,,,200000000.000,,,,,,,,,,,,
CommonStockSharesIssued,,,,,,,,,,173882803.000,,,,,,,,,,,,
CommonStockSharesOutstanding,,,,,,,,,,173882803.000,,,,,,,,,,,,
CommonStockValue,156523.000,156856.000,157356.000,157356.000,157356.000,173203.000,173883.000,173883.000,173883.000,173883.000,173883.000,173883.000,173883.000,173883.000,173883.000,174883.000,175383.000,198633.000,199633.000,199633.000,199633.000,199633.000
ConstructionInProgressGross,,,,,,,,668330.000,684126.000,731220.000,734772.000,1720154.000,1805774.000,535255.000,536365.000,598316.000,571240.000,546495.000,583954.000,1004559.000,1182753.000,924093.000
CustomerAdvancesCurrent,,,,,,,,,,,,,,,58434.000,17446.000,64045.000,102460.000,10042.000,220129.000,564062.000,84015.000
DeferredRevenue,,,,,,,,,,,,,,,,,,,71604.000,147988.000,52934.000,73141.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,,209500.000,0.000,0.000,209194.000,,,,,,,,,,,
DerivativeLiabilities,5203.000,5203.000,5203.000,,,,,,,,,,,,,,,,,,,
DueFromRelatedParties,,,,,,783507.000,807170.000,,313606.000,,,,,,,,,,,1200657.000,,
DueFromRelatedPartiesCurrent,,,3181016.000,,,,,,,84313.000,,,,,,,,,,,,
DueToAffiliateCurrent,,,,,,,,,,,,91377.000,,,,,,,,,,
DueToRelatedParties,,,85271.000,79351.000,66529.000,,432543.000,174404.000,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,432543.000,,,,,,,,,,,,1277248.000,510529.000,1303859.000,1047070.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,379373.000,,,,,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000,1625874.000
FiniteLivedIntangibleAssetsNet,,,,,,,,1409090.000,,1246501.000,,1002621.000,921328.000,840034.000,758740.000,677447.000,596154.000,514860.000,433565.000,352272.000,270979.000,189685.000
ForeignCurrencyExchangeRateTranslation,,,,,6.310,6.290,6.280,6.210,6.170,,6.100,6.160,6.130,6.150,,,,,,,,
ForeignCurrencyExchangeRateTranslation1,,,,,,,,,,,,,,,6.090,6.200,6.320,6.600,6.470,6.640,6.770,6.880
FurnitureAndFixturesGross,,,,,,,,,49697.000,51394.000,55282.000,,,,,,,,,,,
GrantsReceivable,,,,,,,,,,,,536242.000,623283.000,,,,,,,,,
IntangibleAssetsCurrent,,,,,,1571678.000,1490384.000,1409090.000,1327795.000,,1165209.000,,,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,2320202.000,2336515.000,2336847.000,2298973.000,2280051.000,,1490384.000,,,1246501.000,,,,,,,,,,,,
IntangibleAssetsNetIncludingGoodwill,,,,,,,,,,,1165209.000,1002621.000,921328.000,840034.000,,,596154.000,514860.000,433565.000,352272.000,270979.000,189685.000
InventoryFinishedGoods,,,,,,,4500814.000,4123447.000,4331254.000,3814983.000,3786673.000,2446872.000,2884310.000,3273050.000,2969260.000,1937748.000,2742232.000,3109057.000,1125551.000,2093259.000,2600724.000,2122632.000
InventoryGross,,,,,,,5999792.000,5882079.000,5948560.000,5215881.000,5800324.000,4115361.000,4749888.000,5558917.000,5896595.000,5389057.000,5997791.000,5855048.000,4634238.000,5797569.000,8253842.000,7610453.000
InventoryNet,2975015.000,4282908.000,4034030.000,4305381.000,4573538.000,4889869.000,5292469.000,4927971.000,4988534.000,4248285.000,4829146.000,3480243.000,4111466.000,4957384.000,5288409.000,4792123.000,5412080.000,5294709.000,4526580.000,5692671.000,8150984.000,7509136.000
InventoryRawMaterials,,,,,,,1037985.000,1099001.000,1161202.000,1010874.000,1149987.000,1469348.000,1689465.000,2064671.000,2582593.000,3006068.000,2191056.000,1996126.000,2287572.000,2759604.000,4690379.000,4451307.000
InventoryValuationReserves,,,,,,,,,,967596.000,,,,,,,,,,,,
InventoryWorkInProcess,,,,,,,460993.000,659631.000,456104.000,390024.000,863664.000,199141.000,176113.000,221196.000,344742.000,445241.000,1064503.000,749865.000,1221115.000,944706.000,962739.000,1036514.000
Investments,,,,,,,,,,,1981879.000,1962267.000,1972474.000,1966094.000,331306.000,325177.000,319063.000,305242.000,311467.000,,,
Liabilities,2732409.000,3305412.000,3235487.000,4205276.000,4138782.000,4938023.000,4232546.000,4605350.000,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,32892781.000,32562537.000,31562039.000,31129141.000,30648782.000,32574808.000,31216417.000,30944392.000,30614088.000,29558203.000,29372877.000,27697816.000,29306863.000,29604547.000,26003381.000,25444058.000,24561801.000,26581642.000,27970981.000,27503711.000,29637774.000,28789343.000
LiabilitiesCurrent,2732409.000,3305412.000,3235487.000,4205276.000,4138782.000,4938023.000,4232546.000,4605350.000,4703924.000,4344893.000,4295516.000,4719268.000,6485579.000,7165369.000,6781295.000,6559859.000,6332662.000,7437747.000,10401461.000,11140829.000,14450193.000,14704275.000
LoansPayable,,,,,,,,804829.000,809822.000,,,811122.000,815341.000,812704.000,,,,,2263387.000,2265560.000,,3018843.000
LoansPayableCurrent,,,,,,,,,,816207.000,,,,,,,,,,,,
LoansReceivableNet,,,3508261.000,1962118.000,1852892.000,829576.000,42087.000,43614.000,8614.000,8614.000,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,,,11095591.000,11687057.000,11764720.000,11861282.000,12083165.000,12011777.000,12078334.000,12968073.000,7415898.000,7304628.000,7153952.000,5547792.000,5240451.000,5105932.000,5089330.000,5545151.000
MinorityInterest,2074449.000,,,,,,,,,,,,,,,,,,,,,
NotesReceivableNet,572012.000,523699.000,36582.000,105906.000,40700.000,58799.000,17586.000,41851.000,,,,,,,,,,,,,,
OtherAssets,,,,,,,,,,,,,,,2222061.000,2166180.000,2110923.000,2004875.000,2032693.000,1966530.000,1914689.000,
OtherAssetsNoncurrent,,,,,,,,,,,,,,,168060.000,165248.000,162141.000,2404007.000,2092778.000,,,1872741.000
OtherCommitment,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,
OtherIntangibleAssetsNet,,,,,,,,,,,,,,,758740.000,677447.000,,,,,,
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,2359366.000,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,0.001,,,,,,,,,,,,
PreferredStockSharesAuthorized,,,,,,,,,,1000000.000,,,,,,,,,,,,
PreferredStockValue,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,190560.000,1349213.000,2182383.000,633522.000,864465.000,638005.000,1575952.000,1189416.000,1373842.000,1632076.000,1300365.000,977776.000,2221798.000,2212489.000,467054.000,770474.000,1270931.000,2688226.000,2787371.000,3015322.000,3022382.000,2909881.000
PrepaidTaxes,4811.000,4873.000,4902.000,,,59942.000,136388.000,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,22642255.000,23504377.000,23670296.000,23919815.000,24211045.000,25013096.000,25237248.000,25276678.000,19139614.000,18875920.000,18491136.000,16307203.000,15024714.000,15089144.000,15071891.000,15215674.000
PropertyPlantAndEquipmentNet,13800283.000,13353426.000,13597491.000,14023368.000,14426213.000,15820413.000,15297181.000,15725384.000,15392547.000,15128430.000,14936633.000,14786373.000,14586278.000,14215290.000,12085570.000,11572830.000,10989913.000,9966965.000,9154077.000,9047224.000,8816211.000,8746077.000
RealEstateInvestments,,,,1919665.000,1915591.000,1924337.000,1925164.000,1947042.000,1959120.000,1974567.000,,1962267.000,1972474.000,1966094.000,331306.000,325177.000,319063.000,305242.000,311467.000,0.000,0.000,0.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,783507.000,807170.000,,,-84313.000,220883.000,,,,,,,,,,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,,,,,,,,,381462.000,333632.000,844103.000,958475.000,547243.000,550243.000,696295.000,,,,
RetainedEarningsAccumulatedDeficit,-5463262.000,-6881176.000,-8143385.000,-8818978.000,-9695314.000,-11057093.000,-11883934.000,-12829706.000,-13415081.000,-14372917.000,-14539152.000,-16399732.000,-16674646.000,-16984421.000,-20417666.000,-20652511.000,-21057017.000,-23156461.000,-25214532.000,-26047699.000,-26959112.000,-27864796.000
SharesIssued,,,,,,,,,,,,,,,,,,,1000000.000,,,
SharesOutstanding,,,,,157356137.000,173202803.000,173882803.000,173882803.000,173882803.000,,173882803.000,,173882803.000,173882803.000,173882803.000,174882803.000,175382803.000,198632803.000,199632803.000,199632803.000,199632803.000,199632803.000
ShortTermBankLoansAndNotesPayable,,,,,,,,804829.000,,,,,,,,,,,,,,
StockholdersEquity,28085923.000,29257125.000,28326552.000,26923865.000,,,,,25910164.000,25213310.000,25077361.000,22978548.000,22821284.000,22439178.000,19222086.000,18884199.000,18229139.000,19143895.000,17569520.000,16362882.000,15187581.000,14085068.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,30160372.000,29257125.000,28326552.000,26923865.000,26510000.000,27636785.000,26983871.000,26339042.000,,,,,,,,,,,,,,
TaxesPayable,55452.000,28312.000,65437.000,73327.000,11707.000,,,,,,,,,,,,,,,,,
TaxesPayableCurrent,,,,,11707.000,0.000,0.000,0.000,,,,57598.000,56396.000,31582.000,156336.000,151892.000,143344.000,69153.000,254615.000,121237.000,106770.000,98679.000
ValueAddedTaxReceivable,,,,,,,,,40580.000,,13801.000,,,,,,,,,,,
WarrantsAndRightsOutstanding,,,,,26666666.000,26666666.000,26666666.000,26666666.000,26666666.000,,26666666.000,,,,0.000,,,,,,,
