,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-44000.000,,,,73000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1760000.000,,,,
AllocatedShareBasedCompensationExpense,650862.000,1011703.000,1760000.000,297000.000,757000.000,532000.000,719000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1932000.000,,,,-18024000.000
ComprehensiveIncomeNetOfTax,,-9309111.000,-17065000.000,-26663000.000,-9226000.000,-8189000.000,-7042000.000
DeferredIncomeTaxExpenseBenefit,,,65000.000,,,,5000.000
Depreciation,,,59000.000,,,,40000.000
EarningsPerShareBasic,-50.360,-0.460,-0.710,-1.100,-0.380,-0.320,-0.290
EarningsPerShareDiluted,-50.360,-0.460,-0.710,-1.100,-0.380,-0.320,-0.290
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,,,
GeneralAndAdministrativeExpense,,,,,,,2460000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-7704088.000,-9287045.000,-17091000.000,-26587000.000,-9300000.000,-7786000.000,-6955000.000
IncomeTaxExpenseBenefit,68741.000,71540.000,89000.000,76000.000,73000.000,109000.000,65000.000
IncomeTaxesPaid,,,43000.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-457000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,38000.000,,,,7000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,102000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1475000.000,,,,-341000.000
NetCashProvidedByUsedInFinancingActivities,,,-1122000.000,,,,-1700000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1122000.000,,,,-1700000.000
NetCashProvidedByUsedInInvestingActivities,,,11942000.000,,,,-10010000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,11942000.000,,,,-10010000.000
NetCashProvidedByUsedInOperatingActivities,,,-12752000.000,,,,-6314000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-12752000.000,,,,-6314000.000
NetIncomeLoss,-7772829.000,-9358585.000,-17180000.000,-26663000.000,-9373000.000,-7895000.000,-7020000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-7961883.000,-9389811.000,-17180000.000,-26663000.000,-9373000.000,-7895000.000,
NetIncomeLossAvailableToCommonStockholdersDiluted,-7961883.000,-9389811.000,,,,,
OperatingExpenses,7595292.000,9181650.000,17220000.000,26708000.000,9439000.000,7944000.000,7115000.000
OperatingIncomeLoss,-7595292.000,-9181650.000,-17220000.000,-26708000.000,-9439000.000,-7944000.000,-7115000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,80700.000,115000.000,,147000.000,,-22000.000
OtherComprehensiveIncomeLossNetOfTax,,,115000.000,,147000.000,,-22000.000
OtherNonoperatingIncomeExpense,-108796.000,-105395.000,129000.000,121000.000,139000.000,158000.000,160000.000
PaidInKindInterest,,,64000.000,,,,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,0.000,,,,
PaymentsToAcquireMarketableSecurities,,,52013000.000,,,,40779000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,650000.000,,,,3000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,64605000.000,,,,30772000.000
ProceedsFromStockOptionsExercised,,,578000.000,,,,
ResearchAndDevelopmentExpense,4158749.000,4367992.000,7226000.000,14779000.000,4521000.000,4791000.000,4655000.000
RestrictedStockValueSharesIssuedNetOfTaxWithholdings,,,25000.000,,,,
RestructuringAndRelatedCostIncurredCost,,,,6537000.000,1037000.000,,
RestructuringCharges,,,,6537000.000,1037000.000,,
RestructuringReserveSettledWithoutCash2,,,,379000.000,291000.000,,
SellingGeneralAndAdministrativeExpense,3436543.000,4813658.000,9994000.000,5392000.000,3881000.000,2548000.000,
SeveranceCosts1,,,,1465000.000,746000.000,,
ShareBasedCompensation,,,1760000.000,,,,719000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.750,0.750,0.750,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.017,0.018,0.014,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,766000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,1044000.000,,,,0.000
