,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2013-03-31,2013-06-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1086000.000,1434000.000,1645000.000,1902000.000,1682000.000,1596000.000,1401000.000,960000.000,917000.000,849000.000,807000.000,856000.000,944000.000
AccountsPayableTradeCurrent,,,,,1184000.000,1081000.000,849000.000,745000.000,676000.000,660000.000,598000.000,635000.000,681000.000
AccountsReceivableNetCurrent,1252000.000,1215000.000,612000.000,695000.000,292000.000,341000.000,247000.000,214000.000,230000.000,175000.000,164000.000,170000.000,147000.000
AccruedRoyaltiesCurrent,,,,,87000.000,87000.000,87000.000,0.000,0.000,0.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,183000.000,393000.000,426000.000,504000.000,577000.000,614000.000,655000.000,697000.000,577000.000,608000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-143000.000,-143000.000,-143000.000,-143000.000,-143000.000,0.000,0.000,,,,,,
AdditionalPaidInCapital,89847000.000,89970000.000,89999000.000,91382000.000,92890000.000,93564000.000,94575000.000,116500000.000,99789000.000,123929000.000,124934000.000,124947000.000,124947000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,50000.000,50000.000,50000.000,50000.000,141000.000,171000.000,171000.000,171000.000,171000.000,171000.000,171000.000
Assets,3415000.000,3155000.000,2308000.000,3645000.000,2543000.000,2762000.000,3882000.000,2339000.000,2620000.000,1869000.000,1685000.000,1642000.000,1520000.000
AssetsCurrent,3086000.000,2838000.000,1951000.000,1863000.000,1008000.000,1243000.000,2573000.000,1132000.000,1434000.000,730000.000,596000.000,603000.000,514000.000
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,-600000.000,,,,,,,,
CapitalLeaseObligations,,,,,,16000.000,14000.000,,,,,,
CapitalLeaseObligationsCurrent,,,,,,2000.000,3000.000,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,14000.000,11000.000,,,,,,
CapitalLeasedAssetsGross,,,,,,16300.000,16300.000,16300.000,12800.000,16300.000,16300.000,16300.000,16300.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,19000.000,17000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,4000.000,4000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,3000.000,1000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,4000.000,4000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,4000.000,4000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,4000.000,4000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,3000.000,3000.000,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,390.000,1165.000,1746.000,2910.000,2300.000,4075.000,4200.000,2300.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassFlightEquipmentAccumulatedDepreciation,,,,,,390.000,1165.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,496000.000,194000.000,1000.000,3000.000,40000.000,370000.000,1744000.000,374000.000,787000.000,208000.000,79000.000,89000.000,28000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000
