,2011-09-30,2011-12-31,2012-03-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,51255.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,670000.000,,,,,,,,,,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,738.000,,287439.000,,-1566.000,,,,11973.000,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,196340.000,-456369.000,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,-495476.000,-815648.000,-991239.000,-1730394.000
ConversionOfStockSharesIssued1,,,12000000.000,,,,,,,,,,,,,,
Depreciation,,,,,912.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,-0.010,-0.000,-0.010,0.020,0.030,-0.020,-0.210,-0.000,-0.060,-0.040,-0.180,-0.050,-0.030,-0.040,-0.050,-0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,32076.000,,,
IncomeLossFromContinuingOperations,-48211.000,,,,,,,,-85241.000,-184082.000,-148128.000,-405425.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-48211.000,-33676.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,-0.000,-0.060,-0.040,-0.180,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.010,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,6504.000,,,,46734.000,,,,2222.000,,,,-19335.000,11580.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,34391.000,,,,1202.000,,,,-11901.000,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,1354.000,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,104011.000,,,,11750.000,,,,-2800.000,-4689.000,,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,,,,,53380.000,,,
IncreaseDecreaseInNotesReceivableRelatedParties,-22397.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccruedLiabilities,20048.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,-85772.000,,,
InterestExpense,,2321.000,,8870.000,94311.000,70542.000,64541.000,-124569.000,3618.000,4280.000,4921.000,8500.000,1450.000,17.000,19.000,126.000,1.000
InterestIncomeOther,,,,6674.000,,,,,,,,,,,,,
InterestPaid,,,,,,,,,,,,,,17.000,,,
InvestmentIncomeInterest,,,,,7189.000,4505.000,5128.000,4374.000,2931.000,,,,,135.000,6.000,0.000,-1.000
MarketingExpense,,,,,,,,,,,,,,,,103583.000,
NetCashProvidedByUsedInFinancingActivities,,,340025.000,,64500.000,,,,-46617.000,,,,328750.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,340025.000,,64500.000,,,,-46617.000,,,,328750.000,,,,
NetCashProvidedByUsedInInvestingActivities,22397.000,,,,21164.000,,,,128657.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,22397.000,,,,21164.000,,,,128657.000,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-21659.000,,-52586.000,,-87230.000,,,,-70067.000,,,,-132410.000,-488445.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-21659.000,,-52586.000,,-87230.000,,,,-70067.000,,,,-132410.000,-488445.000,,,
NetIncomeLoss,-48211.000,-33676.000,-52586.000,,,,,,,,,,,-527728.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-48211.000,-33676.000,,,,,,,,,,,,,,,
NotesAssumed1,,,,,171735.000,,,,,,,,,,,,
OperatingExpenses,55814.000,39864.000,52586.000,254009.000,257724.000,511770.000,339671.000,-3767877.000,-84554.000,179802.000,143207.000,566033.000,186924.000,527846.000,810889.000,1003257.000,1696590.000
OperatingIncomeLoss,-55814.000,-39864.000,-52586.000,-254009.000,-257724.000,-511770.000,-339671.000,-1549547.000,-84554.000,179802.000,143207.000,-1042943.000,-186924.000,-527846.000,-810889.000,-1003257.000,-1696590.000
OperatingLeasesIncomeStatementInitialDirectCosts,,,,,82250.000,13000.000,10500.000,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,32252.000,-4746.000,12144.000,-33802.000
OtherIncome,7603.000,6188.000,,,,,,,,,,,,,,,
OtherNonoperatingIncome,7603.000,8509.000,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,-2196.000,-87122.000,-66037.000,-59413.000,128943.000,-687.000,-4280.000,-4921.000,-8500.000,-1450.000,,,,
PaymentsToAcquireLoansReceivable,,,,,3000.000,,,,,,,,,,,,
ProceedsFromCollectionOfNotesReceivable,,,,,24164.000,,,,128657.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,340025.000,,100000.000,,,,50000.000,,,,393750.000,,,,
ProfitLoss,,,,-256205.000,-344846.000,-577807.000,-399084.000,-2176874.000,-85241.000,-184082.000,-148128.000,-405425.000,-188374.000,,-810902.000,-1003383.000,
RecapitalizationCosts,,,348964.000,,,,,,,,,,,,,,
RepaymentsOfSecuredDebt,,,,,18000.000,,,,87501.000,,,,,,,,
RepaymentsOfUnsecuredDebt,,,,,17500.000,,,,9116.000,,,,65000.000,,,,
SellingGeneralAndAdministrativeExpense,55814.000,39864.000,52586.000,251009.000,175474.000,498770.000,329171.000,1655297.000,84554.000,179802.000,143207.000,396925.000,186924.000,527846.000,810889.000,899674.000,1426807.000
ShareBasedCompensation,,,,8983.000,39422.000,,,,,,,,90000.000,,,,
StockIssued1,,,,,,,,,,,,,360000.000,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,,,175000.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,,,,687275.000,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,,393750.000,,,564571.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,18708841.000,18822180.000,18891774.000,-37083213.000,36041989.000,3335319.000,3580825.000,-40015665.000,3848214.000,19437236.000,19470292.000,21208647.000,-39640671.000
