,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30
AccountsPayableCurrent,68150.000,53048.000,86797.000,0.000,0.000,9000.000,15433.000,19258.000,69395.000
AccountsPayableRelatedPartiesCurrent,21210.000,22047.000,35019.000,49942.000,47788.000,59038.000,61828.000,65186.000,
AccountsReceivableNetCurrent,129284.000,91791.000,135227.000,,,,,,
AccountsReceivableRelatedParties,,,,,,59038.000,61828.000,65186.000,65186.000
AccruedLiabilitiesCurrent,37953.000,37876.000,36136.000,500.000,0.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-13733.000,-17904.000,-22075.000,,,,,,
AdditionalPaidInCapital,265563.000,287913.000,287913.000,192354.000,192354.000,192354.000,192354.000,237204.000,237204.000
Assets,323563.000,366574.000,335278.000,780.000,300.000,210.000,0.000,0.000,0.000
AssetsCurrent,317563.000,301445.000,274320.000,780.000,300.000,210.000,0.000,0.000,0.000
AssetsHeldForSaleCurrent,,,,0.000,0.000,,,,
CapitalLeaseObligationsCurrent,1950.000,1116.000,19568.000,,,,,,
CapitalLeaseObligationsNoncurrent,0.000,0.000,34916.000,,,,,,
Cash,,,,780.000,300.000,210.000,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,119041.000,116451.000,48900.000,780.000,300.000,210.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,5429000.000,5579000.000,5579000.000,3789000.000,3789000.000,3789000.000,3789000.000,3939000.000,3939000.000
CommonStockSharesOutstanding,5429000.000,5579000.000,5579000.000,3789000.000,3789000.000,3789000.000,3789000.000,3939000.000,3939000.000
CommonStockValue,5429.000,5579.000,5579.000,3789.000,3789.000,3789.000,3789.000,3939.000,3939.000
CustomerAdvancesAndDeposits,0.000,0.000,,,,,,,
CustomerRefundLiabilityCurrent,1400.000,1400.000,1400.000,,,,,,
DebtAndCapitalLeaseObligations,,,282.000,,,,,,
DeferredTaxAssetsNet,,,,0.000,0.000,0.000,0.000,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,81852.000,82058.000,83632.000,89501.000,102547.000,105624.000
DeferredTaxAssetsValuationAllowance,,,,-81852.000,-82058.000,-83632.000,-89501.000,-102547.000,-105624.000
DueToOfficersOrStockholdersCurrent,21449.000,40882.000,21567.000,,,,,,
DueToRelatedPartiesCurrent,,,,46942.000,47788.000,,,,
DueToRelatedPartiesNoncurrent,30647.000,65317.000,20288.000,,,,,,
InventoriesPropertyHeldForSaleCurrent,60851.000,88751.000,86551.000,,,,,,
LeaseholdImprovementsGross,1406.000,1406.000,1406.000,,,,,,
Liabilities,191146.000,227264.000,263064.000,,,,,,
LiabilitiesAndStockholdersEquity,323563.000,,335278.000,780.000,300.000,210.000,0.000,0.000,0.000
LiabilitiesCurrent,160499.000,161947.000,207860.000,47442.000,47788.000,68038.000,77261.000,84444.000,96751.000
LiabilitiesNoncurrent,30647.000,65317.000,55204.000,,,,,,
LiabilitiesOfAssetsHeldForSale,,,,0.000,0.000,,,,
LinesOfCreditCurrent,9787.000,6978.000,8491.000,,,,,,
MachineryAndEquipmentGross,18327.000,81627.000,81627.000,,,,,,
NetRegulatoryAssets,,,,46662.000,-47488.000,67828.000,77261.000,-84444.000,96751.000
OperatingLossCarryforwards,,,,242805.000,243631.000,263971.000,273404.000,325587.000,337894.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpense,9787.000,5852.000,,,,,,,
PrepaidExpenseCurrent,,,5042.000,,,,,,
PropertyPlantAndEquipmentNet,6000.000,65129.000,60958.000,,,,,,
RetainedEarningsAccumulatedDeficit,-138575.000,-154182.000,-221278.000,-242805.000,-243631.000,-263971.000,-273404.000,-325587.000,-337894.000
StockholdersEquity,132417.000,,72214.000,-46662.000,-47488.000,-67828.000,-77261.000,-84444.000,-96751.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,132417.000,,72214.000,,,,,,
