,2014-03-31,2014-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-82975.000,
EarningsPerShareBasicAndDiluted,-0.030,-0.150
GeneralAndAdministrativeExpense,105509.000,518747.000
IncreaseDecreaseInAccountsPayable,49106.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-3428.000,
InterestIncomeOther,21634.000,13661.000
NetCashProvidedByUsedInFinancingActivities,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,
NetCashProvidedByUsedInInvestingActivities,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,
NetCashProvidedByUsedInOperatingActivities,-82975.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-82975.000,
NetIncomeLoss,-113875.000,-535086.000
OperatingIncomeLoss,-135509.000,-548747.000
PaymentsToAcquireRestrictedInvestments,0.000,
ProceedsFromIssuanceInitialPublicOffering,0.000,
ProceedsFromIssuanceOfCommonStock,0.000,
ProceedsFromIssuanceOfPrivatePlacement,0.000,
ProceedsFromNotesPayable,0.000,
ProceedsFromOtherEquity,0.000,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,30000.000,30000.000
RepaymentsOfNotesPayable,0.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3513522.000,3513522.000
