,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,,,10930.000,,,,10969.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,-108000.000,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,113563.000
AmortizationOfIntangibleAssets,,,,,,,,,,10750.000,,,,10750.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,10539200.000,,,,6219200.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-166.000,,,,-19853.000,,,,-2812.000,-581251.000,,,,-12421.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,-2633153.000,-717793.000,-570450.000,-486073.000,-785019.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-2633153.000,-717793.000,-570450.000,-486073.000,-785019.000
CostOfGoodsSold,,,,,,,,,,874168.000,925763.000,736021.000,59060.000,853452.000
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,,,,6283.000
Depreciation,,,,,,,,,,8415.000,,,,14790.000
DepreciationAndAmortization,,,,,,,,,,19345.000,19345.000,19345.000,10040.000,16791.000
DepreciationDepletionAndAmortization,,,,,,,,,,8595.000,,,,15009.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,-0.060,-0.020,-0.010,0.000,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,42378.000,,,,-214520.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,30984.000,-145827.000,-101854.000,-141158.000,233852.000
GeneralAndAdministrativeExpense,1021.000,538.000,13106.000,2509.000,2092.000,1325.000,1431.000,727.000,812.000,2693703.000,615936.000,536156.000,466312.000,457587.000
GrossProfit,,,,,,,,,,13322.000,19694.000,33876.000,29992.000,73858.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,-2675531.000,-768318.000,-625868.000,-661332.000,-555938.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,14010.000,,,,-383.000,,,,3000.000,38711.000,,,,-122073.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,155999.000,,,,95769.000
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,,,,247770.000
IncreaseDecreaseInInventories,,,,,,,,,,-115308.000,,,,-52463.000
IncreaseDecreaseInOperatingAssets,,,,,,,,,,68.000,,,,-2542.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,321.000,,,,-33313.000
IncreaseDecreaseInPrepaidExpense,,,,,-300.000,,,,,,,,,
InterestExpense,,,,,,,,,,2992.000,2992.000,3025.000,45601.000,141600.000
InterestExpenseDebt,,,,,,,,,,,,,,21822.000
InterestPaid,,,,,,,,,,,,,,822.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,473000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,473000.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,-454.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,-454.000,,,,
NetCashProvidedByUsedInOperatingActivities,-166.000,,,,-19853.000,,,,-2812.000,-623175.000,,,,-270901.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-166.000,,,,-19853.000,,,,-2812.000,-623175.000,,,,-270901.000
NetIncomeLoss,-14176.000,-7076.000,-16288.000,-4841.000,-19170.000,-2825.000,-3012.000,-2227.000,-5812.000,-2675531.000,-768318.000,-625868.000,-661332.000,-555938.000
NonoperatingIncomeExpense,,,,,,,,,,-3797.000,-3912.000,636.000,7861.000,100.000
OperatingExpenses,14176.000,7076.000,16288.000,4841.000,19170.000,2825.000,3012.000,2227.000,5812.000,2713048.000,635281.000,555501.000,476352.000,474378.000
OperatingIncomeLoss,,,,,,,,,,-2699726.000,-615587.000,-521625.000,-446360.000,-400520.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,42378.000,50525.000,55418.000,175259.000,-229081.000
OtherSalesRevenueNet,,,,,,,,,,,,,,1637.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,454.000,,,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,,,458000.000
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,15000.000
ProfessionalFees,13155.000,6538.000,3182.000,2332.000,17078.000,1500.000,1581.000,1500.000,5000.000,,,,,
ProfitLoss,,,,,,,,,,-2675531.000,-768318.000,-625868.000,-661332.000,-555938.000
RevenueFromRelatedParties,,,,,,,,,,,,16429.000,,113921.000
Revenues,,,,,,,,,,887490.000,945457.000,769897.000,89052.000,927310.000
SaleLeasebackTransactionMonthlyRentalPayments,,,,,,,,,,2929.000,,,,
SalesRevenueNet,,,,,,,,,,887490.000,945457.000,769897.000,89052.000,927310.000
SalesRevenueServicesNet,,,,,,,,,,,,736936.000,,801692.000
ShareBasedCompensation,,,,,,,,,,108000.000,,,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,,,,,,,,,2.000
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,,,,5000000.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,-2032275.000,,,,
StockRepurchasedDuringPeriodShares,,,,,,,,,,,,,,4975000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5000000.000,5000000.000,7362637.000,-9907349.000,10000000.000,10000000.000,10000000.000,-20000000.000,10000000.000,47920154.000,50889663.000,55344870.000,-101426100.000,55454000.000
