,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,0.000,,
AmortizationOfFinancingCosts,1090000.000,,,,1062000.000,,,,2372000.000,,,,8685000.000,,
AmortizationOfIntangibleAssets,,,,,2100000.000,,,,1700000.000,,,,1700000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,8921000.000,8368000.000,,,8071.000,5817.000,5815000.000,-97888.000,5438000.000,5168000.000,4363000.000
AssetImpairmentCharges,,,,,983000.000,,,,23000.000,,,,-623000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-30507000.000,,,,-25277000.000,,,,-32534000.000,,,,-50114000.000,,
ComprehensiveIncomeNetOfTax,,,,,-132202000.000,-111000.000,-6226000.000,-115805000.000,-91586000.000,-20586000.000,-29190000.000,-40458000.000,-71470000.000,-131039000.000,-84646000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-21000.000,119000.000,172000.000,32000.000,-89000.000,210000.000,215000.000,-256000.000,-162000.000,-94000.000,239000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,-132181000.000,8000.000,-6054000.000,-115815000.000,-91675000.000,-20376000.000,-28975000.000,-40714000.000,-71632000.000,-131133000.000,-84407000.000
CostOfGoodsAndServicesSold,628445000.000,,,,,,,,,,,,,,
CostOfGoodsSold,,654339000.000,657540000.000,,599183000.000,608033000.000,684809000.000,672378000.000,606203000.000,601068000.000,649642000.000,614060000.000,577493000.000,564025000.000,603214000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,0.062,,,,0.062,,,,0.077,,
DebtorInPossessionFinancingAmendmentsToArrangementIncreaseDecreaseInAmountArranged,,,,,,,,,,,,,90000000.000,90000000.000,90000000.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,24033000.000,19407000.000,16998000.000,17451000.000,17604000.000,19771000.000,18391000.000
DebtorReorganizationItemsOtherExpenseIncome,,,,,,,,,3399000.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,,,,,14942000.000,0.000,0.000,-2641000.000,0.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,-1849000.000,,,,89589000.000,,,,-12555000.000,,,,685000.000,,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,,,,,,,,,4900000.000,,
DepreciationAndAmortization,21755000.000,,,,19911000.000,19531000.000,19432000.000,21313000.000,20491000.000,19436000.000,20202000.000,21151000.000,20484000.000,18979000.000,19322000.000
EarningsPerShareBasic,,-0.050,0.880,,,,-0.200,,-1.170,-0.510,-0.440,-0.680,-0.910,-1.230,-0.810
EarningsPerShareBasicAndDiluted,-0.070,,,,-1.380,-0.180,,,,,,,,,
EarningsPerShareDiluted,,-0.050,0.840,,,,-0.200,,-1.170,-0.510,-0.440,-0.680,-0.910,-1.230,-0.810
EffectOfExchangeRateOnCashAndCashEquivalents,862000.000,,,,-2591000.000,,,,-802000.000,,,,152000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,-0.003,,,,-0.023,-0.052,-0.050
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,-0.392,,,,,,,,,,
