,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcceleratedShareRepurchasesFinalPricePaidPerShare,,,,,,,,,,,,,,,,,,,,,10.620,,,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,-33000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,274000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,23000.000,,,,,,,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,3294000.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,39476796.000,43289967.000,,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,,,,,,3273000.000,,3328000.000,,,,
AssumedPremiumsEarned,,,,,,,,,,6419000.000,,,,,,,,,,,,,,,
AssumedPremiumsWritten,1624000.000,-11788000.000,-251000.000,-747000.000,-87488000.000,-1028000.000,-918000.000,443000.000,-10397000.000,-206000.000,-126000.000,-454000.000,473000.000,150000.000,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,6732000.000,-432000.000,,207000.000,567000.000,525000.000,266000.000,205000.000,-54000.000,10000.000,358000.000,8000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1125000.000,,,,-3805000.000,,,,-2221000.000,,,,-2895000.000,,,,,,,,17946000.000,,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,9514000.000,,,,0.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,-12168000.000,,,,0.000,,,,
CededPremiumsEarned,,,,,,,,,,17880000.000,,,,,,,,,,,,,,,
CededPremiumsWritten,9716000.000,9442000.000,9188000.000,9003000.000,38587000.000,31389000.000,21891000.000,25495000.000,27885000.000,18392000.000,17918000.000,17226000.000,16089000.000,16421000.000,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.003,0.003,0.003,0.001,0.003,0.003,0.003,0.001,0.003,0.003,0.003,0.001,0.003,0.003,0.003,0.001,0.003,0.003,0.003,0.001,0.003,0.003,0.003,0.001,0.003
ComprehensiveIncomeNetOfTax,,,,,-161628000.000,-119945000.000,13897000.000,-178939000.000,-180055000.000,-32246000.000,-8008000.000,44414000.000,206720000.000,184506000.000,151587000.000,430865000.000,100446000.000,-21160000.000,74206000.000,63205000.000,107517000.000,137426000.000,86171000.000,-16779000.000,85504000.000
CostOfServices,,,,,,,,,,,,,,,23896000.000,,18451000.000,23520000.000,24949000.000,23043000.000,21749000.000,24858000.000,26704000.000,40863000.000,28375000.000
CostsAndExpenses,503364000.000,336884000.000,318439000.000,420709000.000,358482000.000,275006000.000,253194000.000,382910000.000,244606000.000,231949000.000,253351000.000,236137000.000,143725000.000,166046000.000,156001000.000,199757000.000,153213000.000,250432000.000,181607000.000,170172000.000,210550000.000,173621000.000,193942000.000,176653000.000,
DeferredPolicyAcquisitionCostAmortizationExpense,14131000.000,14387000.000,11449000.000,12796000.000,28046000.000,10805000.000,12927000.000,10098000.000,17195000.000,10006000.000,7958000.000,6505000.000,8614000.000,8421000.000,6034000.000,1377000.000,7750000.000,6963000.000,2880000.000,4831000.000,6389000.000,5393000.000,6119000.000,5579000.000,6729000.000
Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,4100000.000
DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,3296000.000
DirectPremiumsEarned,,,,,,,,,,224585000.000,,,,,,,,,,,,,,,
DirectPremiumsWritten,190841000.000,174008000.000,187726000.000,203183000.000,203753000.000,214349000.000,232086000.000,242795000.000,245467000.000,269827000.000,268886000.000,249241000.000,229322000.000,238638000.000,,,,,,,,,,,
DividendsCommonStock,-333000.000,,,,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.780,1.040,1.390,-0.930,-1.280,-0.900,0.110,-1.340,-1.300,-0.190,-0.070,0.380,1.170,0.960,0.800,2.270,0.480,0.260,0.340,0.360,0.330,0.460,0.390,0.280,0.360
EarningsPerShareDiluted,0.770,1.030,1.370,-0.910,-1.280,-0.900,0.110,-1.340,-1.300,-0.190,-0.070,0.380,0.940,0.780,0.670,1.770,0.390,0.220,0.290,0.320,0.290,0.440,0.370,0.270,0.340
EffectOfExchangeRateOnCashAndCashEquivalents,1792000.000,,,,13000.000,,,,-29000.000,,,,7000.000,,,,-46000.000,,,,-1000.000,,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,0.000,0.000,,,7708000.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,50000.000,,,,89000.000,,,,1408000.000,,,,20000.000,,,,0.000
FinancialGuaranteeInsuranceContractsAcceleratedPremiumRevenueAmount,,1300000.000,,,,,700000.000,,65000.000,4000.000,0.000,86000.000,0.000,62000.000,905000.000,,,,,,,,,,
FinancialGuaranteeInsuranceContractsPremiumReceivablePremiumPaymentsReceived,,-1200000.000,,,,,,,,,,,,,,,,,,,,,,,
FinancialGuaranteeInsuranceContractsPremiumReceivedOverContractPeriodPremiumReceivableAccretion,,300000.000,,,,,,,,,,,,,,,,,,,,,,,
FinancialGuaranteeInsuranceContractsPremiumReceivedOverContractPeriodPremiumReceivableWeightedAverageRiskFreeDiscountRate,,,,,0.026,,,,0.026,,,,0.026,,,,,,,,,,,,
FinancialGuaranteeInsuranceContractsPremiumsReceivableAdjustment,,-100000.000,,,,,,,,,,,,,,,,,,,,,,,
FinancialGuaranteeInsuranceContractsPremiumsReceivableAdjustmentChangeInPeriodOfContract,,-6000000.000,,,,,,,,,,,,,,,,,,,,,,,
FinancialGuaranteeInsuranceContractsPremiumsReceivableAdjustmentOtherAdjustments,,500000.000,,,,,,,,,,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,243892000.000,188726000.000,126008000.000,69769000.000,-72757000.000,-33124000.000,-41056000.000,2912000.000,-167670000.000,86535000.000,10778000.000,38586000.000,50086000.000,57477000.000,19360000.000,,,,,,,,,,
GainLossOnInvestments,37435000.000,44236000.000,81640000.000,38866000.000,67459000.000,26419000.000,84659000.000,6351000.000,-5505000.000,,,,,,,,,,,,,,,,
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,,,,,,,,,,-130254000.000,-7132000.000,,64451000.000,47219000.000,-7839000.000,-19962000.000,16187000.000,28791000.000,4233000.000,-14130000.000,29652000.000,29265000.000,7846000.000,,-2953000.000
GainLossOnRepurchaseOfDebtInstrument,,,,,,,,,,,,,,,,,,-91876000.000,-11000.000,,-55570000.000,-2108000.000,-17397000.000,,-4456000.000
GainLossOnSaleOfOtherAssets,,,,,,,,,,,,,,-63000.000,531000.000,,,,,,,,,,
GainLossOnSaleOfOtherInvestments,,,,,,,,,,,,,,,,,105000.000,1000.000,0.000,,18000.000,0.000,15000.000,,18000.000
ImpairmentOfInvestments,0.000,11000.000,20000.000,1171000.000,0.000,0.000,0.000,3000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,,91727000.000,45193000.000,70091000.000,74528000.000,66249000.000,98112000.000,82803000.000,61089000.000,76472000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,79984000.000,115685000.000,,102402000.000,156547000.000,126941000.000,97796000.000,114670000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,,,0.480,0.230,0.340,0.360,0.330,0.460,0.390,0.280,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,,,0.390,0.200,0.290,0.320,0.290,0.440,0.370,0.270,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,,,,530000.000,4855000.000,0.000,0.000,0.000,0.000,0.000,0.000,
