,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
BusinessDevelopment,48896.000,8954.000,34911.000,110137.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,37401.000,,,,,,-39977.000,,,,-1488.000,,
CashPeriodIncreaseDecrease,,,,,-93284.000,,,,,,,,,,
CostOfGoodsSold,22324.000,139684.000,55298.000,50567.000,197490.000,27098.000,35318.000,57336.000,19071.000,18482.000,21544.000,25853.000,33780.000,9207.000,3996.000
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,,,309500.000,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,7500.000,,,,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,,-12072.000,,,,-7355.000,,
DeferredCompensationArrangementWithIndividualEmployerContribution,,,,,36670.000,,,,56205.000,,,,29700.000,,
DeferredCompensationArrangementWithIndividualSharesIssued,,,,,,,,,,,,,4800000.000,,
DeferredRevenueAdditions,,,,,,,,,13695.000,,,,-38.000,,
Depreciation,,,,,,,,,1600.000,,,,250.000,,
DepreciationDepletionAndAmortization,,,4800.000,,2882.000,,,,,,,,,,
EarningsPerShareBasic,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,,,,,,,-0.000,,
EarningsPerShareBasicAndDiluted,,,,,,,-0.000,,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,-450000.000,,,,,,,,,,
ExtendedProductWarrantyAccrualPayments,,,,,,-29124.000,,,,,,,,,
ExtendedProductWarrantyAccrualWarrantiesIssued,,,29221.000,22261.000,,,,,,27642.000,23417.000,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,3.252,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,0.008,,
FeesAndCommissionsOther,,,,,,,32086.000,,,,,,,,
GainLossOnSaleOfEquityInvestments,,,0.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,,,,,,,,,,,,,
