,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3221000.000,4964000.000,5231000.000
AllocatedShareBasedCompensationExpense,8900000.000,5600000.000,9900000.000
AmortizationOfIntangibleAssets,9600000.000,7600000.000,7200000.000
AssetImpairmentCharges,290508000.000,122926000.000,46129000.000
AssetRetirementObligationAccretionExpense,336000.000,1292000.000,1351000.000
AssetRetirementObligationForeignCurrencyTranslation,-456000.000,-3186000.000,
AssetRetirementObligationForeignCurrencyTranslationGainLoss,,,492000.000
AssetRetirementObligationLiabilitiesIncurred,797000.000,81000.000,
AssetRetirementObligationLiabilitiesSettled,,132000.000,376000.000
AssetRetirementObligationRevisionOfEstimate,14838000.000,-2366000.000,-1182000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,39186000.000,-255477000.000,-6052000.000
CommonStockDividendsPerShareCashPaid,0.260,,
ComprehensiveIncomeNetOfTax,-327555000.000,-299577000.000,-93009000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1201000.000,550000.000,571000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-326354000.000,-299027000.000,-92438000.000
CostOfGoodsSold,31834000.000,26725000.000,21613000.000
CostOfServices,513087000.000,300888000.000,238037000.000
CostsIncurredDevelopmentCosts,4350000.000,,
CurrentFederalTaxExpenseBenefit,,-820000.000,-8646000.000
CurrentForeignTaxExpenseBenefit,27046000.000,1906000.000,1749000.000
CurrentIncomeTaxExpenseBenefit,27046000.000,1086000.000,-6897000.000
DeferredFederalIncomeTaxExpenseBenefit,-6332000.000,-2707000.000,-12169000.000
DeferredForeignIncomeTaxExpenseBenefit,11727000.000,-31468000.000,-1039000.000
DeferredIncomeTaxExpenseBenefit,4333000.000,-34175000.000,-13208000.000
DeferredIncomeTaxesAndTaxCredits,4333000.000,-34175000.000,-13208000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-1062000.000,,
DefinedContributionPlanCostRecognized,16300000.000,9600000.000,6400000.000
DepreciationDepletionAndAmortization,174970000.000,152990000.000,131302000.000
Dividends,28594000.000,2133000.000,573000.000
EarningsPerShareBasic,-1.770,-1.240,-0.900
EarningsPerShareDiluted,-1.770,-1.240,-0.900
EffectOfExchangeRateOnCashAndCashEquivalents,-29027000.000,-42225000.000,2817000.000
EffectiveIncomeTaxRateContinuingOperations,-0.201,0.202,0.173
