,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,11000.000,34000.000,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,3887000.000,6371000.000,5619000.000
AmortizationOfBelowMarketLease,,98000.000,536000.000
AmortizationOfFinancingCosts,83000.000,721000.000,1061000.000
AmortizationOfIntangibleAssets,6000.000,26000.000,36000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,9000.000,15750.000,
AssetManagementCosts,72000.000,1895000.000,4925000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,0.250
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,0.250
BusinessAcquisitionsProFormaRevenue,2020000.000,38506000.000,62747000.000
BusinessCombinationAcquisitionRelatedCosts,1820000.000,10250000.000,5339000.000
BusinessCombinationConsiderationTransferred1,,,536683000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,-1689000.000,-5024000.000,-1876000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,248000.000,12914000.000,8722000.000
CapitalExpendituresIncurredButNotYetPaid,,,4221000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,27568000.000,19184000.000
CashPeriodIncreaseDecrease,3494000.000,,
CommonStockDividendsPerShareDeclared,,,0.630
ComprehensiveIncomeNetOfTax,,,12137000.000
DepreciationAndAmortization,185000.000,7053000.000,19211000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,744000.000
DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,,,96000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,51000.000,2836000.000,8164000.000
DividendsCommonStock,755000.000,18245000.000,42336000.000
EarningsPerShareBasic,,,0.170
EarningsPerShareDiluted,,,0.170
GainLossOnInterestRateCashFlowHedgeIneffectiveness,,,144000.000
GeneralAndAdministrativeExpense,351000.000,2133000.000,3105000.000
ImpairmentOfRealEstate,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,303000.000,4915000.000,1307000.000
IncreaseDecreaseInDueToAffiliates,102000.000,389000.000,531000.000
IncreaseDecreaseInOtherOperatingAssets,88000.000,2534000.000,1588000.000
IncreaseDecreaseInRestrictedCash,,-995000.000,2491000.000
IncreaseInRestrictedCash,2922000.000,,
InterestCostsCapitalized,,,524000.000
InterestExpense,152000.000,,
InterestIncomeExpenseNonoperatingNet,,-1886000.000,-4390000.000
InterestPaid,23000.000,1055000.000,
InterestPaidNet,,,3341000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,1.000,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,0.000,,
NetCashProvidedByUsedInFinancingActivities,97712000.000,398811000.000,540252000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,97712000.000,398811000.000,540252000.000
NetCashProvidedByUsedInInvestingActivities,-92513000.000,-374533000.000,-546038000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-92513000.000,-374533000.000,-546038000.000
