,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,666000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,-52000.000
AllocatedShareBasedCompensationExpense,,1846000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,-22000.000
AmortizationOfAcquiredIntangibleAssets,623000.000,534000.000
AmortizationOfIntangibleAssets,,534000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,540000.000
BusinessCombinationAcquisitionRelatedCosts,162000.000,190000.000
CapitalLeaseObligationsIncurred,1335000.000,3893000.000
CapitalizedComputerSoftwareAdditions,-3908000.000,4986000.000
CapitalizedComputerSoftwareAmortization,,2460000.000
CashAcquiredFromAcquisition,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2132000.000,1340000.000
ComprehensiveIncomeNetOfTax,2801000.000,3722000.000
CostOfReimbursableExpense,15971000.000,19276000.000
CostOfServices,42217000.000,48639000.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-24000.000
CurrentFederalTaxExpenseBenefit,,507000.000
CurrentForeignTaxExpenseBenefit,,21000.000
CurrentIncomeTaxExpenseBenefit,,1156000.000
CurrentStateAndLocalTaxExpenseBenefit,,628000.000
DeferredFederalIncomeTaxExpenseBenefit,,1426000.000
DeferredForeignIncomeTaxExpenseBenefit,,110000.000
DeferredIncomeTaxExpenseBenefit,275000.000,1676000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-15000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,358000.000
Depreciation,,5000000.000
DepreciationDepletionAndAmortization,4597000.000,5251000.000
DerivativeNetHedgeIneffectivenessGainLoss,,-5000.000
EarningsPerShareBasic,0.180,0.240
EarningsPerShareDiluted,0.170,0.230
EffectOfExchangeRateOnCashAndCashEquivalents,-24000.000,13000.000
EffectiveIncomeTaxRateContinuingOperations,,0.418
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.005
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.062
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,0.014
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,466000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,-20000.000,99000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,99000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,99000.000
GainLossOnDerivativeInstrumentsNetPretax,,-15000.000
GeneralAndAdministrativeExpense,10172000.000,11560000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,5862000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,542000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4334000.000,6404000.000
IncomeTaxExpenseBenefit,1536000.000,2677000.000
IncomeTaxExpenseBenefitContinuingOperations,,2677000.000
IncomeTaxesPaidNet,871000.000,1334000.000
IncreaseDecreaseInAccountsPayableTrade,355000.000,2540000.000
IncreaseDecreaseInAccountsReceivable,4507000.000,6277000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,1294000.000,31000.000
IncreaseDecreaseInDeferredRevenue,42000.000,1469000.000
IncreaseDecreaseInOtherOperatingAssets,91000.000,260000.000
IncreaseDecreaseInOtherOperatingLiabilities,697000.000,-65000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-761000.000,143000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,860000.000
InterestExpense,48000.000,114000.000
InterestPaid,47000.000,112000.000
InvestmentIncomeInterest,8000.000,10000.000
LeaseAndRentalExpense,,3100000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,0.003
NetCashProvidedByUsedInFinancingActivities,197000.000,2378000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,197000.000,2378000.000
NetCashProvidedByUsedInInvestingActivities,-5767000.000,-10904000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5767000.000,-10904000.000
NetCashProvidedByUsedInOperatingActivities,7726000.000,9853000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7726000.000,9853000.000
NetIncomeLoss,2798000.000,3727000.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,354000.000,664000.000
OperatingCostsAndExpenses,79590000.000,91770000.000
OperatingIncomeLoss,4374000.000,6508000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,19000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,3000.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,3000.000,-24000.000
PaymentsForRepurchaseOfEquity,1110000.000,1353000.000
PaymentsForSoftware,,4986000.000
PaymentsToAcquireEquipmentOnLease,253000.000,
PaymentsToAcquirePropertyPlantAndEquipment,1859000.000,3918000.000
ProceedsFromStockOptionsExercised,205000.000,466000.000
ProvisionForDoubtfulAccounts,22000.000,10000.000
ReimbursementRevenue,15971000.000,19276000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,727000.000
RestrictedStockValueSharesIssuedNetOfTaxWithholdings,-104000.000,-225000.000
RestructuringCharges,1719000.000,839000.000
Revenues,83964000.000,98278000.000
SaleLeasebackTransactionGrossProceeds,,3900000.000
SaleLeasebackTransactionNetProceeds,1335000.000,3893000.000
SalesRevenueNet,83964000.000,98278000.000
SalesRevenueServicesNet,67993000.000,79002000.000
SellingAndMarketingExpense,8726000.000,10732000.000
ShareBasedCompensation,1369000.000,1846000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,0.490
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,0.470
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,0.012
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,0.009
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,433000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,5.560
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,1.160
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,8.060
SharesPaidForTaxWithholdingForShareBasedCompensation,,40856.000
StockIssuedDuringPeriodValueShareBasedCompensation,1369000.000,
StockIssuedDuringPeriodValueStockOptionsExercised,205000.000,466000.000
TreasuryStockRetiredCostMethodAmount,1110000.000,
TreasuryStockValueAcquiredCostMethod,,1353000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,23000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,16432000.000,16486000.000
WeightedAverageNumberOfSharesOutstandingBasic,15652000.000,15626000.000
