,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1283000.000,,,,1334000.000,,,,1343000.000
AllocatedShareBasedCompensationExpense,190000.000,1355000.000,1976000.000,1451000.000,1598000.000,1622000.000,1224000.000,1736000.000,1131000.000,1448000.000
AmortizationOfIntangibleAssets,2000000.000,834000.000,691000.000,707000.000,868000.000,858000.000,852000.000,850000.000,840000.000,843000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,3000.000,,5000.000,,,,
BasicEarningsPerShareProForma,-0.370,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,718318000.000,,,,130061000.000,,,,42144000.000
ComprehensiveIncomeNetOfTax,-31491000.000,5393000.000,-7601000.000,-19082000.000,-27910000.000,-22111000.000,888528000.000,4036000.000,45601000.000,-14321000.000
CostOfGoodsAndServicesSold,207000.000,,,,,,,,,
CostsAndExpenses,11081000.000,-37155000.000,16059000.000,14937000.000,38386000.000,13171000.000,13703000.000,13992000.000,10880000.000,9502000.000
DeferredIncomeTaxExpenseBenefit,,-22721000.000,,,,-12732000.000,,,,-8380000.000
DepreciationDepletionAndAmortization,2479000.000,3244000.000,856000.000,820000.000,1168000.000,986000.000,978000.000,971000.000,1070000.000,953000.000
EarningsPerShareBasic,,0.050,-0.080,-0.190,-0.270,-0.220,6.310,0.020,-0.080,-0.080
EarningsPerShareDiluted,,0.050,-0.080,-0.190,-0.270,-0.220,6.280,0.020,-0.080,-0.080
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,2001000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,2001000.000,,,,,,,,
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,-12532000.000,-1329000.000,12354000.000,-23116000.000,14710000.000,45005000.000,47985000.000,,,981000.000
GainLossOnDerivativeInstrumentsNetPretax,-12532000.000,,,,,,,,,
GainLossOnInvestments,,,,,,,,,,981000.000
GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,-10953000.000,-410000.000,-852000.000,-851000.000,-5085000.000,-1724000.000,778129000.000,-16331000.000,10692000.000,-32138000.000
GainLossRelatedToLitigationSettlement,6000000.000,60505000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-50427000.000,4933000.000,-12251000.000,-28879000.000,-33858000.000,-36518000.000,1435125000.000,5444000.000,71621000.000,-22815000.000
IncomeLossFromEquityMethodInvestments,-34542000.000,-43050000.000,-18698000.000,-3999000.000,-55215000.000,-70278000.000,621410000.000,19046000.000,71366000.000,18922000.000
IncomeTaxExpenseBenefit,-18437000.000,-385000.000,-4442000.000,-9584000.000,-5457000.000,-14277000.000,544971000.000,1655000.000,26020000.000,-8370000.000
IncreaseDecreaseInOperatingAssets,,89602000.000,,,,-8302000.000,,,,-3000.000
IncreaseDecreaseInOperatingLiabilities,,75126000.000,,,,-3811000.000,,,,-1502000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,584000.000,649000.000,662000.000,-1401000.000,389000.000,605000.000,970000.000,-1215000.000,1274000.000
InterestExpense,,1761000.000,1919000.000,1816000.000,1928000.000,2441000.000,4016000.000,4090000.000,4409000.000,4555000.000
InvestmentIncomeInterestAndDividend,1228000.000,1036000.000,230000.000,605000.000,1926000.000,2189000.000,2318000.000,190000.000,323000.000,338000.000
NetCashProvidedByUsedInFinancingActivities,,703474000.000,,,,199317000.000,,,,51745000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,703474000.000,,,,199317000.000,,,,51745000.000
NetCashProvidedByUsedInInvestingActivities,,-78000.000,,,,-68438000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-78000.000,,,,-68438000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,14922000.000,,,,-818000.000,,,,-9601000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,14922000.000,,,,-818000.000,,,,-9601000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-31990000.000,5318000.000,-7809000.000,-19295000.000,-28401000.000,-22241000.000,890154000.000,3789000.000,45601000.000,-14445000.000
OperatingExpenses,1701000.000,2489000.000,868000.000,1090000.000,1649000.000,668000.000,649000.000,782000.000,699000.000,615000.000
OperatingIncomeLoss,6364000.000,50471000.000,-3414000.000,288000.000,11610000.000,-9340000.000,-10737000.000,6624000.000,-7707000.000,-6362000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-188000.000,-33000.000,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,130000.000,-1626000.000,247000.000,0.000,124000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,499000.000,75000.000,208000.000,213000.000,,,,,,
