,2011-11-30,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-05-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,24489.000,19604.000,16725.000,21066.000,26824.000,25547.000
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,,,472000.000,651000.000,483000.000,425000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,17992.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-214503.000,72024.000,-40889.000,2582.000,-72445.000,166899.000
CededPremiumsEarnedLife,,,193483.000,108828.000,94365.000,
CededPremiumsWritten,,,191135.000,43155.000,78861.000,128742.000
ComprehensiveIncomeNetOfTax,-684362.000,-543247.000,-668270.000,-855959.000,-784802.000,-637775.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,79409.000,27306.000,
Depreciation,2693.000,2679.000,2671.000,2671.000,2671.000,2672.000
DepreciationAndAmortization,,,2671.000,2671.000,2671.000,
DepreciationDepletionAndAmortization,,2678.000,,,,
DepreciationNonproduction,2693.000,,,,,
DirectPremiumsEarnedLife,,,333658.000,326953.000,291779.000,
DirectPremiumsWritten,,,350202.000,130757.000,232467.000,374776.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,-0.010
GainLossOnDispositionOfProperty,0.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,0.000,,,,
GeneralAndAdministrativeExpense,354942.000,314451.000,298065.000,458510.000,317531.000,256128.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-693427.000,-879445.000,-716119.000,-657815.000
IncomeTaxesPaidNet,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,-134213.000,39319.000,12975.000,51191.000,-16779.000,75946.000
IncreaseDecreaseInAccountsPayableRelatedParties,8025.000,1025.000,525.000,2025.000,10525.000,2025.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,-15771.000,10084.000,18477.000,-19026.000,20761.000,-16098.000
IncreaseDecreaseInAccruedLiabilities,169522.000,,,,,
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,60892.000,-24978.000,-3266.000,15155.000,-25387.000,42011.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,221354.000,315534.000,289805.000,143331.000,233057.000
IncreaseDecreaseInOtherOperatingAssets,-921.000,-74807.000,6352.000,-577.000,-11985.000,3393.000
IncreaseDecreaseInPremiumsReceivable,-7793.000,40764.000,-210279.000,261458.000,64871.000,-85285.000
IncurredClaimsPropertyCasualtyAndLiability,43183.000,50386.000,49373.000,47032.000,42853.000,42156.000
InterestExpense,-226537.000,-220634.000,-311920.000,-287538.000,-231393.000,-242487.000
InterestPaid,25498.000,20562.000,40789.000,32827.000,24479.000,36043.000
InvestmentAdvisoryFees,56100.000,46963.000,54892.000,42438.000,43363.000,37635.000
NetCashProvidedByUsedInFinancingActivities,81437.000,168388.000,-69277.000,-77839.000,20476.000,-240144.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,81437.000,168388.000,-69277.000,-77839.000,20476.000,-240144.000
NetCashProvidedByUsedInInvestingActivities,-63769.000,-203540.000,64464.000,-90630.000,-28334.000,632481.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-63769.000,-203540.000,64464.000,-90630.000,-28334.000,632481.000
NetCashProvidedByUsedInOperatingActivities,-232171.000,107176.000,-36076.000,171051.000,-64587.000,-225438.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-232171.000,107176.000,-36076.000,171051.000,-64587.000,-225438.000
NetIncomeLoss,-459458.000,-401982.000,-453588.000,-632320.000,-464199.000,-406590.000
NetIncomeLossAvailableToCommonStockholdersBasic,-702354.000,-649454.000,-693427.000,-879445.000,-716119.000,-657815.000
NetInvestmentIncome,65082.000,72369.000,58989.000,60726.000,50801.000,59857.000
OperatingExpenses,469207.000,439392.000,419833.000,575946.000,428923.000,365218.000
OperatingIncomeLoss,-145096.000,-91956.000,-35456.000,-235404.000,-121370.000,-53035.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,106207.000,25157.000,23486.000,-68683.000,20040.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,0.000,-513.000,-6591.000,-8583.000,1118.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,106720.000,31748.000,32069.000,-69801.000,5984.000
OtherIncome,1595.000,5383.000,4030.000,1347.000,368.000,9961.000
PaymentsForProceedsFromInvestments,,270757.000,660200.000,69342.000,-393637.000,
PaymentsToAcquireAvailableForSaleSecuritiesDebt,-519156.000,-371556.000,-586104.000,0.000,-551756.000,0.000
PaymentsToAcquireAvailableForSaleSecuritiesEquity,-5034.000,-81817.000,-10113.000,-146987.000,-119267.000,-89384.000
PaymentsToAcquireMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,0.000,-288829.000,-232628.000,-367169.000,0.000,-159410.000
PaymentsToAcquireProductiveAssets,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,,,,
PreferredStockDividendsAndOtherAdjustments,-87825.000,-89392.000,-14210.000,-14509.000,-14655.000,-14481.000
PremiumsEarnedNet,198708.000,225084.000,255040.000,221576.000,197877.000,202517.000
PremiumsWrittenNet,,,,,153606.000,
ProceedsFromIssuanceOfLongTermDebt,153500.000,,,,,
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,,382500.000,160000.000,148000.000,12000.000,132500.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,,,171474.000,202683.000,257203.000,237383.000
ProceedsFromRelatedPartyDebt,352449.000,314479.000,439238.000,225436.000,351145.000,295105.000
ProceedsFromSaleOfAvailableForSaleSecurities,21864.000,64297.000,61227.000,152114.000,781883.000,979569.000
ProceedsFromSaleOfMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,264307.000,199335.000,,,,
ProceedsFromWarrantExercises,0.000,0.000,,,,
ProfitLoss,-459458.000,-401982.000,-453588.000,-632320.000,-464199.000,-406590.000
ProvisionForLoanLeaseAndOtherLosses,43184.000,50386.000,49373.000,47033.000,42853.000,42155.000
RealizedInvestmentGainsLosses,2626.000,-2363.000,11426.000,14455.000,15144.000,2213.000
ReinsuranceEffectOnClaimsAndBenefitsIncurredNetAmount,,,159067.000,87602.000,,
RepaymentsOfLongTermDebt,-227000.000,,,,,
RepaymentsOfLongTermDebtAndCapitalSecurities,,-173500.000,-280000.000,-18000.000,-118849.000,1117867.000
RepaymentsOfRelatedPartyDebt,-197512.000,-355091.000,-388515.000,-433275.000,-223820.000,2474800.000
Revenues,324111.000,347436.000,384377.000,340542.000,307553.000,312183.000
SalesRevenueNet,254808.000,272047.000,309932.000,264014.000,241240.000,240152.000
StockOptionPlanExpense,0.000,0.000,0.000,0.000,0.000,0.000
TradingSecuritiesRealizedGainLoss,,2363.000,-11426.000,-14455.000,-15144.000,-2213.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,286079532.000,309815347.000,
