,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2162000.000,1477000.000,9026000.000,6397000.000,11562000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,6752000.000,8051000.000,1507000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,29920000.000
AdvertisingExpense,46000.000,21000.000,,,
AllocatedShareBasedCompensationExpense,,1477000.000,9026000.000,6397000.000,11562000.000
AmortizationOfIntangibleAssets,1879000.000,-1900000.000,1400000.000,137000.000,19500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2321000.000,1000000.000,18000.000,83000.000,3000000.000
AssetImpairmentCharges,,0.000,0.000,0.000,8000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,94753000.000,24429000.000
ComprehensiveIncomeNetOfTax,3861000.000,13333000.000,57094000.000,149678000.000,44782000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,70000.000,65000.000,62000.000,73000.000,75000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3931000.000,13398000.000,57156000.000,149751000.000,44857000.000
ContractsRevenue,,,,,22043000.000
CostOfGoodsAndServicesSold,81985000.000,93634000.000,99263000.000,100481000.000,
CostOfGoodsSoldAmortization,1879000.000,,,,18629000.000
CurrentFederalTaxExpenseBenefit,1513000.000,5914000.000,41497000.000,80124000.000,34932000.000
CurrentIncomeTaxExpenseBenefit,1518000.000,6520000.000,45743000.000,80696000.000,36819000.000
CurrentStateAndLocalTaxExpenseBenefit,5000.000,606000.000,4246000.000,572000.000,1887000.000
DeferredFederalIncomeTaxExpenseBenefit,828000.000,216000.000,-11613000.000,-5245000.000,-17529000.000
DeferredIncomeTaxExpenseBenefit,1082000.000,783000.000,-12886000.000,-3266000.000,-19497000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,254000.000,567000.000,-1273000.000,1979000.000,-1968000.000
DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIncomeTaxExpense,,,,,100000000.000
DefinedContributionPlanCostRecognized,426000.000,603000.000,748000.000,855000.000,1600000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,0.040,0.040,,,
Depreciation,3856000.000,4300000.000,4600000.000,5400000.000,13900000.000
DepreciationDepletionAndAmortization,5735000.000,6198000.000,5984000.000,5583000.000,33433000.000
EarningsPerShareBasic,0.140,0.470,1.700,4.180,1.230
EarningsPerShareDiluted,0.140,0.460,1.620,4.040,1.200
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-85000.000,16000.000,-7000.000,-241000.000,
EffectiveIncomeTaxRateContinuingOperations,0.393,0.353,0.365,0.340,0.279
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.020,,,,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,0.011,,0.006,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.005,0.002,0.001,0.005
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.057,-0.002,0.004,,0.008
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.014,-0.002,-0.009,-0.001,-0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.026,0.026,0.022,0.001,-0.001
EffectiveIncomeTaxRateReconciliationTaxCredits,0.036,0.025,0.004,-0.004,-0.030
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,138000.000,169000.000,3375000.000,2159000.000,4220000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,240000.000,7017000.000,8051000.000,1507000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,240000.000,7017000.000,8051000.000,1507000.000
ForeignCurrencyTransactionGainBeforeTax,-62000.000,3000.000,1000.000,-21000.000,
GainLossOnDispositionOfAssets,4000.000,111000.000,-142000.000,33000.000,-92000.000
GainsLossesOnExtinguishmentOfDebt,,,,,-3009000.000
GrossProfit,38947000.000,57420000.000,154408000.000,306356000.000,286493000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,0.000,0.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6618000.000,20685000.000,90020000.000,227422000.000,62179000.000
IncomeTaxExpenseBenefit,2600000.000,7303000.000,32857000.000,77430000.000,17322000.000
IncomeTaxesPaid,1000.000,4006000.000,34311000.000,75569000.000,35141000.000
IncreaseDecreaseInAccountsPayable,-389000.000,4679000.000,-1686000.000,-2498000.000,-3723000.000
IncreaseDecreaseInAccountsReceivable,8751000.000,-173000.000,34912000.000,25382000.000,-15149000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,1516000.000,2514000.000,11432000.000,5127000.000,1717000.000
IncreaseDecreaseInAccruedLiabilities,218000.000,-234000.000,2271000.000,1027000.000,-1760000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,2209000.000,3712000.000,5950000.000,-2463000.000,-20865000.000
IncreaseDecreaseInInventories,161000.000,5467000.000,12313000.000,-1358000.000,-15296000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,-7719000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,107000.000,-317000.000,-154000.000,1673000.000,
IncreaseDecreaseInRestructuringReserve,,,,,4130000.000
IncreaseDecreaseInRoyaltiesPayable,,,,,1524000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,145097.000,475335.000,1529787.000,1299950.000,946663.000
InterestExpense,273000.000,251000.000,130000.000,207000.000,65937000.000
InterestPaid,272000.000,251000.000,130000.000,206000.000,52916000.000
InventoryWriteDown,,876000.000,,,
InvestmentIncomeInterestAndDividend,142000.000,116000.000,295000.000,425000.000,
InvestmentIncomeNet,,,,,368000.000
LeaseAndRentalExpense,89000.000,104000.000,,,
LitigationSettlementExpense,,-1250000.000,,,23598000.000
MarketableSecuritiesGainLoss,-103000.000,699000.000,1907000.000,705000.000,-11000.000
MarketableSecuritiesRealizedGainLoss,236000.000,,,,
MarketableSecuritiesUnrealizedGainLoss,-339000.000,75000.000,745000.000,-1100000.000,-51000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,19000.000,22000.000,,15000.000,20000.000
NetCashProvidedByUsedInContinuingOperations,17285000.000,20127000.000,62898000.000,,
NetCashProvidedByUsedInFinancingActivities,-1130000.000,2214000.000,74161000.000,12289000.000,848219000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1130000.000,2214000.000,74161000.000,12289000.000,848219000.000
NetCashProvidedByUsedInInvestingActivities,7379000.000,-8603000.000,-56359000.000,-45813000.000,-959067000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,7379000.000,-8603000.000,-56359000.000,-45813000.000,-959067000.000
NetCashProvidedByUsedInOperatingActivities,11121000.000,26500000.000,45103000.000,128518000.000,135277000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,11121000.000,26500000.000,45103000.000,128518000.000,135277000.000
NetIncomeLossAttributableToNoncontrollingInterest,70000.000,-65000.000,62000.000,73000.000,75000.000
NetIncomeLossAvailableToCommonStockholdersBasic,3948000.000,13317000.000,57101000.000,149919000.000,44782000.000
NotesIssued1,,,,,200000000.000
OperatingExpenses,,38663000.000,66319000.000,79869000.000,155735000.000
OperatingIncomeLoss,6910000.000,18757000.000,88089000.000,226487000.000,130758000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,-3000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,-85000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,16000.000,-7000.000,-241000.000,
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,,,0.000,0.000,0.000
OtherComprehensiveIncomeLossBeforeTax,,16000.000,-7000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,16000.000,-7000.000,-241000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,16000.000,-7000.000,-241000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax,,,0.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,-87000.000,16000.000,-7000.000,-241000.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-87000.000,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,-1000.000,,,,
OtherNoncashIncomeExpense,-15000.000,-16000.000,-111000.000,-110000.000,-523000.000
OtherNonoperatingIncomeExpense,-292000.000,1928000.000,1931000.000,935000.000,-68579000.000
PaymentsForRent,,104000.000,,,
PaymentsForRepurchaseOfCommonStock,722000.000,440000.000,3925000.000,121000.000,1269000.000
PaymentsOfDebtIssuanceCosts,,,,,34710000.000
PaymentsOfDividendsMinorityInterest,19000.000,22000.000,,15000.000,20000.000
PaymentsOfFinancingCosts,,,402000.000,435000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,41862000.000,934178000.000
PaymentsToAcquireIntangibleAssets,,,,300000.000,
PaymentsToAcquireMarketableSecurities,23301000.000,23550000.000,53699000.000,47839000.000,40533000.000
PaymentsToAcquirePropertyPlantAndEquipment,5237000.000,7788000.000,26082000.000,31676000.000,24267000.000
ProceedsFromIssuanceOfCommonStock,272000.000,3083000.000,71478000.000,,
ProceedsFromIssuanceOfLongTermDebt,,,,,1048610000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,5369000.000,4938000.000,4134000.000
ProceedsFromLinesOfCredit,,,,,125000000.000
