,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-01-26,2013-04-27,2013-07-27,2013-10-26,2014-01-25,2014-04-26,2014-07-26,2014-10-25,2015-01-31,2015-05-02,2015-08-01,2015-10-31
AccountsPayableCurrent,23205000.000,29297000.000,19350000.000,21303000.000,20993000.000,26302000.000,18702000.000,17334000.000,23358000.000,25059000.000,20466000.000,18572000.000,20689000.000,27082000.000,22845000.000,20946000.000,24011000.000,25984000.000
AccountsPayableCurrentAndNoncurrent,,,,,,,3500000.000,,,,2700000.000,,,,1900000.000,,,
AccountsReceivableNetCurrent,,,,,3742000.000,4486000.000,3817000.000,3796000.000,3693000.000,5109000.000,5259000.000,4031000.000,3770000.000,4796000.000,4335000.000,3610000.000,3671000.000,3840000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,2921000.000,,,,2590000.000,,,,2273000.000,,,
AccruedLiabilitiesCurrent,14068000.000,14562000.000,16306000.000,14432000.000,15068000.000,15299000.000,13995000.000,13854000.000,13488000.000,13933000.000,13742000.000,12514000.000,13017000.000,14055000.000,14515000.000,13400000.000,13418000.000,13304000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,1369000.000,,,,1496000.000,,,,1815000.000,,,
AccruedProfessionalFeesCurrent,,,,,,,88000.000,,,,,,,,,,,
AccruedRentNoncurrent,,,,,,,1859000.000,,,,1805000.000,,,,1842000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,62511000.000,,,,60299000.000,,,,57869000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-17721000.000,-17678000.000,-27680000.000,-27584000.000,-27487000.000,-27392000.000,-31265000.000,-31126000.000,-30987000.000,-30847000.000,-29320000.000,-29181000.000,-29043000.000,-28904000.000,-47331000.000,-47190000.000,-46733000.000,-46434000.000
AdditionalPaidInCapitalCommonStock,89850000.000,89946000.000,90013000.000,90134000.000,90377000.000,90696000.000,90720000.000,90877000.000,90996000.000,91227000.000,91360000.000,91533000.000,91706000.000,91751000.000,91892000.000,91958000.000,91995000.000,92060000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,0.000,,,,0.000,,,,,,,
AssetRetirementObligationsNoncurrent,,,,,,,311000.000,,,,311000.000,,,,312000.000,,,
