,2011-01-31,2012-01-31,2013-01-31,2014-01-31,2015-01-31,2016-01-31,2017-01-31
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,6193000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,10725000.000,3068000.000,10892000.000,15742000.000,16736000.000,15623000.000,18291000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,12847000.000,8995000.000,6713000.000,9540000.000,3822000.000,6194000.000,
AdvertisingExpense,,71684000.000,81944000.000,91615000.000,103882000.000,114104000.000,
AmortizationOfDebtDiscountPremium,,7373000.000,5276000.000,10932000.000,6696000.000,3841000.000,2200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3836838.000,2440525.000,151625.000,1015895.000,692942.000,812957.000
AssetImpairmentCharges,,,,,,8928000.000,4341000.000
CapitalExpendituresIncurredButNotYetPaid,8077000.000,21955000.000,15055000.000,20889000.000,18771000.000,11607000.000,17020000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,181233000.000,-194984000.000,100054000.000,-3269000.000,-87500000.000,110718000.000,-17136000.000
ComprehensiveIncomeNetOfTax,,,240044000.000,290174000.000,217969000.000,216465000.000,207502000.000
ConcentrationRiskPercentage1,,,0.100,0.100,,,
CostOfGoodsAndServicesSold,1337482000.000,1613265000.000,1763394000.000,1925266000.000,2148147000.000,,
CostOfRevenue,,,,,,2243232000.000,2301181000.000
CumulativeEffectOnRetainedEarningsNetOfTax1,,,,,-486484000.000,-407206000.000,
CurrentFederalTaxExpenseBenefit,,93244000.000,93625000.000,139848000.000,109978000.000,84274000.000,103951000.000
CurrentForeignTaxExpenseBenefit,,8287000.000,6639000.000,13285000.000,3600000.000,6215000.000,5699000.000
CurrentIncomeTaxExpenseBenefit,,115730000.000,116010000.000,173663000.000,133243000.000,111880000.000,124780000.000
CurrentStateAndLocalTaxExpenseBenefit,,14199000.000,15746000.000,20530000.000,19665000.000,21391000.000,15130000.000
DeferredCompensationArrangementWithIndividualEmployerContribution,,0.250,0.250,0.250,,,
DeferredFederalIncomeTaxExpenseBenefit,,-11292000.000,23285000.000,-15171000.000,-3295000.000,13985000.000,-5765000.000
DeferredForeignIncomeTaxExpenseBenefit,,-982000.000,-315000.000,-7109000.000,-298000.000,895000.000,-65000.000
DeferredIncomeTaxExpenseBenefit,-8727000.000,-12150000.000,22248000.000,-28505000.000,-2221000.000,13662000.000,-4801000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,124000.000,-722000.000,-6225000.000,1372000.000,-1218000.000,1029000.000
DefinedContributionPlanCostRecognized,,1365000.000,1483000.000,1770000.000,1708000.000,2121000.000,2455000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,,,0.060,0.060,0.060
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,,,,,0.200,0.200,0.200
Depreciation,,100739000.000,113388000.000,121732000.000,131414000.000,138881000.000,133130000.000
DepreciationAndAmortization,101105000.000,108112000.000,118664000.000,132664000.000,138110000.000,142722000.000,135330000.000
EarningsPerShareBasic,1.640,1.200,1.630,1.920,1.700,1.790,1.870
EarningsPerShareDiluted,1.600,1.190,1.620,1.890,1.680,1.780,1.860
EffectOfExchangeRateOnCashAndCashEquivalents,-603000.000,-631000.000,978000.000,2132000.000,-3748000.000,-3107000.000,-4023000.000
EffectiveIncomeTaxRateContinuingOperations,,0.359,0.368,0.340,0.360,0.359,0.355
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.021,-0.017,-0.027,-0.024,-0.020,-0.029
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.002,0.004,-0.005,-0.003,0.011,0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.032,0.031,0.022,0.037,0.037,0.031
EffectiveIncomeTaxRateReconciliationTaxCredits,,,,,,0.019,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,953000.000,3921000.000,5976000.000,6367000.000,6182000.000,7132000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,14512000.000,2272000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,12847000.000,8995000.000,6713000.000,9540000.000,3822000.000,6194000.000,350000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,12847000.000,8995000.000,6713000.000,9540000.000,3822000.000,6194000.000,350000.000
GainLossOnSaleOfPropertyPlantEquipment,-119000.000,-857000.000,-616000.000,-2368000.000,-3189000.000,-1400000.000,-3667000.000
GrossProfit,936620000.000,860536000.000,1031531000.000,1161342000.000,1174930000.000,1201902000.000,1244613000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,261214000.000,340536000.000,375793000.000,328479000.000,323906000.000,297347000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,350031000.000,338099000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,27617000.000,35036000.000,51725000.000,34971000.000,26125000.000,40752000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,417208000.000,288831000.000,375572000.000,427518000.000,363450000.000,,
IncomeTaxExpenseBenefit,144250000.000,103580000.000,138258000.000,145158000.000,131022000.000,125542000.000,119979000.000
IncomeTaxesPaid,121341000.000,120847000.000,103006000.000,159628000.000,144892000.000,99359000.000,111958000.000
IncreaseDecreaseInInventories,43372000.000,20817000.000,32237000.000,27713000.000,68992000.000,-26739000.000,9963000.000
IncreaseDecreaseInOperatingLiabilities,48492000.000,21310000.000,31756000.000,68162000.000,48543000.000,-3940000.000,39692000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-14825000.000,-6317000.000,-16057000.000,-2985000.000,23257000.000,-3811000.000,10359000.000
IncreaseDecreaseInReceivables,-1835000.000,251000.000,2917000.000,15368000.000,18393000.000,13820000.000,-20934000.000
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,2533950.000,335200.000,1752200.000,2216899.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,780915.000,418094.000
InvestmentIncomeInterest,4669000.000,5120000.000,2126000.000,2713000.000,2319000.000,943000.000,1879000.000
LegalFees,,,1902000.000,2637000.000,2752000.000,2493000.000,2420000.000
NetCashProvidedByUsedInFinancingActivities,-167742000.000,-532347000.000,37384000.000,33666000.000,-600907000.000,-272830000.000,-193393000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-167742000.000,-532347000.000,37384000.000,33666000.000,-600907000.000,-272830000.000,-193393000.000
NetCashProvidedByUsedInInvestingActivities,-35535000.000,55292000.000,-333988000.000,-462222000.000,194834000.000,-26765000.000,-234622000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-35535000.000,55292000.000,-333988000.000,-462222000.000,194834000.000,-26765000.000,-234622000.000
NetCashProvidedByUsedInOperatingActivities,385113000.000,282702000.000,395680000.000,423155000.000,322321000.000,413420000.000,414902000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,385113000.000,282702000.000,395680000.000,423155000.000,322321000.000,413420000.000,414902000.000
NetIncomeLoss,272958000.000,185251000.000,237314000.000,282360000.000,232428000.000,224489000.000,218120000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,,,,,,,-10535000.000
OperatingIncomeLoss,414203000.000,284725000.000,374285000.000,426831000.000,365385000.000,353579000.000,338527000.000
OperatingLeasesRentExpenseContingentRentals,,5403000.000,5714000.000,5542000.000,3901000.000,2704000.000,2244000.000
OperatingLeasesRentExpenseMinimumRentals,,,,,,245474000.000,260421000.000
