,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableOtherCurrent,,,,,,,,,,,44762.000,0.000,0.000
AccruedInvestmentIncomeReceivable,,,0.000,,,,,,,,,,
Assets,16186850.000,15661213.000,14414057.000,13692470.000,12762675.000,12483348.000,11285476.000,10745822.000,10465289.000,9143791.000,8467444.000,6922213.000,6530056.000
Cash,14272030.000,13565837.000,12202453.000,11705684.000,10604076.000,10617611.000,9403917.000,8809212.000,8153018.000,7193436.000,6298716.000,5092480.000,4640138.000
DerivativeAssetCollateralObligationToReturnCashOffset,,,,,,,,,,,,,0.000
DerivativeAssetFairValueGrossLiability,,,,,,,,181832.000,182248.000,158684.000,200698.000,203172.000,234568.000
DerivativeAssetNotSubjectToMasterNettingArrangement,,,,,,,,,,,,,0.000
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,,,,-6240.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,465923.000,108893.000,213180.000,511577.000,337108.000,428043.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,284091.000,-73355.000,54496.000,310879.000,133936.000,193475.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,162977.000,410755.000,105954.000,200698.000,231948.000,283376.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,-30308.000,319515.000,-163731.000,0.000,28776.000,48808.000
DerivativeFairValueOfDerivativeNet,,,,,,,,,,,1168585.000,,1036026.000
DerivativeLiabilities,14010.000,,0.000,32235.000,,,22859.000,22108.000,15519.000,12082.000,31915.000,5020.000,6240.000
DerivativeLiabilityCollateralRightToReclaimCashOffset,,,,,,,,,,,,,0.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,193285.000,91240.000,269685.000,200698.000,203172.000,234568.000
DerivativeLiabilityNotSubjectToMasterNettingArrangement,,,,,,,,,,,,,0.000
DueToRelatedPartiesCurrentAndNoncurrent,63317.000,60259.000,54606.000,52948.000,49456.000,48491.000,42933.000,41188.000,39375.000,36083.000,32043.000,27076.000,18867.000
FairValueEquityLevel1ToLevel2TransfersAmount,,,,,,,,,,,0.000,,
FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,14010.000,402.000,814.000,0.000,7801.000,0.000,0.000,422.000,,,,,
GeneralPartnersCapitalAccount,183046.000,186211.000,180161.000,178855.000,174712.000,176631.000,170892.000,170836.000,176075.000,161609.000,161531.000,148944.000,153149.000
GeneralPartnersCapitalAccountUnitsIssued,12152.331,12152.331,12152.331,12152.331,,,12152.331,12152.331,12152.331,12152.331,12152.331,12152.331,12152.331
GeneralPartnersCapitalAccountUnitsOutstanding,,,,,12152.331,12152.331,,,,,,,
InterestReceivable,191.000,13.000,49.000,939.000,548.000,877.000,422.000,798.000,324.000,87.000,96.000,219.000,115.000
InvestmentOwnedAtFairValue,,1296904.000,1220777.000,1048728.000,1056437.000,986104.000,981779.000,,,,,,
InvestmentOwnedPercentOfNetAssets,,,,,0.084,0.081,,0.104,0.105,0.088,0.147,0.149,0.163
InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,,902461.000,894862.000,896188.000,,,876453.000,1087144.000,1076364.000,784010.000,1200500.000,995442.000,1042266.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,0.000,,,,,,,,,,
Liabilities,264144.000,302177.000,345773.000,322053.000,218345.000,276313.000,196772.000,272312.000,229057.000,205072.000,305141.000,223471.000,144653.000
LiabilitiesAndStockholdersEquity,16186850.000,15661213.000,14414057.000,13692470.000,12762675.000,12483348.000,11285476.000,10745822.000,10465289.000,9143791.000,8467444.000,6922213.000,6530056.000
LiabilitiesRelatedToInvestmentContractsFairValueDisclosure,,,,,34809.000,9266.000,,,,,,,
LimitedPartnersCapitalAccount,15739660.000,15172825.000,13888123.000,13191562.000,12369618.000,12030404.000,10917812.000,10302674.000,10060157.000,8777110.000,8000772.000,6549798.000,6232254.000
LimitedPartnersCapitalAccountUnitsIssued,1044944.503,990194.781,936792.541,896300.732,,,776379.501,732877.432,694330.748,660002.483,601916.025,534397.942,494527.441
LimitedPartnersCapitalAccountUnitsOutstanding,,,,,860385.075,827698.779,,,,,,,
ManagementFeePayable,,,,,,,,,,,,,6551.000
PartnersCapital,15922706.000,15359036.000,14068284.000,13370417.000,12544330.000,12207035.000,11088704.000,10473510.000,10236232.000,8938719.000,8162303.000,6698742.000,6385403.000
PartnersCapitalAccountUnits,1057096.834,1002347.112,948944.872,908453.063,,,788531.832,745029.763,706483.079,672154.814,614068.356,546550.273,506679.772
PayablesToCustomers,166456.000,222497.000,273368.000,219749.000,118173.000,202844.000,117253.000,196000.000,163464.000,147102.000,187714.000,184018.000,112995.000
RestrictedCashAndCashEquivalents,860445.000,798057.000,989964.000,937119.000,1093813.000,878756.000,899358.000,848246.000,1235583.000,1166258.000,968132.000,834072.000,847537.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15922706.000,15359036.000,14068284.000,13370417.000,12544330.000,12207035.000,11088704.000,10473510.000,10236232.000,8938719.000,8162303.000,6698742.000,6385403.000
UnrecognizedTaxBenefits,,,,,,,0.000,,,0.000,0.000,,
