,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,22772000.000,37052000.000,29489000.000,41117000.000,27874000.000,28350000.000,32353000.000,38561000.000,38516000.000,23544000.000,21874000.000,22797000.000,26160000.000,23657000.000,15352000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,3023000.000,,,,7096000.000,,,,12558000.000,,,19400000.000,21830000.000,24172000.000
AdditionalPaidInCapital,144127000.000,263830000.000,264729000.000,265600000.000,266385000.000,267083000.000,267905000.000,268728000.000,270628000.000,270906000.000,271212000.000,271565000.000,271965000.000,272307000.000,272641000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,0.000,,,,0.000,
Assets,748929000.000,989889000.000,1159698000.000,1585972000.000,1675545000.000,1596551000.000,1585439000.000,1638665000.000,1480678000.000,1280626000.000,1286824000.000,1246045000.000,1391821000.000,1176742000.000,1031756000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,443000.000,27148000.000,,,,,
BusinessCombinationContingentConsiderationLiability,2103000.000,3791000.000,4411000.000,4184000.000,3727000.000,3005000.000,2155000.000,1769000.000,1496000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,24564000.000,43104000.000,17874000.000,25150000.000,58748000.000,45382000.000,52491000.000,48538000.000,40527000.000,32463000.000,29466000.000,30466000.000,23221000.000,26258000.000,22494000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,17604236.000,25769236.000,25769236.000,25769236.000,25769236.000,25780973.000,25780973.000,25782190.000,25784456.000,25845566.000,25867117.000,25868393.000,25973455.000,25988457.000,25988457.000
CommonStockSharesOutstanding,17604236.000,25769236.000,25769236.000,25769236.000,25769236.000,25780973.000,25780973.000,25782190.000,25784456.000,25796193.000,25817744.000,25819020.000,25845566.000,25854022.000,25854022.000
CommonStockValueOutstanding,176000.000,264000.000,264000.000,264000.000,264000.000,264000.000,264000.000,264000.000,264000.000,264000.000,264000.000,264000.000,265000.000,266000.000,266000.000
ContinuingInvolvementWithTransferredFinancialAssetsPrincipalAmountOutstanding,,,,,,18336745000.000,16964734000.000,17244304000.000,18165025000.000,17520731000.000,18067777000.000,14137897000.000,14416911000.000,16286839000.000,17416159000.000
CostMethodInvestments,740000.000,440000.000,240000.000,240000.000,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,69321000.000,,,,90520000.000,,,,97022000.000,,,,110781000.000,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,2364000.000,,,,2458000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,406000.000,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,95240000.000,,,,108323000.000,
DeferredTaxAssetsNet,,40942000.000,,,,78689000.000,,,,96794000.000,,,,109474000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,36369000.000,,,,57987000.000,,,,68996000.000,,,,71478000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,5000.000,,,,5000.000,,,,5000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,231000.000,,,,470000.000,,,,536000.000,,,,293000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,594000.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,987000.000,,,,2087000.000,,,,1302000.000,,,,1724000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,,,,,582000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,235000.000,,,,240000.000,,,,0.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,572000.000,,,,762000.000,,,,706000.000,,,,730000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,1783000.000,,,,1953000.000,,,,2134000.000,,,,2194000.000,
DeferredTaxAssetsValuationAllowance,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,,1554000.000,,,,896000.000,2409000.000
DeferredTaxLiabilities,26868000.000,28379000.000,23365000.000,23488000.000,26784000.000,11831000.000,4735000.000,12046000.000,1349000.000,1782000.000,758000.000,696000.000,795000.000,2458000.000,2266000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,37000.000,,,,116000.000,,,,205000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,886000.000,,,,0.000,,,,0.000,,,,71000.000,
DeferredTaxLiabilitiesMortgageServicingRights,,64161000.000,,,,89658000.000,,,,96392000.000,,,,110316000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,2270000.000,,,,825000.000,,,,514000.000,,,,189000.000,
DepositAssets,,,,,,,,,1007000.000,801000.000,560000.000,526000.000,525000.000,421000.000,421000.000
DerivativeAssets,17071000.000,19673000.000,14895000.000,39632000.000,17616000.000,12560000.000,29478000.000,29048000.000,20678000.000,12160000.000,17681000.000,19518000.000,18958000.000,21271000.000,9428000.000
DerivativeLiabilities,23825000.000,3520000.000,2618000.000,34996000.000,6778000.000,9044000.000,11864000.000,4876000.000,14797000.000,2517000.000,8976000.000,13369000.000,7061000.000,4536000.000,5147000.000
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,,,,,,,,,,2014000.000,,,,,
