,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,264000.000,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,,,,,13000000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,13000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,1355984.000,,,,,,,,
BrokerageCommissionsRevenue,109199000.000,130665000.000,100885000.000,108071000.000,100584000.000,103074000.000,119538000.000,138092000.000,136641000.000,132539000.000,149000000.000,157000000.000,167000000.000,144000000.000,166000000.000,152000000.000,144000000.000,150000000.000,154000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-178059000.000,,-144096000.000,,,,-429724000.000,,-221802000.000,,-279000000.000,,,,146000000.000,,,,-269000000.000
CashDividendsPaidToParentCompany,,,4557000.000,,,,4700000.000,5000000.000,9000000.000,,6000000.000,,,,7000000.000,,,,7000000.000
CommonStockDividendsPerShareCashPaid,,0.100,0.100,0.100,0.100,-0.200,0.100,0.100,0.100,0.100,0.100,0.100,0.100,-0.200,0.100,,,,0.100
CommonStockDividendsPerShareDeclared,,0.100,,,,,,,,,,,,,,,,,
Communication,5448000.000,5736000.000,5674000.000,5486000.000,6089000.000,6009000.000,5453000.000,5703000.000,6002000.000,5975000.000,6000000.000,7000000.000,6000000.000,6000000.000,7000000.000,9000000.000,7000000.000,7000000.000,8000000.000
ComprehensiveIncomeNetOfTax,,16089000.000,13710000.000,4278000.000,14382000.000,19565000.000,2815000.000,6774000.000,,,-14000000.000,27000000.000,14000000.000,12000000.000,39000000.000,24000000.000,20000000.000,-3000000.000,28000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,104048000.000,161410000.000,45937000.000,167319000.000,98607000.000,41110000.000,81664000.000,185225000.000,-38655000.000,-105000000.000,222000000.000,116000000.000,80000000.000,310000000.000,157000000.000,150000000.000,-23000000.000,190000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,221126000.000,,175120000.000,175120000.000,175120000.000,-121693000.000,43925000.000,43925000.000,204682000.000,,-119000000.000,,,,349000000.000,,,,218000000.000
DeferredIncomeTaxExpenseBenefit,9514000.000,,1791000.000,,,,9759000.000,,2390000.000,,-3000000.000,,,,8000000.000,,,,5000000.000
DefinedContributionPlanCostRecognized,,,,,,,,,,,,,,,1000000.000,,,,1000000.000
DepreciationAmortizationAndAccretionNet,4946000.000,,5193000.000,,,,4969000.000,,4896000.000,,5000000.000,,,,6000000.000,,,,6000000.000
DilutiveSecurities,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
DividendsCommonStock,,,-4557000.000,-4557000.000,-4557000.000,-52627000.000,-4750000.000,-4750000.000,-5466000.000,,6000000.000,,,,7000000.000,,,,7000000.000
EarningsPerShareBasic,0.380,0.500,0.240,0.170,0.260,0.220,0.140,0.210,0.350,0.060,-0.220,0.380,0.350,0.290,0.520,0.410,0.300,0.050,0.350
EarningsPerShareDiluted,0.380,0.500,0.240,0.170,0.260,0.220,0.140,0.210,0.340,0.050,-0.220,0.370,0.350,0.280,0.510,0.400,0.300,0.040,0.340
EffectOfExchangeRateOnCashAndCashEquivalents,6973000.000,,23428000.000,,,,-10601000.000,,3488000.000,,-10000000.000,,,,39000000.000,,,,23000000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,30000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,,,,,,-22000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,,,65000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,0.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,,,,,,,,-2000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,,,,,,,,,0.000,,,,,,,,,,
ForeignCurrencyTransactionGainLossUnrealized,-15655000.000,,-11111000.000,,,,814000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,213000000.000,183000000.000,,213000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,-3261000.000,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,18732000.000,15270000.000,8734000.000,10977000.000,14747000.000,-4444000.000,6935000.000,13890000.000,16950000.000,7691000.000,-2000000.000,19000000.000,20000000.000,6000000.000,27000000.000,13000000.000,15000000.000,7000000.000,18000000.000
