,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,9080000.000,,3942000.000,4511000.000,4356000.000,7430000.000,4609000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,,,12000000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,-4450000.000,-7655000.000,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,24093000.000,17438000.000,25934000.000,20145000.000,13400000.000,15942000.000,20969000.000,14978000.000,12197000.000
AmortizationOfIntangibleAssets,2163000.000,2118000.000,2753000.000,3402000.000,3337000.000,3033000.000,,3053000.000,2502000.000,,2539000.000,2367000.000,2220000.000,2211000.000,1979000.000
AssetManagementFees,7161000.000,7046000.000,7073000.000,7359000.000,7366000.000,7340000.000,12390000.000,13289000.000,,,,,,,
AssetManagementFees1,,,,,,,,,,,,,,,12800000.000
AssetsThatContinueToBeRecognizedSecuritizedOrAssetBackedFinancingArrangementAssetsAndAnyOtherFinancialAssetsManagedTogetherNetCreditLossesDuringPeriod,,,,,,,20056000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,15660000.000,,,,17333000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,31797000.000,,,,17920000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,16137000.000,,,,587000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,1438000.000,241000.000,1361000.000,31000.000,-200000.000,18000.000,-71000.000,2000.000,-1343000.000,-8000.000,3293000.000,0.000,125000.000,-5000.000
AvailableForSaleSecuritiesGrossRealizedGains,,2070000.000,392000.000,4348000.000,278000.000,72000.000,407000.000,26000.000,2000.000,27000.000,25000.000,3339000.000,0.000,125000.000,26000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,34000.000,96000.000,26000.000,42000.000,0.000,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,1653000.000,385000.000,1361000.000,31000.000,-103000.000,406000.000,-71000.000,,,,,,,
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,,417000.000,7000.000,2987000.000,247000.000,175000.000,1000.000,0.000,0.000,1370000.000,33000.000,46000.000,0.000,0.000,31000.000
BankOwnedLifeInsuranceIncome,1106000.000,1136000.000,1472000.000,1631000.000,1726000.000,1642000.000,1850000.000,1520000.000,1493000.000,1150000.000,1637000.000,1672000.000,1634000.000,1537000.000,1853000.000
BusinessCombinationIntegrationRelatedCosts,,,11479000.000,3318000.000,1500000.000,1054000.000,,0.000,0.000,,,,,,4432000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-37056000.000,,45715000.000,,,,13504000.000,,,,71237000.000,,,,-62473000.000
CashFlowHedgeLossReclassifiedToOtherIncome,,,-1698000.000,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,0.010,0.020,0.030,0.050,0.060,0.140,,0.080,0.080,,0.080,0.080,0.090,0.090,0.090
ComprehensiveIncomeNetOfTax,21057000.000,,24234000.000,39958000.000,48495000.000,37281000.000,41002000.000,18381000.000,47265000.000,52723000.000,50079000.000,52901000.000,36579000.000,15633000.000,39476000.000
CumulativeEffectAdjustmentGrossLosses,,,-5805000.000,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-20000.000,,13778000.000,,,,,,,,,,,,14279000.000
DepreciationAmortizationAndAccretionNet,8459000.000,,11476000.000,,,,13376000.000,,,,19540000.000,,,,13736000.000
DividendIncomeOperating,1022000.000,994000.000,998000.000,1098000.000,1157000.000,1191000.000,1166000.000,1146000.000,1297000.000,1649000.000,1765000.000,2134000.000,2108000.000,1628000.000,3421000.000
DividendsCommonStockCash,1300000.000,,4654000.000,,,,,,,,14996000.000,,,,16387000.000
EarningsPerShareBasic,0.080,0.120,0.140,0.200,0.200,0.230,0.230,0.240,0.240,0.220,0.200,0.230,0.180,0.170,0.160
EarningsPerShareDiluted,0.080,0.120,0.140,0.200,0.200,0.230,0.230,0.240,0.240,0.210,0.200,0.230,0.180,0.170,0.160
EffectiveIncomeTaxRateContinuingOperations,,,0.315,0.313,0.318,-0.638,0.317,0.302,0.314,-0.634,0.300,0.261,0.298,-0.567,0.301
EffectiveIncomeTaxRateReconciliationDeductionsOther,,,,,,,,,,,,-0.042,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,,,,,,,-0.004,-0.042,-0.007,0.051,0.000
EquipmentExpense,3066000.000,3143000.000,3617000.000,4309000.000,3823000.000,3976000.000,,3747000.000,3661000.000,,3944000.000,4058000.000,4043000.000,4076000.000,3815000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,,,,,0.000,,,,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncome,,-1362000.000,-5368000.000,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,-251000.000,270000.000,,392000.000,754000.000,588000.000,1733000.000,-141000.000,-563000.000,125000.000,-762000.000,756000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,,,,18782000.000,0.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,,,,,,,,,143000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,,,,,0.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,20137000.000,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,,,,,0.000,,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,3381000.000,3596000.000,5178000.000,4769000.000,5275000.000,5264000.000,,4541000.000,5421000.000,,5121000.000,4925000.000,5038000.000,4833000.000,4757000.000
FeesAndCommissionsDepositorAccounts,7756000.000,8206000.000,7674000.000,8583000.000,9013000.000,9158000.000,8672000.000,9347000.000,9514000.000,9456000.000,9000000.000,9294000.000,9561000.000,9260000.000,8518000.000
FeesAndCommissionsFiduciaryAndTrustActivities,1834000.000,1819000.000,2622000.000,2539000.000,2485000.000,2620000.000,,,,,,,,,
FeesAndCommissionsMortgageBanking,,,,,,,4110000.000,3998000.000,2237000.000,2483000.000,2410000.000,3004000.000,2432000.000,2489000.000,2887000.000
FeesAndCommissionsOther,5987000.000,7075000.000,4643000.000,4800000.000,5387000.000,6680000.000,5237000.000,6686000.000,5276000.000,7577000.000,5035000.000,5401000.000,5689000.000,5877000.000,5638000.000
FinancingReceivableAllowanceForCreditLossesProvisions,,25000000.000,19000000.000,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecoveries,,-4095000.000,-6910000.000,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesRecovery,,,,17937000.000,4852000.000,,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,27427000.000,19280000.000,38039000.000,24583000.000,,,,,,,,,,
GainLossOnSaleOfInvestments,-363000.000,,,,,,,,,,,,,,
GainLossOnSaleOfLoansAndLeases,,,,,,,,,,,,,,,3499000.000
GainLossOnSaleOfOtherAssets,-73000.000,,607000.000,,,,-225000.000,,,,29000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,-280000.000,,,,53000.000,,,,258000.000
GainLossOnSaleOfSecuritiesNet,1869000.000,,,,,,,,,,,,,,
GainLossOnSalesOfLoansNet,4051000.000,2953000.000,3750000.000,4396000.000,5938000.000,6160000.000,4878000.000,,,,1933000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-5451000.000,,,,0.000,,,,,,
GoodwillAcquiredDuringPeriod,,,246861000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,11607000.000,17894000.000,34283000.000,55006000.000,53893000.000,60798000.000,,65435000.000,64591000.000,,53121000.000,58818000.000,47671000.000,,41561000.000
IncomeTaxExpenseBenefit,1846000.000,2934000.000,10810000.000,17213000.000,17161000.000,17624000.000,,19787000.000,20300000.000,,15959000.000,15324000.000,14203000.000,13978000.000,12536000.000
IncomeTaxesPaid,820000.000,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,809000.000,,,,24441000.000,,,,2384000.000,,,,-20495000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,-96000.000,,,,902000.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,620000.000,,8866000.000,,,,3898000.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,2047000.000,,-18629000.000,,,,-19297000.000,,,,-11620000.000,,,,-16624000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,-13618000.000,,,,445000.000,,,,
IncreaseDecreaseInDeposits,89650000.000,,198697000.000,,,,111386000.000,,,,211355000.000,,,,43462000.000
IncreaseDecreaseInInterestPayableNet,-793000.000,,1029000.000,,,,-1246000.000,,,,-1126000.000,,,,-1660000.000
IncreaseDecreaseInOtherOperatingCapitalNet,4650000.000,,1658000.000,,,,-9977000.000,,,,-14996000.000,,,,-17827000.000
IncreaseDecreaseInRestrictedCashAndInvestments,,,,,,,,,,,-578000.000,,,,10496000.000
IncreaseDecreaseOfRestrictedInvestments,,,,,,,,,,,-12145000.000,,,,-200000.000
InsuranceCommissionsAndFees,2255000.000,1894000.000,1907000.000,2399000.000,2072000.000,1923000.000,,,,,,,,,
InsuranceServicesRevenue,3985000.000,2956000.000,5058000.000,3930000.000,3158000.000,3748000.000,4542000.000,4360000.000,3872000.000,4023000.000,5666000.000,4214000.000,3992000.000,3676000.000,4698000.000
InterestAndDividendIncomeOperating,147481000.000,147208000.000,165937000.000,183859000.000,181069000.000,179765000.000,175400000.000,174411000.000,171077000.000,167494000.000,164471000.000,162702000.000,161735000.000,161449000.000,157099000.000
InterestAndFeeIncomeLoansAndLeases,126799000.000,128234000.000,148355000.000,166149000.000,163979000.000,163707000.000,160344000.000,159986000.000,155596000.000,151907000.000,149538000.000,148002000.000,147761000.000,147157000.000,140769000.000
InterestExpense,42458000.000,40369000.000,31814000.000,31189000.000,31927000.000,24462000.000,26194000.000,26314000.000,25128000.000,24806000.000,24407000.000,21008000.000,25270000.000,26065000.000,25461000.000
InterestExpenseDemandDepositAccounts,,,,,,,,,4190000.000,,3962000.000,4031000.000,4256000.000,5313000.000,5338000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,8084000.000,7884000.000,58000.000,302000.000,308000.000,308000.000,301000.000,303000.000,284000.000,254000.000,245000.000,243000.000,247000.000,210000.000,202000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,2308000.000,3083000.000,2900000.000,3157000.000,3245000.000,3445000.000,3371000.000,3452000.000,3915000.000,4449000.000,4621000.000,4597000.000,4554000.000,4455000.000,4544000.000
InterestExpenseNOWAccountsMoneyMarketAccountsAndSavingsDeposits,,5274000.000,6047000.000,5623000.000,5091000.000,5050000.000,4901000.000,4513000.000,,,,,,,
InterestExpenseOtherLongTermDebt,9176000.000,8313000.000,8661000.000,8521000.000,8992000.000,1805000.000,4236000.000,4239000.000,4268000.000,4158000.000,3851000.000,-140000.000,3319000.000,3322000.000,3307000.000
InterestExpenseOtherShortTermBorrowings,1897000.000,2220000.000,2122000.000,2179000.000,2206000.000,2204000.000,2153000.000,2153000.000,2242000.000,2146000.000,2100000.000,2031000.000,2091000.000,2066000.000,1984000.000
InterestExpenseTimeDeposits,15181000.000,13595000.000,12026000.000,11407000.000,12085000.000,11650000.000,11232000.000,11654000.000,10229000.000,9597000.000,9628000.000,10246000.000,10803000.000,10699000.000,10086000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,70023000.000,81839000.000,115123000.000,136670000.000,133142000.000,142303000.000,137206000.000,136097000.000,140949000.000,140688000.000,134064000.000,138694000.000,127465000.000,128184000.000,125839000.000
InterestIncomeExpenseNet,105023000.000,106839000.000,134123000.000,152670000.000,149142000.000,155303000.000,149206000.000,148097000.000,145949000.000,142688000.000,140064000.000,141694000.000,136465000.000,135384000.000,131638000.000
InterestIncomeSecuritiesTaxExempt,3951000.000,3958000.000,3762000.000,3621000.000,3620000.000,3634000.000,3594000.000,3561000.000,3527000.000,3511000.000,3501000.000,3439000.000,3383000.000,3339000.000,3276000.000
InterestIncomeSecuritiesTaxable,15681000.000,13993000.000,12792000.000,12956000.000,12277000.000,11190000.000,10260000.000,9683000.000,10641000.000,10406000.000,9648000.000,9104000.000,8459000.000,9302000.000,9609000.000
InterestPaid,,,30784000.000,,,,27441000.000,,,,25532000.000,,,,27121000.000
InvestmentAdvisoryManagementAndAdministrativeFees,,,,,,,,,12606000.000,,12719000.000,12669000.000,13199000.000,13163000.000,
LaborAndRelatedExpense,50992000.000,53315000.000,57958000.000,64524000.000,62236000.000,66865000.000,,66888000.000,61879000.000,,65581000.000,68325000.000,68042000.000,74806000.000,67165000.000
LegalFees,2594000.000,3425000.000,2053000.000,1907000.000,2012000.000,2178000.000,,1810000.000,1774000.000,,1527000.000,1656000.000,1699000.000,1918000.000,1537000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,918000.000,,1273000.000,,,,1296000.000,,,,1445000.000,,,,1659000.000
LoansAndLeasesReceivableFeesEarnedButExcludedFromYield,1904000.000,1979000.000,1924000.000,2226000.000,2470000.000,3746000.000,3354000.000,2407000.000,2907000.000,3057000.000,2968000.000,2915000.000,1691000.000,1886000.000,1449000.000
MarketableSecuritiesRealizedGainLossOtherThanTemporaryImpairmentsAmount,2232000.000,,,,,,,,,,,,,,
MarketingAndAdvertisingExpense,2347000.000,3138000.000,3054000.000,3287000.000,2947000.000,3029000.000,,2369000.000,3092000.000,,3576000.000,3567000.000,3784000.000,3459000.000,2720000.000
MortgageLoansOnRealEstateCostOfMortgagesSold,,,,,,,,,,,,,,,188000.000
NetCashProvidedByUsedInFinancingActivities,-99812000.000,,229305000.000,,,,-83261000.000,,,,-80038000.000,,,,-13120000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-99812000.000,,229305000.000,,,,-83261000.000,,,,-80038000.000,,,,-13120000.000
NetCashProvidedByUsedInInvestingActivities,-25490000.000,,-261721000.000,,,,5183000.000,,,,83788000.000,,,,-102070000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-25490000.000,,-261721000.000,,,,5183000.000,,,,83788000.000,,,,-102070000.000
NetCashProvidedByUsedInOperatingActivities,88246000.000,,78131000.000,,,,91582000.000,,,,67487000.000,,,,52717000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,88246000.000,,78131000.000,,,,91582000.000,,,,67487000.000,,,,52717000.000
NetIncomeLoss,9761000.000,14960000.000,23473000.000,37793000.000,36732000.000,43174000.000,42399000.000,45648000.000,44291000.000,41341000.000,37162000.000,43494000.000,33468000.000,30324000.000,29025000.000
NetIncomeLossAvailableToCommonStockholdersBasic,9761000.000,14960000.000,23473000.000,37793000.000,36732000.000,43174000.000,42399000.000,45648000.000,44291000.000,41341000.000,37162000.000,43494000.000,33468000.000,30324000.000,29025000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,14960000.000,23473000.000,37793000.000,36732000.000,43174000.000,42399000.000,45648000.000,44291000.000,41341000.000,37162000.000,43494000.000,33468000.000,30324000.000,29025000.000
