,2011-06-28,2011-09-27,2012-04-03,2012-07-03,2012-10-02,2013-01-01,2013-04-02,2013-07-02,2013-10-01,2013-12-31,2014-04-01,2014-07-01,2014-09-30
AllocatedShareBasedCompensationExpense,,,,700000.000,600000.000,,600000.000,500000.000,300000.000,400000.000,900000.000,600000.000,600000.000
AmortizationOfFinancingCosts,,,,,,,,,,,162000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,113000.000,,,,142000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,613148.000,303254.000,,219726.000,295238.000,53929.000,-341770.000,138832.000,136758.000,204747.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,751000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,900000.000,1000000.000,,,,,,,,100000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,1301000.000,,,,549000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,949000.000,,,,-9966000.000,,,,-2023000.000,,
CommonStockDividendsPerShareDeclared,0.125,0.125,0.125,0.125,0.125,4.125,0.125,0.125,0.125,0.130,0.130,0.130,0.130
ComprehensiveIncomeNetOfTax,,,3201000.000,2956000.000,3414000.000,3218000.000,2352000.000,3361000.000,3992000.000,4771000.000,1991000.000,2302000.000,3456000.000
CostOfGoodsSold,28164000.000,27693000.000,26369000.000,27003000.000,26676000.000,26877000.000,26570000.000,27149000.000,26723000.000,28680000.000,26552000.000,27037000.000,26722000.000
CostOfGoodsSoldDirectLabor,27156000.000,27329000.000,26868000.000,28208000.000,27906000.000,28802000.000,28680000.000,28524000.000,27711000.000,28934000.000,28855000.000,29322000.000,28124000.000
CostOfGoodsSoldOverhead,10226000.000,10145000.000,9327000.000,10176000.000,10649000.000,10168000.000,10140000.000,10565000.000,11156000.000,11101000.000,11251000.000,11940000.000,11619000.000
DeferredIncomeTaxExpenseBenefit,,,1617000.000,,,,945000.000,,,,1022000.000,,
DepreciationDepletionAndAmortization,4607000.000,4836000.000,4767000.000,5011000.000,5014000.000,4915000.000,4940000.000,4614000.000,4420000.000,4229000.000,4322000.000,4567000.000,4720000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,1081000.000,-7000.000,,,,
EarningsPerShareBasic,0.180,0.170,0.190,0.170,0.200,0.190,0.140,0.190,0.230,0.280,0.120,0.140,0.190
EarningsPerShareDiluted,0.180,0.170,0.190,0.170,0.200,0.180,0.140,0.190,0.220,0.270,0.110,0.140,0.180
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.390,,,,0.392,,
FranchiseRevenue,2267000.000,2455000.000,2976000.000,2355000.000,2569000.000,3286000.000,2969000.000,2701000.000,2869000.000,3995000.000,3825000.000,3049000.000,3305000.000
GainLossOnDispositionOfAssets,,,-201000.000,,,,-126000.000,,,,-124000.000,,
GainLossOnSaleOfBusiness,,,,,,,,-1096000.000,-152000.000,,,,
GainLossOnSaleOfOtherAssets,,,,,,,,-129000.000,-90000.000,,,-145000.000,-153000.000
GeneralAndAdministrativeExpense,8615000.000,8610000.000,11083000.000,10032000.000,9091000.000,9363000.000,10208000.000,10177000.000,9758000.000,10207000.000,10779000.000,10531000.000,9990000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,48000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,3385000.000,4211000.000,5651000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5210000.000,4482000.000,5244000.000,4812000.000,5588000.000,5200000.000,3621000.000,5178000.000,5144000.000,7951000.000,,,
IncomeTaxExpenseBenefit,2130000.000,1647000.000,2040000.000,1856000.000,2174000.000,2033000.000,1260000.000,1846000.000,1124000.000,3099000.000,1327000.000,1666000.000,2306000.000
IncomeTaxesPaidNet,,,,,,,39000.000,,,,139000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,87000.000,,,,-7939000.000,,,,-5666000.000,,
IncreaseDecreaseInAccountsReceivable,,,-621000.000,,,,493000.000,,,,663000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-127000.000,,,,-638000.000,,,,1231000.000,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,-64000.000,,,,-46000.000,,,,-164000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,278127.000,331007.000,,,,,,371599.000,289127.000,217211.000
InterestIncomeExpenseNet,-823000.000,-772000.000,-800000.000,-778000.000,-744000.000,-1062000.000,-1743000.000,-1650000.000,-1366000.000,-1211000.000,-1121000.000,-1079000.000,-935000.000
ManufacturingCosts,,,,,,,,,,,7614000.000,7322000.000,6694000.000
MarketingExpense,2924000.000,1567000.000,2504000.000,3486000.000,3017000.000,2373000.000,2486000.000,2841000.000,2385000.000,3194000.000,3256000.000,2965000.000,2330000.000
NetCashProvidedByUsedInFinancingActivities,,,-3673000.000,,,,-6533000.000,,,,1253000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-3673000.000,,,,-6533000.000,,,,1253000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-6760000.000,,,,-4812000.000,,,,-4749000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-6760000.000,,,,-4812000.000,,,,-4749000.000,,
NetCashProvidedByUsedInOperatingActivities,,,11382000.000,,,,1379000.000,,,,1473000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,11382000.000,,,,1379000.000,,,,1473000.000,,
