,2011-06-30,2011-11-02,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-01-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,931000.000,,,,1053000.000,,,,903000.000,,,,995000.000,,,,1024000.000,
AdditionalPaidInCapital,334273527.000,,334075197.000,334139884.000,334180785.000,334201928.000,334254432.000,334553577.000,334573398.000,334810312.000,334810312.000,334079745.000,334108498.000,334335675.000,334522850.000,334542933.000,334571864.000,334600801.000,334630263.000,334831647.000,334839540.000,334847210.000,334850838.000,334858010.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,256000.000,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,,,,,,,0.000,,,,,,,,,,,,,
Assets,136089767.000,,109254296.000,141483249.000,131520825.000,146218120.000,187352951.000,425107413.000,411137987.000,438203076.000,414527646.000,879689351.000,1010011256.000,1605730487.000,146879198.000,144901467.000,138522752.000,146502003.000,177055425.000,200166884.000,202091106.000,225529735.000,222870404.000,218022032.000
BuildingsAndImprovementsGross,,,,,,,,,,,1827000.000,,,,1827000.000,,,,1827000.000,,,,1827000.000,
CashAndCashEquivalentsAtCarryingValue,6282987.000,,4300785.000,5172724.000,5452552.000,7310777.000,6592561.000,4715230.000,8649231.000,10479242.000,11959292.000,46665600.000,37162543.000,59589960.000,4699059.000,4514148.000,7009072.000,4079740.000,6310683.000,3140142.000,3879595.000,5568127.000,4429459.000,4179120.000
CashUninsuredAmount,,,,,,,,4000000.000,7300000.000,9100000.000,10400000.000,45500000.000,36100000.000,57900000.000,3800000.000,3700000.000,6000000.000,3100000.000,3800000.000,1700000.000,2200000.000,4800000.000,3000000.000,3200000.000
CommonStockParOrStatedValuePerShare,,,,,,,,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,,,,100000000.000,,,,,,,,,,,,100000000.000,,,,100000000.000,
CommonStockValueOutstanding,,,,,,,,10697.000,10697.000,11574.000,11574.000,12332.000,12359.000,12378.000,12388.000,12397.000,12410.000,12419.000,12437.000,12696.000,12696.000,12696.000,12696.000,12696.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,0.035,0.035,0.035,0.035,0.035,0.035,,,,,,,,,,,,,,
DebtInstrumentInterestRateAtPeriodEnd,,,,,0.040,0.039,0.038,0.038,0.038,0.037,0.037,0.037,0.037,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,0.037,0.037,0.038,0.038,0.038,0.040,,,,0.045,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,105656000.000,,,,103876000.000,
DeferredTaxAssetsHedgingTransactions,,,,,,,,,,,,,,,,,,,591000.000,,,,366000.000,
DeferredTaxAssetsInvestments,,,,,,,,,,,,,,,,,,,3787000.000,,,,3291000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,2179626.000,2154025.000,2077342.000,1900064.000,1699970.000,1428754.000,1276920.000,64832242.000,64646903.000,64300364.000,62940974.000,63833063.000,63977430.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,,,99106000.000,,,,96500000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,377000.000,,,,697000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,40824000.000,,,,40043000.000,
DerivativeAssetFairValueGrossLiability,,,,,,,,,,,,-1505000.000,1266000.000,3776000.000,,,,,,,,,,
DerivativeAssets,,,,,,,,,,,,1548521.000,1199700.000,3906100.000,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,,,5165000.000,5192000.000,7250000.000,,,,,,,,,,
DueFromAffiliates,,,,,,,,,,,,,,,330000.000,,,,465000.000,,,,566000.000,
EquityMethodInvestments,,,,,,,,,,,804000.000,,,,804000.000,,,,804000.000,,,,804000.000,
FurnitureAndFixturesGross,,,,,,,,,,,248000.000,,,,227000.000,,,,227000.000,,,,180000.000,
InterestPayableCurrentAndNoncurrent,71696.000,,71829.000,87010.000,67701.000,86814.000,123446.000,123438.000,101418.000,122368.000,142055.000,173606.000,360506.000,447890.000,94397.000,80990.000,89111.000,68736.000,83957.000,74213.000,118979.000,95957.000,114199.000,190072.000
InterestReceivable,916520.000,,901385.000,848382.000,751601.000,664207.000,718895.000,1669696.000,1586531.000,1562983.000,1720726.000,3140646.000,4089321.000,6011434.000,460326.000,472821.000,440267.000,488439.000,351049.000,430449.000,426005.000,487409.000,512760.000,490831.000
JuniorSubordinatedNotes,26804440.000,,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000,26804440.000
Land,,,,,,,2247000.000,,,,2247000.000,,,,2247000.000,,,,2247000.000,,,,2247000.000,
Liabilities,126204926.000,,103887728.000,135212847.000,125400659.000,140838491.000,183836179.000,388698082.000,376555642.000,403197662.000,381169230.000,781140562.000,890358389.000,1438627519.000,137677429.000,137068535.000,132165354.000,142761853.000,108515365.000,130979190.000,132293821.000,154545543.000,150723506.000,146082179.000
LiabilitiesAndStockholdersEquity,136089767.000,,109254296.000,141483249.000,131520825.000,146218120.000,187352951.000,425107413.000,411137987.000,438203076.000,414527646.000,879689351.000,1010011256.000,1605730487.000,146879198.000,144901467.000,138522752.000,146502003.000,177055425.000,200166884.000,202091106.000,225529735.000,222870404.000,218022032.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,1300000.000,,,,,,,,,,,,,,,
MachineryAndEquipmentGross,,,,,,,,,,,394000.000,,,,187000.000,,,,187000.000,,,,177000.000,
MarginDepositAssets,,,,,304688.000,264969.000,227000.000,2169000.000,2682000.000,2711000.000,,3616000.000,3992000.000,3344000.000,500000.000,529000.000,488000.000,400000.000,400000.000,,,,,
MinorityInterest,,,,,,,,35364148.000,33316400.000,31656409.000,31614843.000,95165814.000,112911135.000,159787373.000,0.000,,,,,,,,,
MinorityInterestOwnershipPercentageByParent,,,,,,,,0.294,0.294,0.294,0.294,0.114,,,,,,,,,,,,
MortgageBackedSecuritiesAvailableForSaleFairValueDisclosure,,,,,,,,,,,389340958.000,813540354.000,951640684.000,1265093707.000,117831032.000,115587031.000,107761166.000,123113564.000,83988399.000,109196336000.000,110838003.000,133601678.000,130301989.000,125893622.000
OperatingLossCarryforwards,,,,,,,,,,,,,,,18000000.000,,,,,,,,,
OtherAssets,,,,,,,180000.000,,,,,,,,,,,,,,,,,
OtherLiabilities,7223790.000,,7483459.000,6591318.000,6703529.000,6826134.000,6614119.000,6539334.000,3452446.000,811497.000,826660.000,2040238.000,2338510.000,5366497.000,814597.000,3889471.000,4065873.000,2211374.000,2533442.000,1306978.000,1645672.000,1654114.000,1977281.000,1038710.000
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,10000000.000,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,6076247.000,,5113346.000,4827376.000,4501842.000,4119857.000,3935669.000,3961440.000,3844305.000,3865882.000,2755234.000,2909407.000,2994415.000,5921235.000,2960042.000,2914557.000,2652616.000,2867438.000,2701655.000,2902065.000,2921690.000,2928468.000,2942139.000,3255052.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,,,298000.000,,,,265000.000,,,,499000.000,,,,756000.000,
PropertyPlantAndEquipmentGross,,,,,,,,,,,4716000.000,,,,4488000.000,,,,4488000.000,,,,4431000.000,
PropertyPlantAndEquipmentNet,3923714.000,,3884056.000,3854545.000,3834023.000,3804647.000,3774310.000,3743972.000,3724705.000,3693988.000,3663437.000,3651333.000,3643358.000,3608544.000,3584603.000,3560807.000,3537405.000,3514996.000,3492612.000,3470370.000,3448624.000,3427832.000,3407040.000,3396832.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,870000.000,901000.000,,961000.000,992000.000,1022000.000,,,,,,,,,,,,,,
RepurchaseAgreementCounterpartyAmountAtRisk,,,,,,,,19900000.000,17600000.000,20700000.000,19900000.000,44000000.000,56700000.000,79500000.000,6700000.000,7700000.000,7000000.000,7400000.000,,4700000.000,5900000.000,7500000.000,,9300000.000
