,2014-04-21,2014-07-14,2014-10-06,2014-12-29,2015-04-20,2015-07-13,2015-10-05,2015-12-28,2016-04-18,2016-07-11,2016-10-03,2016-12-26,2017-04-17
AccountsAndOtherReceivablesNetCurrent,1755000.000,1458000.000,960000.000,1164000.000,1555000.000,1647000.000,1724000.000,1305000.000,2312000.000,3313000.000,3802000.000,3708000.000,2802000.000
AccountsPayableCurrent,6990000.000,6542000.000,7460000.000,6131000.000,7404000.000,8229000.000,6682000.000,6418000.000,9045000.000,9576000.000,10817000.000,7229000.000,10810000.000
AccountsReceivableNetCurrent,784000.000,835000.000,929000.000,678000.000,1141000.000,1131000.000,1140000.000,853000.000,1376000.000,1212000.000,1368000.000,2287000.000,1774000.000
AccruedLiabilitiesCurrent,,8429000.000,8703000.000,10175000.000,10606000.000,12443000.000,13463000.000,12918000.000,15274000.000,14472000.000,14942000.000,14260000.000,15556000.000
AccruedLiabilitiesForUnredeeemedGiftCards,394000.000,365000.000,332000.000,896000.000,529000.000,481000.000,430000.000,1121000.000,660000.000,590000.000,559000.000,1200000.000,740000.000
AccumulatedCapitalizedInterestCosts,,,,40000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,17283000.000,19250000.000,21223000.000,23408000.000,26461000.000,28850000.000,31066000.000,33812000.000,37440000.000,40082000.000,43442000.000,46756000.000,51455000.000
AdditionalPaidInCapital,142164000.000,142236000.000,142289000.000,142714000.000,143326000.000,144548000.000,144929000.000,145276000.000,146459000.000,147530000.000,148027000.000,148482000.000,149654000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,9000.000,16000.000,12000.000,16000.000,15000.000,,,,,,,
Assets,169567000.000,173677000.000,177339000.000,178661000.000,185769000.000,194825000.000,195851000.000,197994000.000,207026000.000,212647000.000,217609000.000,215219000.000,225552000.000
AssetsCurrent,48916000.000,47724000.000,45545000.000,33695000.000,32006000.000,30641000.000,27140000.000,26603000.000,28418000.000,24356000.000,20400000.000,15184000.000,13274000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,2128000.000,0.000,0.000,0.000,0.000,
AssetsNoncurrent,120651000.000,125953000.000,131794000.000,144966000.000,153763000.000,164184000.000,168711000.000,171391000.000,178608000.000,188291000.000,197209000.000,200035000.000,212278000.000
CapitalLeaseObligationsNoncurrent,,347000.000,307000.000,302000.000,,,,238000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,44517000.000,42827000.000,40729000.000,29390000.000,26398000.000,24197000.000,20393000.000,19131000.000,20614000.000,14442000.000,9502000.000,5493000.000,3030000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000,135000000.000
CommonStockSharesIssued,19269746.000,19269746.000,19269746.000,19292246.000,19314968.000,19377686.000,19383744.000,19385645.000,19421453.000,19458314.000,19460467.000,19460467.000,19488754.000
CommonStockSharesOutstanding,19269746.000,19269746.000,19269746.000,19292246.000,19314968.000,19377686.000,19383744.000,19385645.000,19421453.000,19458314.000,19460467.000,19460467.000,19488754.000
CommonStockValue,193000.000,193000.000,193000.000,193000.000,193000.000,194000.000,194000.000,194000.000,194000.000,195000.000,195000.000,195000.000,195000.000
DeferredFinanceCostsNoncurrentNet,0.000,0.000,0.000,16000.000,,,,93000.000,,,,100000.000,
DeferredRentCreditNoncurrent,10014000.000,11723000.000,12654000.000,13701000.000,15894000.000,17737000.000,19185000.000,20264000.000,22814000.000,25046000.000,26974000.000,28375000.000,30048000.000
DeferredRevenueCurrent,60000.000,60000.000,60000.000,,,,,,,,,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,92000.000,,,,108000.000,,,,94000.000,
DeferredTaxAssetsDeferredIncome,,,,341000.000,,,,0.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,-217000.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,5246000.000,,,,6351000.000,,,,6045000.000,
DeferredTaxAssetsOther,,,,,,,,56000.000,,,,223000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,151000.000,,,,236000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,517000.000,,,,784000.000,,,,1391000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,4000.000,,,,0.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,1398000.000,,,,2157000.000,,,,3474000.000,
DeferredTaxAssetsValuationAllowance,,,,9270000.000,,,,9201000.000,,,,8831000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,166000.000,,,,0.000,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,9104000.000,,,,9201000.000,,,,8831000.000,
DeferredTaxLiabilities,,,,4001000.000,,,,4743000.000,,,,5476000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,4001000.000,,,,4743000.000,,,,5476000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,156000.000,,,,0.000,,,,,
DeferredTaxLiabilitiesNoncurrent,4148000.000,4039000.000,3884000.000,3784000.000,3986000.000,4773000.000,7600000.000,4743000.000,5039000.000,5701000.000,6957000.000,5476000.000,5740000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,9627000.000,,,,15727000.000,,,,21253000.000,
DepositsAssetsNoncurrent,259000.000,276000.000,269000.000,271000.000,,,,305000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,2557000.000,3003000.000,3406000.000,3935000.000,3730000.000,3937000.000,4821000.000,5365000.000,4390000.000,4656000.000,4784000.000,5448000.000,4736000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,1200000.000,1100000.000,1300000.000,,5000000.000,4200000.000,4500000.000,4300000.000,6400000.000,6100000.000,5400000.000,5000000.000,8300000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,5970000.000,,,,7499000.000,,,,9013000.000,
