,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayable,,550.000,,0.000,0.000,0.000,1085950.000,53590.000,47477.000,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,,94124.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,97979.000,97979.000,92979.000,92979.000,
AccountsPayableRelatedParties,,,,,23075.000,,,,,,,,,
AccountsReceivableNet,,,,,500.000,,,4972.000,16368.000,26026.000,27765.000,20135.000,16626.000,11044.000
AccountsReceivableNetCurrent,,,500.000,0.000,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,23075.000,,,,,,,,,
AccruedLiabilities,,,,,0.000,10000.000,,235497.000,269345.000,,,,,
AccruedLiabilitiesCurrent,,3000.000,3000.000,0.000,,,,,,,,,,309175.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,301175.000,339929.000,358275.000,326849.000,
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,13686.000
AccruedProfessionalFees,,,,14200.000,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,,,52147.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,-4641.000
AdditionalPaidInCapital,4100.000,156554.000,156554.000,156554.000,156554.000,3463.000,3463.000,529808.000,2885861.000,3468212.000,1942818.000,1942818.000,2231728.000,2927431.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,11044.000
Assets,2233.000,112731.000,1031.000,491.000,591.000,91.000,1058998.000,2433175.000,3526572.000,1673980.000,270304.000,642468.000,570703.000,398168.000
AssetsCurrent,,112731.000,1031.000,491.000,591.000,91.000,1058998.000,1576334.000,3152548.000,1300270.000,254433.000,619865.000,527308.000,355636.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,45250.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,50240.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,48780.000
Cash,33.000,112731.000,531.000,491.000,91.000,91.000,148.000,45619.000,115414.000,64771.000,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,122834.000,458072.000,333271.000,196993.000
CashFDICInsuredAmount,,,,,,,,,,,,,,250000.000
CommonStockParOrStatedValuePerShare,,,,,,,,,,,,,,0.000
CommonStockSharesAuthorized,,,,,,,,,,,1990000000.000,,,8990000000.000
CommonStockSharesIssued,,,,,,,,,,,,,,8996778999.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,8996778999.000
