,2011-03-31,2011-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,44934000.000,41621000.000
AccountsPayableCurrent,,11908000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,93613000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3013000.000,-2484000.000
AdditionalPaidInCapitalCommonStock,936295000.000,953701000.000
Assets,452448000.000,451236000.000
AssetsCurrent,252960000.000,308385000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,5793000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,5725000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,89429000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,89153000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,241702000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,146480000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,146703000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,241581000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,162928000.000,211796000.000
BuildingsAndImprovementsGross,,36792000.000
CashAndCashEquivalentsAtCarryingValue,38394000.000,35947000.000
CommonStockParOrStatedValuePerShare,0.010,0.010
CommonStockSharesAuthorized,160000000.000,160000000.000
CommonStockSharesIssued,105771507.000,107183675.000
CommonStockSharesOutstanding,95702299.000,96957371.000
CommonStockValue,1055000.000,1067000.000
ConstructionInProgressGross,,42379000.000
CostMethodInvestmentsAggregateCarryingAmount,,8500000.000
DebtInstrumentInterestRateStatedPercentage,0.070,
DeferredRevenueCurrent,3123000.000,3905000.000
DeferredRevenueNoncurrent,4837000.000,4529000.000
EquityMethodInvestmentOwnershipPercentage,,0.110
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,728000.000
FurnitureAndFixturesGross,,63727000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,0.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,,0.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,0.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,,0.000
HeldToMaturitySecuritiesDebtMaturitiesFairValue,,5857000.000
HeldToMaturitySecuritiesDebtMaturitiesNetCarryingAmount,,5857000.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue,,5857000.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,,5857000.000
InventoryFinishedGoods,,8825000.000
InventoryNet,20425000.000,17569000.000
InventoryRawMaterials,,3996000.000
InventoryWorkInProcess,,4169000.000
InvestmentsFairValueDisclosure,,249433000.000
Land,,301000.000
LeaseholdImprovementsGross,,44746000.000
Liabilities,60430000.000,57347000.000
LiabilitiesAndStockholdersEquity,452448000.000,451236000.000
LiabilitiesCurrent,48057000.000,45526000.000
MarketableSecuritiesNoncurrent,93408000.000,37637000.000
NoncashOrPartNoncashAcquisitionInvestmentsAcquired,1320000.000,
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed,424000.000,
OtherAccruedLiabilitiesCurrent,,21799000.000
OtherAssetsNoncurrent,11060000.000,10882000.000
OtherInventory,,579000.000
OtherLiabilitiesNoncurrent,7536000.000,7292000.000
OtherNotesPayableCurrent,0.000,
PropertyPlantAndEquipmentGross,,187945000.000
PropertyPlantAndEquipmentNet,95020000.000,94332000.000
ReceivablesNetCurrent,22969000.000,34584000.000
RestructuringReserve,,2979000.000
RestructuringReserveCurrent,,700000.000
RestructuringReserveNoncurrent,,2300000.000
RetainedEarningsAccumulatedDeficit,-411228000.000,-424466000.000
RevenueRecognitionNewAccountingPronouncementMaterialEffectRevenueDeferredUnderAmendedGuidance,,5200000.000
StockholdersEquity,392018000.000,393889000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,392018000.000,393889000.000
TreasuryStockShares,10069208.000,10226304.000
TreasuryStockValue,131095000.000,133933000.000
WorkersCompensationLiabilityCurrent,,7914000.000
