,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,342090000.000,,,,318023000.000,,,,329100000.000,,,,312800000.000,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,295424000.000,280956000.000,276810000.000,309798000.000,342090000.000,306088000.000,300781000.000,344292000.000,318023000.000,271400000.000,310400000.000,323600000.000,329100000.000,300400000.000,300700000.000,313100000.000,312800000.000,281400000.000
AccountsPayableTradeCurrent,,,,,113149000.000,,,,122101000.000,,,,116601000.000,,,,118012000.000,,,,127800000.000,,,,108600000.000,
AccountsReceivableNetCurrent,,,182001000.000,170181000.000,184085000.000,181641000.000,171463000.000,160604000.000,173998000.000,181715000.000,161746000.000,165862000.000,188814000.000,194571000.000,190318000.000,177290000.000,195168000.000,192500000.000,180300000.000,206500000.000,206400000.000,221500000.000,216400000.000,214000000.000,226800000.000,233100000.000
AccruedIncomeTaxesCurrent,55691000.000,14600000.000,20687000.000,1459000.000,60977000.000,31971000.000,26901000.000,17958000.000,30487000.000,30817000.000,36731000.000,16190000.000,31976000.000,26135000.000,28374000.000,25657000.000,39859000.000,44600000.000,38300000.000,30600000.000,27100000.000,36600000.000,30500000.000,32600000.000,22100000.000,35300000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,991137000.000,,,,1103157000.000,,,,1243547000.000,,,,1367683000.000,,,,1418600000.000,,,,1523900000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,485000.000,-278000.000,130000.000,843000.000,846000.000,1493000.000,1849000.000,2664000.000,1744000.000,3726000.000,2677000.000,3444000.000,2931000.000,3832000.000,1912000.000,3000000.000,1800000.000,1100000.000,-1000000.000,200000.000,1000000.000,1000000.000,800000.000,900000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-5840000.000,-11981000.000,-8729000.000,-7764000.000,-22342000.000,-16824000.000,-3207000.000,-420000.000,-3397000.000,-4806000.000,-6607000.000,-10086000.000,-11383000.000,-11875000.000,-5399000.000,-9800000.000,-12500000.000,-16900000.000,-26800000.000,-22500000.000,-14400000.000,-22000000.000,-16100000.000,-17100000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,51232000.000,50384000.000,125740000.000,123186000.000,120735000.000,-118256000.000,-136581000.000,133657000.000,130945000.000,127932000.000,71464000.000,69422000.000,67863000.000,65890000.000,210691000.000,206000000.000,201500000.000,196900000.000,115000000.000,112700000.000,110600000.000,108500000.000,97200000.000,95000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,77436000.000,63329000.000,49209000.000,50649000.000,28929000.000,44267000.000,44064000.000,28626000.000,13280000.000,32835000.000,16846000.000,33997000.000,29042000.000,-9170000.000,-76284000.000,-72700000.000,-104500000.000,-110400000.000,-135300000.000,-83600000.000,-108200000.000,-121700000.000,-143700000.000,-131600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-12565000.000,19923000.000,20849000.000,686000.000,-85130000.000,-79458000.000,-113302000.000,-89320000.000,-93875000.000,-102787000.000,-119318000.000,-96177000.000,-58548000.000,-42067000.000,-47273000.000,-83103000.000,-290462000.000,-285500000.000,-316700000.000,-323100000.000,-278100000.000,-218600000.000,-232200000.000,-251200000.000,-256200000.000,-242800000.000
AdditionalPaidInCapitalCommonStock,863967000.000,909357000.000,951552000.000,957915000.000,970215000.000,991617000.000,998720000.000,1010418000.000,1019997000.000,1039023000.000,1061849000.000,1074522000.000,1095304000.000,1128439000.000,1152139000.000,1168116000.000,1173625000.000,1178100000.000,1184700000.000,1181600000.000,1175700000.000,1179500000.000,1175900000.000,1179600000.000,1190200000.000,1196500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,12400000.000,11546000.000,11772000.000,10642000.000,10353000.000,8796000.000,9710000.000,10153000.000,8918000.000,10456000.000,10337000.000,9906000.000,9537000.000,10467000.000,10599000.000,10000000.000,9800000.000,10000000.000,11500000.000,11600000.000,10500000.000,10900000.000,11500000.000,12700000.000
Assets,3735669000.000,3758132000.000,3930888000.000,3898284000.000,4158992000.000,4206669000.000,4324746000.000,4449995000.000,4630850000.000,4665756000.000,4731718000.000,4879501000.000,4752351000.000,4825514000.000,4935825000.000,4996989000.000,5180603000.000,5150000000.000,5180500000.000,5165800000.000,5129700000.000,5148200000.000,5102900000.000,5139100000.000,5097600000.000,5106200000.000
AssetsCurrent,2684545000.000,2690953000.000,2767504000.000,2744507000.000,2889675000.000,2933114000.000,3004714000.000,3082806000.000,3151589000.000,3184483000.000,3239917000.000,3362502000.000,3228388000.000,3333306000.000,3450975000.000,3510377000.000,3611387000.000,3580000000.000,3613700000.000,3584800000.000,3508400000.000,3522200000.000,3476700000.000,3509200000.000,3573600000.000,3594500000.000
AssetsFairValueDisclosure,,,82076000.000,59939000.000,51252000.000,68022000.000,44524000.000,47456000.000,65511000.000,74575000.000,68471000.000,62096000.000,79790000.000,79290000.000,57379000.000,98040000.000,77538000.000,106700000.000,63100000.000,90500000.000,78500000.000,55400000.000,116300000.000,105400000.000,108100000.000,170900000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,1699000.000,,,,1293000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,1904000.000,,,,4144000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,25000000.000,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,24493000.000,,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,,,,,,,,,,312400000.000,
CashAndCashEquivalentsAtCarryingValue,681591000.000,604419000.000,532981000.000,279111000.000,433954000.000,321582000.000,366080000.000,344512000.000,504838000.000,464916000.000,489664000.000,521200000.000,345778000.000,359314000.000,398242000.000,349301000.000,729957000.000,675800000.000,758500000.000,673200000.000,843600000.000,779600000.000,666300000.000,727500000.000,928000000.000,838800000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000,240000000.000
CommonStockSharesIssued,126969000.000,127713000.000,128164000.000,127027000.000,126676000.000,126726000.000,126638000.000,126774000.000,126934000.000,127579000.000,127945000.000,128048000.000,128312000.000,129044000.000,129295000.000,129354000.000,129326000.000,129200000.000,128900000.000,128200000.000,126800000.000,126000000.000,124900000.000,124500000.000,124500000.000,124700000.000
CommonStockSharesOutstanding,126969000.000,127713000.000,128164000.000,127027000.000,126676000.000,126726000.000,126638000.000,126774000.000,126934000.000,127579000.000,127945000.000,128048000.000,128312000.000,129044000.000,129295000.000,129354000.000,129326000.000,129200000.000,128900000.000,128200000.000,126800000.000,126000000.000,124900000.000,124500000.000,124500000.000,124700000.000
CommonStockValue,1269000.000,1277000.000,1281000.000,1270000.000,1267000.000,1267000.000,1266000.000,1267000.000,1269000.000,1275000.000,1279000.000,1280000.000,1283000.000,1290000.000,1293000.000,1293000.000,1293000.000,1300000.000,1300000.000,1300000.000,1300000.000,1300000.000,1300000.000,1200000.000,1200000.000,1200000.000
ConstructionInProgressGross,,,,,17652000.000,,,,24509000.000,,,,40569000.000,,,,59771000.000,,,,95700000.000,,,,78600000.000,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,884470000.000,,,,884200000.000,,,,888000000.000,
DebtInstrumentFairValue,,,850000000.000,850000000.000,860000000.000,980000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1200000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,,20816000.000,,,,24463000.000,,,,27828000.000,,,,27087000.000,,,,24900000.000,,,,26500000.000,
DeferredRevenueAndCreditsCurrent,,,66764000.000,64360000.000,62943000.000,62074000.000,63112000.000,65996000.000,66647000.000,69213000.000,67921000.000,66110000.000,70309000.000,67539000.000,65510000.000,67709000.000,66138000.000,72200000.000,73900000.000,73400000.000,67900000.000,68200000.000,64500000.000,70500000.000,69200000.000,75200000.000
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,,73562000.000,,,,57955000.000,,,,47900000.000,,,,36321000.000,,,,30400000.000,,,,25800000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,,,11022000.000,,,,11407000.000,,,,11188000.000,,,,11300000.000,,,,10600000.000,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,13824000.000,,,,14141000.000,,,,14050000.000,,,,19700000.000,,,,11900000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,11711000.000,,,,11305000.000,,,,11415000.000,,,,11400000.000,,,,10800000.000,
DeferredTaxAssetsGross,,,,,405426000.000,,,,447889000.000,,,,435813000.000,,,,476790000.000,,,,426700000.000,,,,349800000.000,
DeferredTaxAssetsInventory,,,,,35426000.000,,,,59071000.000,,,,66227000.000,,,,72715000.000,,,,50900000.000,,,,57600000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,353562000.000,,,,385795000.000,,,,377874000.000,,,,425814000.000,,,,382100000.000,,,,299900000.000,
