,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilities,,,,,17193.000,27307.000,,19950.000,19037.000,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,18550.000,30860.000,33716.000,,,,,,,12788.000,16113.000,18450.000,22072.000,,30641.000,11063.000,14686.000,26009.000,29090.000,33648.000,38204.000,49151.000,45626.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,27419.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,3825271.000,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,45000.000
AdditionalPaidInCapital,,,,,223936.000,223936.000,223936.000,223936.000,255936.000,255936.000,255936.000,255936.000,255936.000,255936.000,309905.000,309905.000,309905.000,309905.000,309905.000,309905.000,309905.000,309905.000,309905.000
AdditionalPaidInCapitalCommonStock,178948.000,223936.000,223936.000,,,,,,,,,,,,,,,,,,,,
Assets,4597.000,1520.000,25.000,,27088.000,22219.000,6023.000,4080.000,39338.000,19982.000,18037.000,16060.000,15564.000,8021.000,6123.000,7627.000,7129.000,3792.000,1317.000,718.000,20219.000,18712.000,10216.000
AssetsCurrent,4597.000,1520.000,25.000,,27088.000,22219.000,6023.000,4080.000,39338.000,19982.000,18037.000,16060.000,15564.000,8021.000,6123.000,7627.000,7129.000,3792.000,1317.000,718.000,20219.000,18712.000,10216.000
Cash,,,,,27088.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4597.000,1520.000,25.000,,,22219.000,,4080.000,39338.000,19982.000,18037.000,16060.000,15564.000,8021.000,6123.000,7627.000,7129.000,3792.000,1317.000,718.000,20219.000,18712.000,10216.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,7627.000,,3792.000,,718.000,20219.000,,
CashEquivalentsAtCarryingValue,,,,,,,6023.000,,,,,,,,,,,,1317.000,,,18712.000,10216.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,,,,,,,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,25860192.000,29772192.000,29772192.000,,,,,,,,,,,,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000
CommonStockSharesOutstanding,25860192.000,29772192.000,29772192.000,,,,,,,,,,,,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000,43465233.000
CommonStockValue,25860.000,29772.000,,,,,29772.000,,,,,,,,,,,,43465.000,,,,
CommonStockValueOutstanding,,,29772.000,,30772.000,29772.000,,29772.000,38772.000,38772.000,38772.000,38772.000,38772.000,38772.000,43465.000,43465.000,43465.000,43465.000,,43465.000,43465.000,43465.000,43465.000
ConvertibleNotesPayable,,,,,50000.000,50000.000,,,,50000.000,50000.000,50000.000,50000.000,,,,,,,,,,
ConvertibleNotesPayableCurrent,45000.000,,,,,,,,,50000.000,,,,,,,,,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,0.000,,,,,
DeferredTaxAssetsNet,,,,,,0.000,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,,,,,,152843.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,,,-153800.000,
DepositLiabilitiesAccruedInterest,,,,,,,,,,,5926.000,6674.000,7430.000,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,25000.000,,25000.000,45000.000,,
IncomeTaxExaminationInterestAccrued,,,,,,,,,,,,,,,,,,324.000,,,,,
InterestPayable,,,,,1430.000,2186.000,,,,,,,,,,,,,,,,,
InterestPayableCurrent,3471.000,,,,,,,,,,,,,,0.000,181.000,559.000,,,,,,
InterestReceivable,,,,,,660.000,,,,,,,,,,,,,,,,,
Liabilities,67021.000,30860.000,,,,79493.000,70541.000,73624.000,73467.000,67974.000,72039.000,75124.000,79502.000,,,,40245.000,,55401.000,,,96967.000,94108.000
LiabilitiesAndStockholdersEquity,4597.000,1520.000,25.000,,27088.000,22219.000,6023.000,4080.000,39338.000,19982.000,18037.000,16060.000,15564.000,8021.000,6123.000,7627.000,7129.000,3792.000,1317.000,718.000,20219.000,18712.000,10216.000
LiabilitiesCurrent,67021.000,30860.000,33716.000,,68623.000,79493.000,70541.000,73624.000,73467.000,67974.000,72039.000,75124.000,79502.000,85605.000,30641.000,36244.000,40245.000,51946.000,55401.000,60333.000,85339.000,96967.000,94108.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,,0.000,25000.000,25000.000,,25000.000,,,45000.000,
OperatingLossCarryforwards,,,,,,302000.000,,,,,,,,,,,,390000.000,,,,,
OperatingLossCarryforwardsValuationAllowance,,,,,,101240.000,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-267232.000,-283048.000,-287399.000,,-296243.000,-311982.000,-319226.000,-324252.000,-328837.000,-342700.000,-348710.000,-353772.000,-358646.000,-372292.000,-377888.000,-381987.000,-386486.000,-401524.000,-407454.000,-412985.000,-418490.000,-431625.000,-437262.000
StockholdersEquity,,-29340.000,-33691.000,,-41535.000,-57274.000,-64518.000,-69544.000,-34129.000,-47992.000,-54002.000,-59064.000,-63938.000,-77584.000,-24518.000,-28617.000,-33116.000,-48154.000,-54084.000,-59615.000,-65120.000,-78255.000,-83892.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-62424.000,-29340.000,,,,-57274.000,-64518.000,-69544.000,-34129.000,-47992.000,-54002.000,-59064.000,-63938.000,,,,-33116.000,,-54084.000,,,-78255.000,-83892.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,,,,,,,,,,,,,,,,957.000,
ValuationAllowanceAmount,,,,,,-101900.000,,,,,,,,,,,,,,,,,
