,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2772000.000,,,,2872000.000,,,,2963000.000,,,,3061000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1956000.000,-1767000.000,-1476000.000,-999000.000,-797000.000,-654000.000,-742000.000,-634000.000,-565000.000,-473000.000,-420000.000,-421000.000,-459000.000,-406000.000,-461000.000,-417000.000,-541000.000,-317000.000,-238000.000,-269000.000,-285000.000,-229000.000
AdditionalPaidInCapital,21443000.000,21448000.000,21453000.000,21464000.000,21469000.000,21474000.000,21478000.000,21483000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000,21485000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,,,,213000.000,395000.000,529000.000,550000.000,251000.000,424000.000,417000.000,491000.000,278000.000,724000.000,578000.000,865000.000,853000.000,918000.000,868000.000,1261000.000,562000.000,1230000.000,1241000.000
AssetRetirementObligationCurrent,,,,,,,,,,,90000.000,,,,111000.000,,,,115000.000,,,
Assets,222217000.000,253507000.000,306699000.000,296854000.000,254804000.000,268629000.000,287576000.000,295958000.000,314033000.000,317207000.000,309940000.000,317236000.000,294689000.000,321219000.000,329716000.000,334089000.000,330418000.000,338463000.000,335723000.000,335056000.000,340135000.000,344968000.000
AssetsFairValueDisclosureNonrecurring,,,,983000.000,983000.000,1546000.000,1024000.000,742000.000,135000.000,135000.000,184000.000,162000.000,162000.000,49000.000,49000.000,,,,,,,
AssetsFairValueDisclosureRecurring,,,,81382000.000,79133000.000,83033000.000,77186000.000,63716000.000,55581000.000,40249000.000,28387000.000,26934000.000,21395000.000,57966000.000,66916000.000,89199000.000,92803000.000,102483000.000,107676000.000,99345000.000,106754000.000,101277000.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,,,,,,,,,,,,7950000.000,,7000000.000,,,,
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,,,,,,,,,,,,,7950000.000,,7000000.000,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,28189000.000,26798000.000,21356000.000,57879000.000,66968000.000,89238000.000,93074000.000,102450000.000,107556000.000,99305000.000,106773000.000,101238000.000
AvailableForSaleSecurities,22387000.000,34963000.000,43423000.000,81382000.000,79133000.000,83033000.000,77186000.000,63716000.000,55581000.000,40249000.000,28387000.000,26934000.000,21395000.000,57966000.000,66916000.000,89199000.000,92803000.000,102483000.000,107676000.000,99345000.000,106754000.000,101277000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,12000.000,133000.000,162000.000,84000.000,67000.000,127000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,283000.000,100000.000,42000.000,44000.000,86000.000,88000.000
AvailableForSaleSecuritiesAmortizedCost,22519000.000,35154000.000,43340000.000,81034000.000,78744000.000,82645000.000,77067000.000,63578000.000,55450000.000,40077000.000,28189000.000,26798000.000,21356000.000,57879000.000,66968000.000,89238000.000,93074000.000,102450000.000,107556000.000,99305000.000,106773000.000,101238000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,990000.000,990000.000,990000.000,991000.000,991000.000,991000.000,992000.000,992000.000,992000.000,993000.000,,,,,,,2004000.000,4521000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,984000.000,992000.000,973000.000,976000.000,986000.000,1001000.000,1007000.000,1008000.000,1008000.000,995000.000,,,,,,,2031000.000,4557000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,33897000.000,55584000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,,,,,,,,,,,33861000.000,55587000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,81034000.000,78744000.000,82645000.000,77067000.000,63578000.000,55450000.000,40077000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,25007000.000,30677000.000,39221000.000,47369000.000,35846000.000,34305000.000,19056000.000,12474000.000,13242000.000,15489000.000,15382000.000,11319000.000,32638000.000,48229000.000,80506000.000,91141000.000,82348000.000,70872000.000,41133000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,25096000.000,30780000.000,39396000.000,47486000.000,35929000.000,34382000.000,19097000.000,12531000.000,13281000.000,15496000.000,15410000.000,11334000.000,32620000.000,48145000.000,80535000.000,91248000.000,82393000.000,70862000.000,41133000.000
AvailableForSaleSecuritiesDebtSecurities,,,,81382000.000,79133000.000,83033000.000,77186000.000,63716000.000,55581000.000,40249000.000,28387000.000,26934000.000,21395000.000,57966000.000,66916000.000,89199000.000,92803000.000,102483000.000,107676000.000,99345000.000,106754000.000,101277000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,8000.000,7000.000,28000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,356000.000,396000.000,416000.000,,,,,,,,,,,,,,,,
BadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,,,,,,3900000.000,,,,3900000.000,,,
BankOwnedLifeInsurance,,,,,,,,4026000.000,4062000.000,4099000.000,4136000.000,4171000.000,4206000.000,4241000.000,4276000.000,4310000.000,4343000.000,4376000.000,4410000.000,4443000.000,4476000.000,4509000.000
CashAndCashEquivalentsAtCarryingValue,6439000.000,2235000.000,3718000.000,2562000.000,2102000.000,2051000.000,1927000.000,2467000.000,1821000.000,1458000.000,1360000.000,1533000.000,2261000.000,2502000.000,3573000.000,1969000.000,2874000.000,1904000.000,2343000.000,3671000.000,2386000.000,2811000.000
CashAndDueFromBanks,4594000.000,2043000.000,3526000.000,2162000.000,1779000.000,1727000.000,1603000.000,1570000.000,1574000.000,1210000.000,1088000.000,1255000.000,1927000.000,2133000.000,1839000.000,1575000.000,2594000.000,1614000.000,2042000.000,2920000.000,2060000.000,2484000.000
CertificatesOfDepositAtCarryingValue,3331000.000,2585000.000,2336000.000,846000.000,597000.000,348000.000,598000.000,598000.000,598000.000,598000.000,598000.000,350000.000,350000.000,350000.000,350000.000,350000.000,350000.000,350000.000,350000.000,7885000.000,10385000.000,10383000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000,3805636.000
CommonStockSharesOutstanding,,,,,,,,,,,,2050430.000,2050430.000,2050430.000,,2039129.000,2039129.000,2039129.000,,,,
CommonStockValue,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000,38000.000
DeferredCompensationCashBasedArrangementsLiabilityCurrent,,,,,,,,,,,293000.000,,,,287000.000,,,,180000.000,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,246000.000,266000.000,,343000.000,396000.000,406000.000
DeferredTaxAssetsGross,,,,,,,894000.000,,,,690000.000,,,,696000.000,,,,665000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,748000.000,,,,512000.000,,,,524000.000,,,,406000.000,,,
