,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,,,201085.000,935960.000,1292686.000,1255204.000,1203716.000,1373726.000,917351.000,507496.000,560555.000,339731.000
AccountsReceivableNetCurrent,,,4402230.000,5441090.000,6812630.000,6323942.000,5760178.000,5319960.000,2245358.000,984011.000,774244.000,385582.000
AccruedIncomeTaxesCurrent,,,455000.000,224420.000,149255.000,20453.000,,,134298.000,157793.000,0.000,0.000
AccruedLiabilitiesCurrent,41543.000,64642.000,2939184.000,3137364.000,1441322.000,672546.000,688275.000,604774.000,171945.000,158644.000,87318.000,135226.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,757134.000,,,,506797.000,,,
AdditionalPaidInCapital,1510294.000,1512080.000,2905825.000,3519345.000,3221189.000,3407753.000,3594318.000,3958804.000,1204559.000,1472988.000,1614272.000,1615472.000
AllowanceForDoubtfulAccountsReceivable,,,,,388227.000,,,,692664.000,,,
Assets,877.000,823.000,8346595.000,12581761.000,10892415.000,9177803.000,8914564.000,8822087.000,3901334.000,2240075.000,1363126.000,996545.000
AssetsCurrent,877.000,823.000,8155437.000,9408817.000,8518447.000,6938803.000,6798428.000,6897858.000,3228570.000,1626299.000,913631.000,666385.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,2019441.000,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,421000.000,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,,,,,1500000.000,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,1.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,2705348.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,1921188.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,47653.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,619806.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,862889.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,784160.000,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,1175000.000,,,,,,,
CapitalizedComputerSoftwareGross,,,,,1651937.000,,,,461406.000,,,
CashAndCashEquivalentsAtCarryingValue,877.000,823.000,2747880.000,2845852.000,394306.000,86607.000,373530.000,483807.000,339685.000,92671.000,7832.000,118920.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1400000000.000,1400000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,495287619.000,2055789.000,,45680709.000,49300156.000,51373307.000,53446457.000,58485479.000,50977165.000,53338405.000,54908405.000,54968405.000
CommonStockSharesOutstanding,495287619.000,1304122.000,39307554.000,45680709.000,49300156.000,51373307.000,53446457.000,58485479.000,50977165.000,53338405.000,54908405.000,54968405.000
CommonStockValue,2699.000,3912.000,393.000,457.000,493.000,514.000,534.000,585.000,510.000,533.000,549.000,550.000
ConvertibleDebt,,,,,1283126.000,1283126.000,1283126.000,1283126.000,585971.000,362622.000,362622.000,362622.000
ConvertibleDebtCurrent,,,,,,0.000,0.000,0.000,,,,362622.000
ConvertibleDebtNoncurrent,,,,1500000.000,,1283126.000,1283126.000,1283126.000,585971.000,362622.000,362622.000,0.000
ConvertibleNotesPayable,,,,,,,,,597000.000,,,
DebtInstrumentFaceAmount,,,,,233135.000,422529.000,,,34308.000,107648.000,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,0.046,0.044,,
DeferredIncomeTaxLiabilities,,,,,,,,,0.000,,,
DeferredTaxAssetsGross,,,,,,,,,2294000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,2294000.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,45111.000,45111.000,0.000,0.000
DeferredTaxAssetsNet,,,,,130000.000,,,,359000.000,,,
DeferredTaxAssetsNetCurrent,,,130000.000,130000.000,130000.000,130000.000,245000.000,245000.000,313841.000,313841.000,0.000,0.000
