,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,3358.000,,,
AdvertisingExpense,0.000,,,,0.000
AmortizationOfIntangibleAssets,0.000,,,,3358.000
AssetImpairmentCharges,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-41197.000,,,,-4180.000
CostOfServices,0.000,0.000,0.000,0.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.010,0.000
EffectiveIncomeTaxRateContinuingOperations,0.380,,,,0.380
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,1.000
GrossProfit,0.000,0.000,0.000,5125.000,
ImpairmentOfIntangibleAssetsFinitelived,,,,,3358.000
IncomeLossFromContinuingOperations,-34072.000,-27222.000,-33319.000,-90364.000,-75318.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,12947.000,,,,29000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-12947.000,,,,-29000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,0.000,,,,0.000
IncomeTaxesPaidNet,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,0.000,,,,
IncreaseDecreaseInAccountsReceivable,0.000,,,,
IncreaseDecreaseInAccruedLiabilities,-7500.000,,,,-2320.000
IncreaseDecreaseInOtherOperatingLiabilities,375.000,,,,375.000
InterestExpense,375.000,375.000,375.000,375.000,375.000
InterestPaid,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,64600.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,64600.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-41197.000,,,,-68780.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-41197.000,,,,-68780.000
NetIncomeLoss,-34072.000,-27222.000,-33319.000,-90364.000,-75318.000
NonoperatingIncomeExpense,-375.000,-375.000,-375.000,-50457.000,-375.000
OfficersCompensation,0.000,0.000,5765.000,4229.000,
OperatingExpenses,33697.000,26847.000,32944.000,45032.000,89943.000
OperatingIncomeLoss,-33697.000,-26847.000,-32944.000,-39907.000,-74943.000
OtherGeneralAndAdministrativeExpense,3003.000,8617.000,12357.000,13327.000,60043.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,
ProceedsFromRelatedPartyDebt,0.000,,,,64600.000
ProceedsFromRepaymentsOfBankOverdrafts,0.000,,,,
ProfessionalFees,30694.000,18230.000,14822.000,27476.000,29900.000
Revenues,0.000,0.000,0.000,5125.000,15000.000
SalesRevenueNet,0.000,0.000,0.000,5125.000,15000.000
ShareBasedCompensation,,,,,5125.000
StockIssued1,,,,,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,117000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,30801659.000,30801934.000,29837528.000,-61126826.000,29826659.000
