,2011-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000
ComprehensiveIncomeNetOfTax,207000000.000
CostsAndExpenses,607000000.000
DeferredIncomeTaxExpenseBenefit,85000000.000
DepreciationDepletionAndAmortization,198000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,305000000.000
IncomeLossFromEquityMethodInvestments,14000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,1000000.000
IncomeTaxExpenseBenefit,102000000.000
IncomeTaxesPaid,12000000.000
IncreaseDecreaseInAccountsPayable,8000000.000
IncreaseDecreaseInAccountsReceivable,-2000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,1000000.000
IncreaseDecreaseInNotesReceivableRelatedParties,-400000000.000
IncreaseDecreaseInOtherOperatingAssets,-7000000.000
IncreaseDecreaseInOtherOperatingLiabilities,-40000000.000
InterestExpense,134000000.000
InterestPaidNet,128000000.000
NetCashProvidedByUsedInFinancingActivities,-86000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-86000000.000
NetCashProvidedByUsedInInvestingActivities,-279000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-279000000.000
NetCashProvidedByUsedInOperatingActivities,365000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,365000000.000
NetIncomeLoss,203000000.000
OperatingExpenses,353000000.000
OperatingIncomeLoss,369000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,4000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,2000000.000
OtherNoncashIncomeExpense,70000000.000
OtherNonoperatingIncomeExpense,40000000.000
PaymentsForProceedsFromOtherInvestingActivities,-4000000.000
PaymentsOfDividends,0.000
PaymentsToAcquireProductiveAssets,683000000.000
ProceedsFromIssuanceOfLongTermDebt,0.000
RepaymentsOfLongTermDebt,86000000.000
Revenues,976000000.000
SalesRevenueNet,976000000.000
TaxesExcludingIncomeAndExciseTaxes,56000000.000
