,2011-06-30,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableOtherCurrent,,,1880.000,,1880.000,1880.000,1880.000
AdditionalPaidInCapital,,972850.000,1593850.000,,2901549.000,2901549.000,2901549.000
AdditionalPaidInCapitalCommonStock,350850.000,,,,,,
Assets,200.000,200.000,200.000,,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,200.000,200.000,200.000,8.000,0.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,25350000.000,25350000.000,25350000.000,,25350000.000,25350000.000,25350000.000
CommonStockSharesOutstanding,25350000.000,25350000.000,25350000.000,,25350000.000,25350000.000,25350000.000
CommonStockValue,2535.000,2535.000,2535.000,,2535.000,2535.000,2535.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,421700.000,-1052700.000,,,,,
DueToOfficersOrStockholdersCurrent,68515.000,77515.000,81295.000,,108795.000,108795.000,108795.000
Liabilities,,77515.000,83175.000,,110675.000,110675.000,110675.000
LiabilitiesAndStockholdersEquity,200.000,200.000,200.000,,0.000,0.000,0.000
LiabilitiesCurrent,68515.000,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,,0.000,0.000,0.000
PreferredStockValue,,0.000,,,,,
RetainedEarningsAccumulatedDeficit,,,-1679360.000,,-3014759.000,-3014759.000,-3014759.000
StockholdersEquity,-68315.000,-77315.000,-82975.000,,-110675.000,-110675.000,-110675.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-77315.000,-82975.000,,-110675.000,-110675.000,-110675.000
