,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-2680.000
EarningsPerShareBasicAndDiluted,0.000
GeneralAndAdministrativeExpense,12078.000
IncreaseDecreaseInAccruedLiabilities,-602.000
IncreaseDecreaseInInterestPayableNet,23126.000
InterestExpense,23126.000
NetCashProvidedByUsedInFinancingActivities,10000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10000.000
NetCashProvidedByUsedInOperatingActivities,-12680.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-12680.000
NetIncomeLoss,-35204.000
OperatingExpenses,12078.000
OperatingIncomeLoss,-12078.000
OtherNonoperatingIncomeExpense,-23126.000
ProceedsFromRelatedPartyDebt,10000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,30000100.000
