,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,23014000.000,20838000.000,29912000.000,32838000.000,28952000.000,18473000.000,10610000.000,20618000.000,14071000.000,12045000.000,14288000.000,26737000.000,26785000.000,20829000.000,25009000.000,23237000.000,19178000.000,13638000.000,11850000.000,17288000.000,18539000.000,18581000.000,19906000.000,29118000.000,29129000.000
AccountsReceivableNetCurrent,32966000.000,39535000.000,34554000.000,45293000.000,40847000.000,33716000.000,24287000.000,29254000.000,24290000.000,29493000.000,21447000.000,28062000.000,31924000.000,33526000.000,29057000.000,33498000.000,30180000.000,23179000.000,17683000.000,21921000.000,20033000.000,21517000.000,19437000.000,25960000.000,29030000.000
AccruedIncomeTaxesCurrent,616000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesNoncurrent,,,,,-1305000.000,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,62016000.000,,,,76364000.000,,,,91314000.000,,,,107155000.000,,,,123728000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,-10000.000,-32000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-156000.000,,,,,,,,,,,,,,,,,,,,,,21000.000,-10000.000,-32000.000
AdditionalPaidInCapital,42610000.000,43060000.000,43720000.000,44487000.000,45492000.000,46115000.000,47312000.000,48084000.000,48964000.000,49638000.000,49688000.000,50843000.000,51592000.000,52140000.000,52810000.000,53546000.000,54159000.000,54684000.000,54829000.000,55734000.000,56013000.000,56373000.000,56397000.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,,,,56932000.000,57470000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1975000.000,1885000.000,1952000.000,1936000.000,2005000.000,1998000.000,1837000.000,1857000.000,1824000.000,86000.000,84000.000,85000.000,85000.000,20000.000,17000.000,9000.000,3000.000,22000.000,249000.000,222000.000,419000.000,419000.000,309000.000,470000.000,468000.000
Assets,226421000.000,335950000.000,361672000.000,381662000.000,395288000.000,386969000.000,376266000.000,374223000.000,364258000.000,350936000.000,347924000.000,360409000.000,362859000.000,358885000.000,364557000.000,366424000.000,360167000.000,317350000.000,298555000.000,299343000.000,295765000.000,295271000.000,296045000.000,305049000.000,310976000.000
AssetsCurrent,151689000.000,142263000.000,155396000.000,168313000.000,173397000.000,159133000.000,147430000.000,145204000.000,135559000.000,122671000.000,121295000.000,136260000.000,140642000.000,138043000.000,142633000.000,145533000.000,140567000.000,119964000.000,103752000.000,108202000.000,107435000.000,109791000.000,113583000.000,125231000.000,133504000.000
BuildingsAndImprovementsGross,,,,,,,43431000.000,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,270000.000,278000.000,286000.000,293000.000,368000.000,389000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,,,1693000.000,1620000.000,1546000.000,1470000.000,1627000.000,1595000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,2622000.000,2504000.000,2385000.000,2267000.000,2495000.000,2447000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,,473000.000,473000.000,473000.000,473000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,,,375000.000,375000.000,375000.000,,431000.000,447000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,,473000.000,473000.000,473000.000,375000.000,533000.000,549000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,,473000.000,473000.000,473000.000,473000.000,555000.000,571000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,,473000.000,473000.000,473000.000,473000.000,555000.000,571000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,,,,,,,9000.000,23000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,,659000.000,606000.000,553000.000,504000.000,500000.000,463000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,,,,,,,1963000.000,1898000.000,1832000.000,1763000.000,1995000.000,1984000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,,355000.000,237000.000,118000.000,473000.000,412000.000,286000.000
CashAndCashEquivalentsAtCarryingValue,28034000.000,295000.000,274000.000,378000.000,180000.000,250000.000,321000.000,115000.000,733000.000,80000.000,307000.000,93000.000,165000.000,705000.000,142000.000,223000.000,420000.000,406000.000,112000.000,911000.000,68000.000,377000.000,75000.000,214000.000,97000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
CommonStockSharesIssued,7113653.000,7116153.000,7130365.000,7140365.000,7164610.000,7179610.000,7246933.000,7260368.000,7277982.000,7291732.000,7310138.000,7351388.000,7364124.000,7364874.000,7371018.000,7383518.000,7395779.000,7395779.000,7404193.000,7489746.000,7489746.000,7499514.000,7508154.000,7511716.000,7521132.000
