,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2388149.000,1767629.000,1819125.000,1350997.000,672991.000,992911.000,863815.000,672926.000,1154665.000,1100027.000,1002368.000,1486081.000,1308661.000,1100861.000,1068363.000,1001481.000,890575.000,1063834.000,1091923.000,1235327.000,1216532.000,660759.000
AccountsPayableInterestBearingInterestRate,,,,,,,,,,,,,,,,,,0.013,,,,
AccountsReceivableNetCurrent,3595841.000,3218800.000,3452402.000,2898367.000,930392.000,1822467.000,1380053.000,1725841.000,1559494.000,1687557.000,1686857.000,1690156.000,1580597.000,2030200.000,2262601.000,1236703.000,1348697.000,1677839.000,1614549.000,991330.000,1496584.000,1455568.000
AccountsReceivableNetNoncurrent,,,,68707.000,,,,,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,0.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,2476328.000,1847237.000,1712712.000,1924690.000,1118724.000,918043.000,755695.000,1171281.000,910722.000,1048893.000,1132111.000,1169943.000,1020946.000,1135481.000,1324072.000,1287641.000,1404934.000,1002600.000,1226842.000,1074162.000,1087627.000,1178085.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1474923.000,,,,924785.000,,,,935465.000,,,,,,,741975.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-744023.000,-440381.000,-522739.000,-515622.000,-577451.000,0.000,0.000,0.000,,,,,,,,,,,,,,
AdditionalPaidInCapital,69320203.000,69336688.000,69353173.000,69369658.000,69386143.000,69395305.000,69404466.000,69413628.000,69415785.000,69550057.000,69552214.000,69562522.000,69580982.000,69597284.000,69613586.000,69639649.000,69651590.000,69663531.000,69701907.000,69701907.000,69701907.000,69701907.000
AllowanceForDoubtfulAccountsReceivable,,,,682380.000,,,,409562.000,,,,311713.000,,,,,,,202667.000,,,
Assets,15936188.000,11357768.000,10569080.000,9750465.000,8932061.000,8037445.000,7604773.000,7272165.000,7488485.000,7470302.000,7548312.000,7656274.000,6887406.000,6724358.000,6899473.000,6000021.000,5770793.000,5640320.000,5530380.000,5114714.000,5549911.000,4972332.000
AssetsCurrent,12219443.000,9291823.000,8652461.000,7880743.000,7176278.000,7286598.000,6854581.000,6522826.000,6737653.000,6706730.000,6786597.000,6896985.000,6123058.000,5949623.000,6119281.000,5162076.000,4940329.000,4812881.000,4717141.000,4135348.000,4581702.000,4015006.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,8462000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,0.000,0.000,0.000,3730051.000,0.000,0.000,0.000,,,,0.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,0.000,0.000,0.000,1001687.000,0.000,0.000,0.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1871945.000,1101072.000,562880.000,890623.000,550359.000,3578230.000,3283494.000,2654701.000,2793608.000,2565156.000,2409396.000,2009554.000,1459346.000,1319184.000,1214817.000,1327135.000,860862.000,618588.000,538114.000,372533.000,538284.000,425941.000
