,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31
AccountsPayableCurrent,62132000.000,76881000.000,77758000.000,58172000.000,74535000.000,78637000.000,88923000.000,80299000.000,91261000.000,80579000.000,89859000.000,79812000.000,82309000.000,81890000.000,76873000.000,82858000.000,69175000.000,68734000.000,50849000.000,75150000.000,66497000.000,62888000.000
AccountsReceivableNetCurrent,92534000.000,109061000.000,98845000.000,112889000.000,106589000.000,109895000.000,102825000.000,110781000.000,110649000.000,112605000.000,105744000.000,115311000.000,118089000.000,119355000.000,102680000.000,108904000.000,107077000.000,104930000.000,93406000.000,102836000.000,103802000.000,99510000.000
AccruedIncomeTaxes,,,,,,1100000.000,,,,1200000.000,,,,6900000.000,,,,3326000.000,5185000.000,8749000.000,,7900000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,11694000.000,3090000.000
AccruedLiabilitiesCurrent,,,,,34989000.000,35816000.000,31352000.000,25271000.000,33481000.000,32144000.000,29070000.000,23550000.000,32003000.000,28484000.000,27769000.000,25411000.000,37629000.000,40395000.000,38281000.000,36875000.000,52059000.000,49588000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,297608000.000,,307787000.000,313481000.000,318808000.000,324355000.000,330286000.000,337509000.000,344271000.000,348519000.000,355335000.000,363531000.000,371416000.000,378306000.000,385838000.000,393992000.000,400418000.000,406258000.000,412512000.000,420805000.000,427642000.000,434638000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,2390000.000,,,,1602000.000,,,,1541000.000,,,,1250000.000,,,,1601000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,2969000.000,,,,2138000.000,,,,1400000.000,,,,238000.000,,,,24000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2870000.000,2018000.000,2026000.000,2263000.000,2083000.000,579000.000,658000.000,547000.000,245000.000,536000.000,-655000.000,-337000.000,-262000.000,-141000.000,-975000.000,-585000.000,-1145000.000,-1012000.000,-1395000.000,-678000.000,-914000.000,-1577000.000
AdditionalPaidInCapital,109469000.000,109519000.000,109803000.000,110046000.000,110130000.000,111549000.000,111640000.000,113375000.000,113540000.000,112527000.000,112673000.000,112801000.000,112889000.000,112978000.000,113133000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,114798000.000,114880000.000,114963000.000,115181000.000,115329000.000,115405000.000,115482000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3915000.000,3333000.000,3251000.000,3502000.000,3292000.000,3198000.000,3131000.000,3173000.000,3206000.000,2992000.000,2802000.000,2798000.000,2776000.000,2831000.000,2788000.000,4847000.000,5565000.000,5432000.000,5350000.000,5462000.000,5541000.000,5702000.000
Assets,366846000.000,415669000.000,424757000.000,417186000.000,408483000.000,431443000.000,451757000.000,453932000.000,453690000.000,471563000.000,467146000.000,472721000.000,468390000.000,446946000.000,431916000.000,427723000.000,422100000.000,440205000.000,422724000.000,458305000.000,469393000.000,392631000.000
AssetsCurrent,186112000.000,228866000.000,239411000.000,231165000.000,211784000.000,213426000.000,222851000.000,221394000.000,216309000.000,234704000.000,228372000.000,237039000.000,233069000.000,216206000.000,208048000.000,208156000.000,206857000.000,233255000.000,219449000.000,257300000.000,271815000.000,201860000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,26697000.000,26697000.000,5300000.000,5300000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,51730000.000,51941000.000,6880000.000,6880000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,23770000.000,23770000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,18030000.000,18030000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,5398000.000,5398000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,5033000.000,5033000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,5386000.000,5414000.000,579000.000,579000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,2005000.000,2005000.000,1500000.000,1500000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,16747000.000,16914000.000,579000.000,579000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,7144000.000,7355000.000,5380000.000,5380000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,6880000.000,6880000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,579000.000,579000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,1500000.000,1500000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,579000.000,579000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,-6301000.000,-6301000.000,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,5380000.000,5380000.000,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,-1533000.000,2334000.000,-3094000.000,3073000.000,3109000.000,3123000.000,,2817000.000,2610000.000,2422000.000,2299000.000,2084000.000,2104000.000,2253000.000,2274000.000,2295000.000,2317000.000,2264000.000
CapitalLeaseObligationsNoncurrent,,,,,2715000.000,7649000.000,11557000.000,10832000.000,10042000.000,9264000.000,,10365000.000,9851000.000,9332000.000,8809000.000,8281000.000,7747000.000,7320000.000,6762000.000,6198000.000,5629000.000,5056000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,434000.000,2726000.000,2748000.000,1785000.000,893000.000,3548000.000,,1671000.000,824000.000,2812000.000,2070000.000,1215000.000,,2578000.000,,,,2495000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,990000.000,1834000.000,1834000.000,1834000.000,1834000.000,,2430000.000,2430000.000,2261000.000,2261000.000,2261000.000,2261000.000,469000.000,469000.000,469000.000,469000.000,64000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,707000.000,990000.000,1834000.000,1834000.000,1834000.000,1834000.000,,2429000.000,2429000.000,2430000.000,2430000.000,2430000.000,2430000.000,2261000.000,2261000.000,2261000.000,2261000.000,469000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,1714000.000,1697000.000,2541000.000,2541000.000,2541000.000,1834000.000,,2429000.000,2429000.000,2429000.000,2429000.000,2429000.000,2429000.000,2479000.000,2479000.000,2479000.000,2479000.000,2261000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1736000.000,2703000.000,3548000.000,3548000.000,3548000.000,2541000.000,,2812000.000,2812000.000,2429000.000,2429000.000,2429000.000,2429000.000,2495000.000,2495000.000,2495000.000,2495000.000,2479000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,1980000.000,3809000.000,3879000.000,3879000.000,2045000.000,,2794000.000,2794000.000,533000.000,533000.000,533000.000,533000.000,64000.000,64000.000,64000.000,64000.000,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,343000.000,1103000.000,1663000.000,1516000.000,1378000.000,1249000.000,,1383000.000,1257000.000,1140000.000,1044000.000,932000.000,838000.000,773000.000,686000.000,605000.000,528000.000,448000.000
