,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2015-03-31,2015-09-30,2015-12-31,2016-03-31
AccountsAndNotesReceivableNet,,,,,,27500.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,475760.000,470217.000,400797.000,396853.000,459992.000,528255.000,389492.000,288609.000,378422.000,518469.000,561935.000,610382.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,38479.000,44151.000,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,68100.000,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,29550.000,29550.000,29550.000,29550.000
AccountsReceivableNetCurrent,,,,,,,,,,,0.000,0.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,0.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,0.000,,,,
AdditionalPaidInCapital,18329720.000,18329720.000,18439254.000,18466409.000,18507983.000,18554809.000,18658453.000,18805783.000,75756993.000,75885257.000,76019639.000,76019639.000
AssetRetirementObligation,,,,,,,,0.000,125221.000,125221.000,125221.000,125221.000
Assets,12033219.000,25477.000,76085.000,83324.000,71317.000,65874.000,40333.000,5553.000,415405.000,361903.000,346237.000,331912.000
AssetsCurrent,,,,,,,,,22170.000,0.000,0.000,1341.000
Cash,,,,,,,,,22170.000,0.000,0.000,1341.000
CashAndCashEquivalentsAtCarryingValue,46595.000,16187.000,2194.000,10332.000,123.000,,,,22170.000,0.000,0.000,1341.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,850000000.000,850000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000
CommonStockSharesIssued,39503585.000,39503585.000,41503585.000,41503585.000,56235486.000,83686238.000,408939.000,368871415.000,2378622897.000,3907897089.000,4837886575.000,483788657.000
CommonStockSharesOutstanding,39503585.000,39503585.000,41503585.000,41503585.000,56235486.000,83686238.000,408939.000,368871415.000,2378622897.000,3907897089.000,4837886575.000,483788657.000
CommonStockValue,395.000,395.000,415.000,415.000,562.000,837.000,1174.000,3689.000,23786.000,39079.000,48379.000,48379.000
ConvertibleLongTermNotesPayable,1872831.000,,,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,1345052.000,
ConvertibleNotesPayableCurrent,676904.000,,13422.000,36362.000,72497.000,69730.000,72572.000,34975.000,627556.000,1223568.000,1345052.000,1345052.000
DebtInstrumentCarryingAmount,,,,,,,,,,,1345052.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,0.000,
DepositLiabilitiesAccruedInterest,,,,,,,,1500.000,,,,
DerivativeLiabilities,,,,,,,,,2769327.000,2783376.000,2837179.000,3150242.000
DerivativeNetLiabilityPositionAggregateFairValue,,,,,,,,,,,-1904998.000,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,0.000
