,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,831682.000,676232.000,676525.000,1028660.000,1073237.000,1336416.000,1453844.000,1499984.000,1627650.000
AccumulatedAmortizationDeferredFinanceCosts,122000.000,178000.000,200000.000,300000.000,400000.000,,,,
AccumulatedDistributionsInExcessOfNetIncome,,,,37073.000,197001.000,645901.000,1206954.000,2010167.000,3310630.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,115447.000,82969.000,-8615.000,-153079.000,-106662.000
AdditionalPaidInCapitalCommonStock,5281958.000,5606396.000,7983180.000,20735425.000,30942148.000,40700261.000,59147491.000,92442198.000,213538960.000
Assets,40474372.000,39830768.000,38245609.000,69929708.000,81609544.000,89267436.000,96832527.000,93937975.000,208646680.000
BuildingsAndImprovementsGross,,23015352.000,23295672.000,42338012.000,42518606.000,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,300000.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,16181250.000,,16181250.000,42871250.000,13805055.000,23349442.000,23349442.000,26164044.000,28500000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,1580000.000,1580000.000,1580000.000,1950000.000,580000.000,580000.000,580000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,14601250.000,16181250.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,8304614.000,8304614.000,8304614.000,28754614.000,7950000.000,13003000.000,13003000.000,13003000.000,0.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,14601250.000,14601250.000,40921250.000,13225055.000,22769442.000,22769442.000,25720271.000,28495000.000
CashAndCashEquivalentsAtCarryingValue,4478051.000,4298334.000,2170633.000,6600046.000,4626206.000,2883413.000,10810430.000,3642631.000,85027632.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,,,,,,
CommonStockSharesAuthorized,700000000.000,700000000.000,700000000.000,,,,,,
CommonStockSharesIssued,830366.000,892415.000,,,,,,,
CommonStockSharesOutstanding,830366.000,892415.000,,,,,,,
CommonStockValue,831.000,893.000,,,,,,,
DebtInstrumentCarryingAmount,17850000.000,,,,,41700000.000,41700000.000,12700000.000,5053000.000
DeferredFinanceCostsNet,552908.000,495959.000,468615.000,801005.000,722080.000,569833.000,429067.000,292160.000,155254.000
