,2011-06-30,2011-09-30,2011-12-31
AccountsPayableCurrent,2008000.000,2014000.000,2798000.000
AccountsReceivableNetCurrent,14259000.000,17462000.000,18502000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6892000.000,7423000.000,7899000.000
AdditionalPaidInCapitalCommonStock,64662000.000,65157000.000,65603000.000
AllowanceForDoubtfulAccountsReceivableCurrent,145000000.000,177000.000,183000.000
Assets,96780000.000,102249000.000,106824000.000
AssetsCurrent,38315000.000,32167000.000,37625000.000
CapitalizedComputerSoftwareNet,5087000.000,6063000.000,7184000.000
CashAndCashEquivalentsAtCarryingValue,4114000.000,10398000.000,11777000.000
CommonStockParOrStatedValuePerShare,0.050,0.050,0.050
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,10671000.000,10685000.000,10690000.000
CommonStockSharesOutstanding,10671000.000,10685000.000,10690000.000
CommonStockValue,533000.000,534000.000,534000.000
CommonStockholdersEquity,78847000.000,82690000.000,91442000.000
DeferredTaxAssetsNetCurrent,343000.000,1481000.000,0.000
DeferredTaxAssetsNetNoncurrent,2190000.000,1503000.000,0.000
DeferredTaxLiabilitiesCurrent,,,17000.000
DeferredTaxLiabilitiesNoncurrent,7982000.000,9041000.000,280000.000
EmployeeRelatedLiabilitiesCurrent,3955000.000,3603000.000,3554000.000
FiniteLivedComputerSoftwareGross,4631000.000,5172000.000,5224000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,2265000.000,2690000.000,3171000.000
FiniteLivedIntangibleAssetsNet,47681000.000,59088000.000,58920000.000
FurnitureAndFixturesGross,670000.000,704000.000,705000.000
Goodwill,38087000.000,46509000.000,46822000.000
Liabilities,17933000.000,19559000.000,15382000.000
LiabilitiesAndStockholdersEquity,96780000.000,102249000.000,106824000.000
LiabilitiesCurrent,9366000.000,9945000.000,12637000.000
LiabilitiesNoncurrent,8567000.000,9614000.000,2745000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,2084000.000
MachineryAndEquipmentGross,4727000.000,4638000.000,4762000.000
NotesPayableCurrent,0.000,0.000,0.000
OtherAccruedLiabilitiesCurrent,2556000.000,3511000.000,4920000.000
OtherAssetsNoncurrent,371000.000,337000.000,303000.000
OtherFiniteLivedIntangibleAssetsGross,11859000.000,15269000.000,15269000.000
OtherLiabilitiesNoncurrent,585000.000,573000.000,381000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010
PreferredStockSharesAuthorized,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,1320000.000,925000.000,526000.000
PrepaidTaxes,,,5136000.000
PropertyPlantAndEquipmentGross,10028000.000,10514000.000,10691000.000
PropertyPlantAndEquipmentNet,3136000.000,3091000.000,2792000.000
RetainedEarningsAccumulatedDeficit,13652000.000,16999000.000,25305000.000
ShortTermInvestments,18279000.000,1901000.000,1684000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,78847000.000,82690000.000,91442000.000
TaxesPayableCurrent,847000.000,817000.000,1348000.000
