,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,50866.000,148217.000,121763.000,80501.000,110116.000,134153.000,112845.000,37535.000,79492.000,117602.000,163278.000,100560.000,133046.000,222046.000,249734.000,210848.000,67051.000,127386.000
AccountsReceivableNetCurrent,110720.000,145924.000,130907.000,79513.000,74978.000,108582.000,352069.000,200582.000,162340.000,168457.000,202934.000,170725.000,114805.000,167046.000,113404.000,155119.000,31889.000,101525.000
AccruedLiabilitiesCurrent,1452.000,41067.000,36801.000,,,35273.000,273.000,273.000,273.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-1145758.000,116860.000,117897.000,,3620.000,429.000,119500.000,119955.000,216122.000,216463.000,217052.000,217642.000,218232.000,,,,223479.000,
AdditionalPaidInCapitalCommonStock,24403.000,27571.000,29673.000,34472.000,2618274.000,2631245.000,2642557.000,2654531.000,2666502.000,2678473.000,3210809.000,3237511.000,3339503.000,6107013.000,6154034.000,6279797.000,6325235.000,6373500.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,0.000
Assets,631114.000,641982.000,1507112.000,1203048.000,1033998.000,991184.000,1169232.000,1107904.000,1116690.000,1029566.000,1303195.000,1023131.000,865100.000,3263029.000,3099808.000,2991461.000,2506355.000,2401770.000
AssetsCurrent,219246.000,262838.000,1148797.000,862959.000,728968.000,688562.000,878193.000,831117.000,811403.000,719820.000,1020308.000,777187.000,607538.000,2966164.000,2652306.000,2393297.000,1957633.000,1832793.000
AssetsNoncurrent,,379144.000,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,38646.000,,,,,,,,117628.000,73102.000,54827.000,36551.000,61224.000,,191626.000,371350.000,398506.000,437416.000
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,188371.000,219307.000,201031.000,182756.000,164480.000,146205.000,127929.000,109653.000,91378.000,,,,,,,,,
Cash,,,,783446.000,653990.000,574705.000,526124.000,630536.000,649063.000,551363.000,817374.000,606462.000,492733.000,,,,,
CashAndCashEquivalentsAtCarryingValue,106999.000,114571.000,1017890.000,783446.000,653990.000,574705.000,526124.000,630536.000,649063.000,551363.000,817374.000,606462.000,492733.000,2799118.000,2538902.000,2238178.000,1925744.000,1731268.000
