,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,10477000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-93000.000,-1354000.000,-1007000.000
AdditionalPaidInCapital,,26166000.000,26166000.000,26166000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,311000.000,315000.000,387000.000
Assets,10.000,559052000.000,558856000.000,558454000.000
AssetsFairValueDisclosureNonrecurring,,1121000.000,536000.000,777000.000
AssetsFairValueDisclosureRecurring,,59269000.000,62540000.000,60586000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,58489000.000,63410000.000,60930000.000
AvailableForSaleSecurities,,59269000.000,62540000.000,60586000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,927000.000,337000.000,338000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,147000.000,1207000.000,682000.000
AvailableForSaleSecuritiesAmortizedCost,,58489000.000,63410000.000,60930000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,95000.000,182000.000,168000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,147000.000,1207000.000,682000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,16874000.000,49552000.000,43158000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,52000.000,1025000.000,514000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,12712000.000,45515000.000,38017000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,4162000.000,4037000.000,5141000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,22867000.000,25312000.000,22104000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,23132000.000,24824000.000,21932000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,8739000.000,9535000.000,11391000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,8842000.000,9445000.000,11344000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,26883000.000,28563000.000,27435000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,27295000.000,28271000.000,27310000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtSecurities,,59269000.000,62540000.000,60586000.000
Capital,,,,53933000.000
CapitalRequiredForCapitalAdequacy,,,,33661000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,0.080
CapitalRequiredToBeWellCapitalized,,,,42077000.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,0.100
CapitalToRiskWeightedAssets,,,,0.128
CashAndCashEquivalentsAtCarryingValue,,44043000.000,35908000.000,37378000.000
CashAndDueFromBanks,10.000,12105000.000,7215000.000,7950000.000
CashReserveDepositRequiredAndMade,,,4600000.000,
CashSurrenderValueOfLifeInsurance,,16724000.000,16850000.000,17015000.000
CommonStockSharesAuthorized,25000000.000,,,25000000.000
CommonStockSharesIssued,1.000,,,5021376.000
CommonStockSharesOutstanding,1.000,,,5021376.000
CommonStockValue,10.000,,,0.000
DeferredIncomeTaxAssetsNet,,4585000.000,5872000.000,5413000.000
DeferredIncomeTaxLiabilities,,,3433000.000,
DeferredTaxAssetsGross,,,9305000.000,
DeferredTaxAssetsLiabilitiesNet,,,5872000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,4227000.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,13100000.000,
DeferredTaxAssetsOther,,,200000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,394000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,569000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,402000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,497000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,652000.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,296000.000,
DeferredTaxAssetsValuationAllowance,,,0.000,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,1471000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,798000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,875000.000,
DepositLiabilitiesCollateralIssuedFinancialInstruments,,9200000.000,11200000.000,10100000.000
Deposits,,490606000.000,499387000.000,500243000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,0.000,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,0.000,0.000,0.000
FairValueDisclosureOffbalanceSheetRisksAmountLiability,,53457000.000,54667000.000,43552000.000
FederalFundsSold,,17119000.000,9294000.000,21157000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,3229000.000,3179000.000,3348000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,251000.000,241000.000,228000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,403760000.000,404711000.000,404937000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,4806000.000,7257000.000,7432000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,29000.000,0.000,0.000
FinancingReceivableRecordedInvestmentCurrent,,405755000.000,409974000.000,409098000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,1993000.000,4664000.000,5183000.000
FinancingReceivableRecordedInvestmentPastDue,,2811000.000,1994000.000,3271000.000
ForeclosedAssets,,70000.000,70000.000,70000.000
HeldToMaturitySecuritiesTransferredSecurityAtCarryingValue,,,0.000,0.000
ImpairedFinancingReceivableRecordedInvestment,,10837000.000,13320000.000,13904000.000
ImpairedFinancingReceivableRelatedAllowance,,562000.000,556000.000,615000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,11284000.000,13618000.000,14201000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,,1882000.000,4355000.000,4541000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,,2037000.000,4355000.000,4541000.000
ImpairedFinancingReceivableWithRelatedAllowanceRecordedInvestment,,8955000.000,8965000.000,9363000.000
ImpairedFinancingReceivableWithRelatedAllowanceUnpaidPrincipalBalance,,9247000.000,9263000.000,9660000.000
IntangibleAssetsNetIncludingGoodwill,,2398000.000,2327000.000,2256000.000
InterestBearingDepositLiabilities,,368417000.000,372163000.000,368459000.000
InterestBearingDepositsInBanks,,14819000.000,19399000.000,8271000.000
InterestPayableCurrentAndNoncurrent,,226000.000,57000.000,143000.000
InterestReceivable,,1533000.000,1732000.000,1449000.000
Liabilities,0.000,502723000.000,503390000.000,502361000.000
LiabilitiesAndStockholdersEquity,10.000,559052000.000,558856000.000,558454000.000
LiabilitiesFairValueDisclosureNonrecurring,,0.000,0.000,0.000
LiabilitiesFairValueDisclosureRecurring,,0.000,0.000,0.000
LiabilityForUncertainTaxPositionsCurrent,,,0.000,
LoansAndLeasesReceivableAllowance,,3480000.000,3420000.000,3576000.000
LoansAndLeasesReceivableNetOfDeferredIncome,,408566000.000,411968000.000,412369000.000
LoansAndLeasesReceivableNetReportedAmount,,405086000.000,408548000.000,408793000.000
LoansAndLeasesReceivableRelatedParties,,,5112000.000,
LoansReceivableFairValueDisclosure,,410218000.000,405876000.000,406345000.000
LongTermDebt,,10000000.000,0.000,
LongTermDebtFairValue,,10323000.000,,
NoninterestBearingDepositLiabilities,,122189000.000,127224000.000,131784000.000
OtherAssets,,5602000.000,5890000.000,5936000.000
OtherLiabilities,,1891000.000,3946000.000,1975000.000
PreferredStockSharesAuthorized,5000000.000,,,5000000.000
PreferredStockSharesIssued,0.000,,,0.000
PreferredStockSharesOutstanding,0.000,,,
PropertyPlantAndEquipmentGross,,,28447000.000,
PropertyPlantAndEquipmentNet,,18143000.000,17970000.000,18170000.000
ReceivablesChangeInMethodOfCalculatingImpairmentRecordedInvestment,,6000000.000,6100000.000,6500000.000
RestrictedInvestments,,1599000.000,1149000.000,1388000.000
RetainedEarningsAccumulatedDeficit,0.000,30256000.000,30654000.000,30934000.000
ShortTermBorrowings,,,0.000,
StockholdersEquity,10.000,56329000.000,55466000.000,56093000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10.000,56329000.000,55466000.000,56093000.000
TierOneLeverageCapital,,,,50262000.000
TierOneLeverageCapitalRequiredForCapitalAdequacy,,,,21988000.000
TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,,,,0.040
TierOneLeverageCapitalRequiredToBeWellCapitalized,,,,27485000.000
TierOneLeverageCapitalRequiredToBeWellCapitalizedToAverageAssets,,,,0.050
TierOneLeverageCapitalToAverageAssets,,,,0.091
TierOneRiskBasedCapital,,,,50262000.000
TierOneRiskBasedCapitalRequiredForCapitalAdequacy,,,,25246000.000
TierOneRiskBasedCapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,0.060
TierOneRiskBasedCapitalRequiredToBeWellCapitalized,,,,33661000.000
TierOneRiskBasedCapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,0.080
TierOneRiskBasedCapitalToRiskWeightedAssets,,,,0.119
TimeDepositMaturitiesYearFive,,,23995000.000,
TimeDepositMaturitiesYearFour,,,19301000.000,
TimeDepositMaturitiesYearOne,,,78195000.000,
TimeDepositMaturitiesYearThree,,,18263000.000,
TimeDepositMaturitiesYearTwo,,,27601000.000,
TimeDeposits,,173170000.000,167355000.000,166967000.000
TimeDepositsAtOrAboveFDICInsuranceLimit,,,12500000.000,
